publisher	self_published	Count
Enaeus, Olaus	FALSE	   8
Keyser, Henric III	FALSE	   8
Johan Edmans enka	FALSE	   8
Laurelius, Michael	FALSE	   8
Schneider, Benjamin Gottlieb	FALSE	   8
K.G. Ekebom	FALSE	   7
Vaasan Elänsuojelusyhdistys	FALSE	   7
Turun Eläinsuojelusyhdistys	NA	   7
Liewendals lith. tryckeri	NA	   7
Black	FALSE	   7
Majander, Salomon	 TRUE	   7
Lagervall, Jakob Fredrik (1787-1865)	 TRUE	   7
Eurén	FALSE	   7
Widerholm	FALSE	   7
Martin	FALSE	   7
Simeliuksen perilliset	FALSE	   7
Alopæus	FALSE	   7
Eriksson	FALSE	   7
Öhrnberg	FALSE	   7
Grönroos	FALSE	   7
Julin	FALSE	   7
Malmström	FALSE	   7
Oulun kp	FALSE	   7
Jaakko Hissa	FALSE	   7
Helsingin Sentr.-kp	FALSE	   7
Åbo stad	NA	   7
Geografiska föreningen	FALSE	   7
Kejserliga Alexanders-Universitetet	FALSE	   7
Sen. kp	FALSE	   7
Bäckman kp	FALSE	   7
J.F. Olàn'in kirjakauppa	NA	   7
Kejserliga Finska Hushållningssällskapet	FALSE	   7
H.T. Bärlund	FALSE	   7
Clouberg & Co	FALSE	   7
Hblad uusi kp	FALSE	   7
Internat. Traktat- & missionsföreningen	FALSE	   7
Statistiska centralbyrån i Finland	FALSE	   7
Gustav Fischer	FALSE	   7
Schuster & Loeffler	FALSE	   7
Åbo Tryckeri & Tidnings Aktiebolag	FALSE	   7
Alex. F. Lindberg 	FALSE	   7
Åhlén & Åkerlund	FALSE	   7
Kirkollinen kirja- ja paperikauppa	FALSE	   7
Keski-Suomen maanviljelysseura	FALSE	   7
Boije, Rolf	 TRUE	   7
Kamaritoimituskunta	FALSE	   7
Tuhkanen, Johan Henrik (1851-1932)	 TRUE	   7
 Vellamo	FALSE	   7
Helsingin kaupunginvaltuuston työväenasiain lautakunta	FALSE	   7
Sosialidemokratinen puolue	FALSE	   7
M.W. Wuolukka	FALSE	   7
Skutnabb, Akseli	 TRUE	   7
Finlands Svenska Ungdomsförbund	FALSE	   7
Evangeliska luth. Söndagsskoleföreningen i Finland	FALSE	   7
Kokoilija	FALSE	   7
Nyländska Jaktklubben	NA	   7
Svenska Nykterhetsförlaget	FALSE	   7
Finska statsjärnvägarne	FALSE	   7
Hembygdsforskningens vänner i Lojo	FALSE	   7
Helsingin sentraaliKirjapaino	FALSE	   7
Finlands senat	NA	   7
Suomen maalaisväestön liitto	NA	   7
Länsi-Suomen karjanjalostusyhdistys	FALSE	   7
Pelastus-armeija	NA	   7
Sanan valta	FALSE	   7
Öflund & Pettersson	FALSE	   7
Statens historiska museum	FALSE	   7
Tieto	FALSE	   7
Isak Julinin kustannusliike	FALSE	   7
Evank. kustannusliike	FALSE	   7
Aura	FALSE	   7
Lainopillinen ylioppilastiedekunta	FALSE	   7
U.W. Telen	FALSE	   7
Maalaisliitto	FALSE	   7
Keskinäinen vakuutuslaitos Sampo	FALSE	   7
Maanviljelystaloudellinen koelaitos	FALSE	   7
Tampereen kaupunki	NA	   7
A. Cedervaller	FALSE	   7
Suomi College	NA	   7
Victor Pettersson	FALSE	   7
Assar Palander	FALSE	   7
J.H. Tuhkanen	FALSE	   7
Suomen teollisuuslehti	NA	   7
Fennia, vakuutusosake	NA	   7
Turun kaupunkilähetys	FALSE	   7
Maantieteellinen yhdistys	FALSE	   7
Krafft, Johann II	FALSE	   7
Fuess, Joachim	FALSE	   7
Georg Hantschs efterlefwerska	FALSE	   7
Syngman, Matthias	FALSE	   7
Westphal, Heinrich	FALSE	   7
Pfeiffer, Johan	FALSE	   7
Cölln, Johan von	FALSE	   7
Haberegger, Abraham	FALSE	   7
Oulun läänin talouden seura	FALSE	   6
G. Klint	FALSE	   6
Eläintenystävät	FALSE	   6
Helsingfors Velocipedklubb	NA	   6
Glavnoe Gidrografičeskoe Upravlenie	NA	   6
Abröderna Bohlin	FALSE	   6
Cammermeyer	FALSE	   6
Gleerup	FALSE	   6
Brockhaus	FALSE	   6
Suomen asiain erityinen neuvottelukunta	NA	   6
Tipografìâ A.S. Suvorina	FALSE	   6
Gottlund	FALSE	   6
G.E. Eurén	FALSE	   6
Gottlund, Carl Axel (1796-1875)	 TRUE	   6
Suomalainen teatteri	FALSE	   6
Lång & Ståhlberg	FALSE	   6
Helin	FALSE	   6
Drechsler, Friedrich	FALSE	   6
Hämeen Sanomain kp	FALSE	   6
Andelin	FALSE	   6
J.F. Olan	FALSE	   6
Aleks. Filander	FALSE	   6
Anton Lindeberg	FALSE	   6
Jansson	FALSE	   6
Bergström	FALSE	   6
Suomen Muinaismuisto	FALSE	   6
C.W. Alopaeus	FALSE	   6
Työväen kustannus-osake	FALSE	   6
Säätyjen kirjasto	NA	   6
Tammerfors Nyheter'in kp	FALSE	   6
Polyteknillinen opisto	NA	   6
Söderström ja K	FALSE	   6
P.G. Philipsen	FALSE	   6
V. Petterson	FALSE	   6
Geografiska föreningen i Finland	FALSE	   6
A. Backman	FALSE	   6
J. Jernström	FALSE	   6
C.E. Fritzes k. hofbokhandel	FALSE	   6
Helsingfors stad	FALSE	   6
Nuorten naisten kristillinen yhdistys	NA	   6
Internationella Traktat- & missionsföreningen	FALSE	   6
Sigurdur Jónsson	FALSE	   6
Krogerus, V J G	 TRUE	   6
C.E. Fritze 	FALSE	   6
Studentfylkingen	FALSE	   6
G.W. Wilén ja kumpp. Kirjapaino	FALSE	   6
Suomen kuuromykkäinliitto	NA	   6
F. Frommann	FALSE	   6
Svenska K. F. U. M	FALSE	   6
Prometheus	FALSE	   6
Åbo avdelnings förlag	NA	   6
Pyh. Hallitsevainen Synoodi	NA	   6
Voimaliitto	NA	   6
Finska ångfartygsaktiebolaget	FALSE	   6
Uusi Rautatielehti	FALSE	   6
Borgå stad	FALSE	   6
Försäkringsföreningen i Finland	FALSE	   6
Kataja	FALSE	   6
Föreningen Martha	FALSE	   6
Handelstryckeriet 	FALSE	   6
Frams byrå	FALSE	   6
Päivälehti kustannus	FALSE	   6
Finska konstföreningen	FALSE	   6
Uusi kustannusliike	FALSE	   6
Viipurin työväen sanomalehti-osuuskunta	FALSE	   6
Suomen metallityöntekijäin liitto	FALSE	   6
Suomen palvelijaliitto	FALSE	   6
Paavo-kallio, Esa	 TRUE	   6
Pietarsaaren kunta	NA	   6
Lindblad	FALSE	   6
Suomen nuorten miesten kristillinen yhdistys	FALSE	   6
Suomen yleinen käsiteollisuusyhdistys	FALSE	   6
Turistföreningen i Finland	FALSE	   6
Mikkelin Eläinsuojelusyhdistys	FALSE	   6
Meteorologinen keskuslaitos	FALSE	   6
Turun työväenyhdistys	FALSE	   6
Lukutupa	NA	   6
A. Apostol	FALSE	   6
Pohjanmaan työväen osuuskp	FALSE	   6
Puoluetoimikunta	FALSE	   6
Helsingin kaupungin kaasulaitos	NA	   6
Lahden uusi kp	FALSE	   6
Östra Finlandin kp	FALSE	   6
Voinvientiosuusliike Valio	FALSE	   6
Tampereen kustannustoimisto	NA	   6
Pyhin hallitseva synoodi	NA	   6
Churberg, Waldemar	 TRUE	   6
Kirjakustantamo Into	FALSE	   6
Vanamo	FALSE	   6
Kalle Kaukoranta	FALSE	   6
KauppaKirjapaino	FALSE	   6
V. Nieminen	NA	   6
Kirjapaino Kipinä	FALSE	   6
S.a	FALSE	   6
Turun pipliaseura	FALSE	   6
Hämäläis-osakunta	FALSE	   6
Joel Björklund & Co	FALSE	   6
Suomalais-am. kustannus	FALSE	   6
F.W. Unggren	FALSE	   6
J.W. Lillja & Co förlag	FALSE	   6
Elämä osuuskunta	FALSE	   6
Suomen evankelis-luterilainen pyhäkouluyhdistys	FALSE	   6
A.F. Tanner	FALSE	   6
Suomen kristillinen raittiusliitto	FALSE	   6
O. Wihantola	FALSE	   6
Suomen eläinsuojelusyhdistys	NA	   6
Finlands svenska nykterhetsförbund	NA	   6
Kungliga landmäterie contoiret	FALSE	   6
Typis Wallianis	FALSE	   6
Wilcke, Johann Georg	FALSE	   6
Helsing, Olof Olofsson	FALSE	   6
Selow, Peter van	FALSE	   6
Helsing, Anund Olofsson	FALSE	   6
Kungliga Tryckeriet	FALSE	   6
Weppling, Johann	FALSE	   6
Anders Björckmans enka	FALSE	   6
Keysers arvingar	FALSE	   6
Köhler, Johann	FALSE	   6
Kumblinska tryckeriet	FALSE	   6
Nordiska Samfundet	NA	   5
Morskoe ministerstvo	FALSE	   5
Tip. Imp. Akademiska nauk	FALSE	   5
Russo-Française	FALSE	   5
Malling	FALSE	   5
Hjerta	FALSE	   5
J.L. Brudin	FALSE	   5
Västfinska afdelningen	FALSE	   5
Moshinjoliso sh'Ehangeno lja Literatur ja Suomi	FALSE	   5
Haeggström	FALSE	   5
Collin	FALSE	   5
Jalander	FALSE	   5
Muinaismuisto-yhdistys	NA	   5
Suomen ylioppilasosakuntain kansatieteellinen museo	NA	   5
Wartiainen	FALSE	   5
Christ. Ludv. Hjelt	FALSE	   5
P. Aschan ja K	FALSE	   5
Suomen Eläinsuojelus ja Eläinhoito	FALSE	   5
Wiipurin uusi Kirjapaino- ja sanomalehti-osake	FALSE	   5
Lindroth	FALSE	   5
Limingan kansanopisto	FALSE	   5
Majlund	FALSE	   5
Lagerbom	FALSE	   5
Ekholm	FALSE	   5
A.W. Lindgren	FALSE	   5
Auralehden	FALSE	   5
J.C. Lagerspetz	FALSE	   5
Turun Kirjapainon	FALSE	   5
Åbo Tidning'in Kirjapaino-osake	FALSE	   5
Sen kp	NA	   5
Suomen metalliteollisuuden työnantajaliitto	NA	   5
Suomen kennelklubi	NA	   5
Stentryck	FALSE	   5
Nyländska jaktklubben	NA	   5
Suomen taiteilijaseura	NA	   5
Finska missionsällskapet	FALSE	   5
Suomen työväenpuolue	FALSE	   5
Liljeroos, J E	 TRUE	   5
P. Nordmann	FALSE	   5
Bergroth, Gustaf Elis	 TRUE	   5
Itä-Hämeen maalaisseura	FALSE	   5
Uudenmaan ja Hämeen läänien maanviljelysseura	NA	   5
Suomen vientiyhdistys	NA	   5
Tidnings- & Tryckeriaktiebolaget	FALSE	   5
Lindstedt antikvariska bokhandel	FALSE	   5
Mustasaari Landtmannagille	FALSE	   5
O.L. Svanbäck'in kp	FALSE	   5
O. Grönroos	FALSE	   5
Emil Sonck	NA	   5
G.W. Edlund'in kustannuksella	FALSE	   5
P. Ahlgren	FALSE	   5
O.J. Dahlberg	FALSE	   5
Puoluehallinto	FALSE	   5
Macmillan & Co	FALSE	   5
Fiskeriföreningen i Finland	FALSE	   5
Antti Hautala	FALSE	   5
Porin kaupunki	FALSE	   5
Rahkonen, Juho	 TRUE	   5
Finlands Allmänna Slöjdförening	FALSE	   5
Hugo Gebers förlag	FALSE	   5
Itä-Suomen karjanjalostusyhdistys	FALSE	   5
Kouluylihallitus	FALSE	   5
Kerkkonen, Kaarlo (1869-1928)	 TRUE	   5
Ekenäs tryckeris förlag	FALSE	   5
Suomen evank. seura	NA	   5
Suomen rautatieläisten liitto	FALSE	   5
Septem	NA	   5
Oulun läänin eteläinen vaalipiiri	NA	   5
Daniel Henkikäsi, Numero	 TRUE	   5
O.y. Weilin & Göös	FALSE	   5
Invaliditeettivakuutuskomitea	FALSE	   5
Oulun uusi kp	FALSE	   5
Jokamiehen viikkolehti	FALSE	   5
J. Simelius	FALSE	   5
Torpparien keskustoimikunta	FALSE	   5
Kejserliga Alexanders-universitetet i Finland	NA	   5
A.B. Ljus	FALSE	   5
Nylands fruktodlareförening	FALSE	   5
Suomen yleinen työnantajaliitto	NA	   5
Finlands Hypoteksförening	FALSE	   5
Tampereen antikvaarinen kirjakauppa	FALSE	   5
Työttömyysvakuutuskomitea	FALSE	   5
Soikkeli, Kaarle	 TRUE	   5
A.F. Høst & Søn	FALSE	   5
Dahlberg	FALSE	   5
Kansallis-osake-pankki	FALSE	   5
Svenska andelsförlaget	FALSE	   5
Konstföreningen i Åbo	NA	   5
Suomen pipliaseura	FALSE	   5
Pohjan Tähden kp	FALSE	   5
Suomen sahateollisuustyöväenliitto	FALSE	   5
Turun kustannusliike	FALSE	   5
Suomen nuorison liitto	NA	   5
Förbundet mellan K.F.U.M. & U.K.F. i Finland	FALSE	   5
Neovius-nevanlinna, L (1850-1916)	 TRUE	   5
Paraisten kalkkivuori	FALSE	   5
Tampereen sanomain kustannus	FALSE	   5
Gösta Nordberg	FALSE	   5
Ylioppilaiden raittiusyhdistys	FALSE	   5
Kaakkois-Karjalan kp	FALSE	   5
Työläisnaisen osuuskunta	FALSE	   5
Koitto	NA	   5
Kolmisointu	FALSE	   5
Keisarillisen senaatin Kirjapaino	FALSE	   5
W. Nieminen	NA	   5
Suomen Rauhanliitto	FALSE	   5
Hakaniemen kirjakauppa	FALSE	   5
Suomen tehdas- ja sekatyöväenliitto	FALSE	   5
Robert Edgrens förlag	FALSE	   5
Suomen tilastollinen päätoimisto	FALSE	   5
Raittiusjärjestöjen keskustoimisto	FALSE	   5
Koulukeittoyhdistys	FALSE	   5
E.W. Ponkala	FALSE	   5
P. Sergein ja Hermanin veljeyskunta	NA	   5
Senaatti	FALSE	   5
Maataloustuottajain valtuuskunnan tilastotoimisto	FALSE	   5
Suomen ayrshireyhdistys	FALSE	   5
Asp, Gustaf Edvard (1866-1952)	 TRUE	   5
Suomen höyrylaiva	FALSE	   5
Suom. Kirj. seura	FALSE	   5
G.W. Edlund'in kustannus	FALSE	   5
Marttayhdistys	FALSE	   5
Liipola, Heikki	 TRUE	   5
Osuuskunta 'Kristillinen työkansa	FALSE	   5
Suomalaisuuden liitto	FALSE	   5
Karjalan sivistysseura	NA	   5
Suomen tie- ja vesirakennusten ylihallituksen hydrografinen toimisto	FALSE	   5
Röyhy, Sara	 TRUE	   5
Kirjatoimi	FALSE	   5
Finlands dövstumförbund	FALSE	   5
Lång	FALSE	   5
Amerikan suomalaisen kirjallisuuden seura	FALSE	   5
Hornyánsky Viktor kiadása	FALSE	   5
Pekka Ervast	FALSE	   5
Tilastollinen päätoimisto	FALSE	   5
Tilastollinen toimisto	NA	   5
Johan Bergdahl	FALSE	   5
Tidskriften Ute & hemma	FALSE	   5
V. Lindman	NA	   5
Suomen sosialidemokraattinen nuorisoliitto	NA	   5
Suomen evankelinen seura	FALSE	   5
Oskar af Heurlin	FALSE	   5
Postihallitus	FALSE	   5
Kyläkirjaston Kuvalehti	FALSE	   5
Tampereen sanomat	NA	   5
Uoti ja Grönroos	FALSE	   5
Helsingin kaupunkilähetys	FALSE	   5
Typis Frenckellianis	FALSE	   5
Tryckt, hos ... Jacob Merckell	FALSE	   5
Van Selow, Peter	FALSE	   5
Günther, Christopher	FALSE	   5
Kankel, Johan	FALSE	   5
Marquard, Carl Fredric	FALSE	   5
Gormann, Johann	FALSE	   5
Janssonius, Johan I	FALSE	   5
Typis Gymnasii	FALSE	   5
Hagemann, Zacharias	FALSE	   5
Johan Henric Werners encka	FALSE	   5
Möller, Herman Arnold	FALSE	   5
Suomalainen Naisliitto	FALSE	   4
Itä-Savon Eläinsuojelusyhdistys	FALSE	   4
Rauman Eläinsuojelus-Yhdistys	NA	   4
Okružnyj štab	NA	   4
Glavnoe Gidrografičeskoe Upravlenìe Morskogo Ministerstva	NA	   4
Knigoizdatel'stvo A. È. Vineke	FALSE	   4
Lamm	FALSE	   4
Ebering	FALSE	   4
J. Palmgreni raamatukauplus	NA	   4
Abröderna Lundquist	NA	   4
C.F. Berling	FALSE	   4
Frenckell & sons bokhandeln	FALSE	   4
På eget förlag	FALSE	   4
W. Lundeqvist	FALSE	   4
F. Liewendals lith.Tryckeri	NA	   4
Plon	FALSE	   4
Bertrand	FALSE	   4
Longman	FALSE	   4
Hachette	FALSE	   4
Berg	FALSE	   4
Arhiv' morskogo ministerstva	NA	   4
Tipografìâ Imperatorskoj Akademìi nauk	FALSE	   4
Universitetskaâ tipografìâ	FALSE	   4
Lutherska evangeli-föreningen	FALSE	   4
Finska sjömansmissionen	FALSE	   4
Finska Missions-sällskapet	NA	   4
Zacharias Heggström	FALSE	   4
Cedervaller	FALSE	   4
Simelii	FALSE	   4
Wiipurin suomalainen kirjallisuusseura	NA	   4
Frenckell ja poika	FALSE	   4
Sjöblom	FALSE	   4
Schöneman, Gustaf Oskar (1839-1894)	 TRUE	   4
Laurén, L L (1824-1884)	 TRUE	   4
P. Widerholmin perill	NA	   4
Jahnsson	FALSE	   4
Kaselius	NA	   4
Painoyhtiön Kirjapaino	FALSE	   4
W. Churberg	FALSE	   4
Sohm, Peter	FALSE	   4
Sortavalan Kirjapaino-osake	FALSE	   4
Kloström	FALSE	   4
Philipp Reclam jun	FALSE	   4
Druckerei der Finnischen Litteraturgesellschaft	FALSE	   4
V. Weurlander	FALSE	   4
Christian Ludvig Hjelt	FALSE	   4
Syrén	FALSE	   4
Nordström	FALSE	   4
Turun suomalainen Kirjapaino- ja sanomalehti-osake	FALSE	   4
Turun taideyhdistys	NA	   4
Sanomalehti- ja Kirjapaino-osake	FALSE	   4
Giescke	FALSE	   4
Friis	FALSE	   4
Majlund ja Lyytisen Kirjapaino	FALSE	   4
Kastegren	FALSE	   4
Tammelander, Mathilda Emilia	 TRUE	   4
Heino, K	 TRUE	   4
K. Suomen Talousseura	FALSE	   4
Willjamson, William	 TRUE	   4
Erinäisten rautatiesuuntien taloudellista tutkimusta varten asetettu komitea	NA	   4
M. Lindroth	FALSE	   4
Pedagogiska föreningen i Finland	FALSE	   4
Fr. ja P	FALSE	   4
Savolainen, Abraham	 TRUE	   4
Erkko	FALSE	   4
Universitas Helsingforsiensis	NA	   4
G.E. Jansson ja K	FALSE	   4
Suomen Valtio	FALSE	   4
Etelä-Suomen kp	NA	   4
Forsman, Juho Rudolf	 TRUE	   4
Yhdistys siipikarjanhoidon ystävät Turussa	FALSE	   4
A. Kasurisen kp	NA	   4
Kejserliga Alexanders Universitetet i Helsingfors	NA	   4
Lindstedt antikvar. bokhandel	FALSE	   4
Hurtig, Karl	 TRUE	   4
Polyteknikkojen yhdistys	NA	   4
Kuopion uusi Kirjapaino, jakaja	FALSE	   4
Polytypos	FALSE	   4
Ständerbiblioteket	NA	   4
Heikel, Axel O (1851-1924)	 TRUE	   4
Samson & Wallin 	FALSE	   4
Fröken C. Mechelin 	FALSE	   4
Edlundska bokhandeln	FALSE	   4
Finska evangeliska sällskapet	FALSE	   4
Herman Edgrens bokhandel 	FALSE	   4
Otava, jakaja	FALSE	   4
K.B. Boströms förlag	FALSE	   4
Pietarsaaren kaupunki	NA	   4
I. Rosqvist	NA	   4
Minervas bokhandel 	FALSE	   4
H. Welter	FALSE	   4
Ylioppilaiden kristillinen yhdistys	FALSE	   4
J.A. Barth	FALSE	   4
Lilius & Hertzberg, jakaja	FALSE	   4
Finska Veterinärföreningen	NA	   4
Postsparbanksstyrelsen	FALSE	   4
Methuen	FALSE	   4
Antti Mäkinen	FALSE	   4
Fraser, Georg (1849-1937)	 TRUE	   4
Åbo Underrättelser	FALSE	   4
Finska Sågverksegareföreningen	FALSE	   4
Tammisaaren kp	FALSE	   4
G.E. Asp	NA	   4
Åbo stads historiska museum	NA	   4
Hugo Forsström	FALSE	   4
Kaarlo Halme	FALSE	   4
Renvall, Heikki (1872-1955)	 TRUE	   4
Schultz	FALSE	   4
Landtbruksstyrelsens landtbruksekonomiska afdelning	FALSE	   4
Svenska teosofiska Bokförlaget	FALSE	   4
Finska Seglareförbundet	FALSE	   4
Georg Merseburger	FALSE	   4
Nykterhetssällskapens Centralbyrå	FALSE	   4
Lohjan pitäjänkertomus	FALSE	   4
J.W. Lillja ja kumpp	FALSE	   4
Keski-Suomen työväen sanomalehti-osuuskunta	FALSE	   4
Kajaanin maalaisseura	NA	   4
Suomen sosialidemokraattinen puolue	NA	   4
Paul Parey	FALSE	   4
H. Aschehoug & Co	FALSE	   4
Helsingfors Stads Gasverk	NA	   4
Meteorologiska Centralanstalten	FALSE	   4
Oesterheld & Co	FALSE	   4
Methuen & Co	FALSE	   4
Finska Sortimentsbokhandlareföreningen	FALSE	   4
Armand Colin	FALSE	   4
Sällskapet M. M	FALSE	   4
Sampsa	FALSE	   4
Hjalmar Lax	FALSE	   4
Suomen luotsi- ja majakkalaitos	NA	   4
Kosonen	FALSE	   4
Liittohallinto	FALSE	   4
Allmänna Finska Arbetsgifvareförbundet	FALSE	   4
Föreningen Ålands Vänner	FALSE	   4
Nylander, Lennart	 TRUE	   4
Åbo nation	NA	   4
Kp. Polytypos	NA	   4
Lainvalmistelukunta	NA	   4
Centralstyrelsens för hästavelsförbunden i Finland	NA	   4
öhrlund, Saimi	 TRUE	   4
Närpes Folkhögskolas Elevförbund	NA	   4
Helsingin N. M. K. Y	FALSE	   4
Boldt, Georg	 TRUE	   4
Wesala, Kaarlo	 TRUE	   4
Pohjan Tähti	FALSE	   4
Waaranen, K A (1849-1923)	 TRUE	   4
Östra Finland'in Kirjapaino	FALSE	   4
Hydrografiska Byrån vid Öfverstyrelsen för väg- & vattenbyggnaderna i Finland	FALSE	   4
Erich, Rafael (1879-1946)	 TRUE	   4
Turunen, W	 TRUE	   4
Ehrnrooth, Leo	 TRUE	   4
Agraarikomitea	NA	   4
Beijers bokförlagsab	FALSE	   4
Kp. Gutenberg	FALSE	   4
Tie- ja vesirakennusten ylihallitus	FALSE	   4
Statistiska byrån vid landtbruksproducenternas delegation	FALSE	   4
Albert Langen	FALSE	   4
Social-demokratiska partiet	FALSE	   4
Roneliuksen kirjakauppa	FALSE	   4
Otto Harrassowitz	FALSE	   4
Merkurius Kustannus	NA	   4
Finska Arbetsgifvareförbund	NA	   4
Björck & Börjesson	FALSE	   4
Lärobokskommitténs förslag	FALSE	   4
Tampereen kirkollinen kirjakauppa	FALSE	   4
Industrins centrallaboratorium	FALSE	   4
Sjuksköterskeföreningen	FALSE	   4
Sosialistinen aikakauslehti	FALSE	   4
Afvelsföreningen för Ayrshireboskap	NA	   4
Suomen Evankelinen seura	FALSE	   4
Asikkalan kunta	NA	   4
Kuopion kaupunki	FALSE	   4
Fram 	FALSE	   4
Kommunala centralbyrån i Finland	FALSE	   4
Satakuntalainen osakunta	FALSE	   4
Salenius, J M	 TRUE	   4
Pyrkijä	FALSE	   4
Ruotsalainen, Armas	 TRUE	   4
Kp. 'Sanoma	FALSE	   4
Raunio, Abel Fabian	 TRUE	   4
Lahden kp.	FALSE	   4
J.A. Lindblads förlag	FALSE	   4
Finska historiska samfundet	FALSE	   4
Nurho, Juho	 TRUE	   4
KansallisKirjapaino	FALSE	   4
Bröderna Lagerströms förlag	FALSE	   4
Nevanlinna, O (1867-1927)	 TRUE	   4
Hannes Sjöblom	FALSE	   4
Helsingin Diakonissalaitos	FALSE	   4
Tekniska Föreningen	FALSE	   4
H. Honig	FALSE	   4
Meijeriliitto Peura	FALSE	   4
Sosialistin Kirjapaino	FALSE	   4
J.A. Salmisen kp	FALSE	   4
Visa	FALSE	   4
Vaasan läänin maanviljelysseura	FALSE	   4
Kotimaisen työn liitto	FALSE	   4
Kotkan työväenyhdistys	FALSE	   4
Kemin uusi Kirjapaino	FALSE	   4
Laulajapoika	FALSE	   4
Kuusi, Eino	 TRUE	   4
Kovero, Karl Adolf	 TRUE	   4
Koskinen, Juho	 TRUE	   4
Victor Forselius	NA	   4
Suomen liikeapulaisten liitto	FALSE	   4
Kotimainen herätystyö	FALSE	   4
Mustalaislähetyksen toimisto	FALSE	   4
Suomen kauppavaltuuskunnan Keskusvaliokunta	NA	   4
Tunkelo, J H	 TRUE	   4
Suomen sosialidemokratinen puolue	FALSE	   4
Hårdh, Albert	 TRUE	   4
Suomen uimaliitto	FALSE	   4
Suomen sosialidemokratinen nuorisoliitto	FALSE	   4
Yhteiskunnallinen keskusliitto ja keskustoimisto	NA	   4
Henkivakuutusyhtiö Salama	FALSE	   4
Geologinen toimisto	NA	   4
Mikkelin työväen sanomalehti-osuuskunta	FALSE	   4
Sos.-dem. naisliitto	FALSE	   4
Tampereen kansallisKirjapaino	FALSE	   4
Kirja-Aitta	FALSE	   4
Otto Andersin kp	FALSE	   4
Henkivakuutusoy Salama	FALSE	   4
Suomen voimistelu- ja urheiluliitto	NA	   4
Sos.-dem. nuorisoliitto	FALSE	   4
Suomen Nuorten Miesten Kristillisten yhdistysten ja Nuorten Kristillisten yhdistysten liitto	FALSE	   4
Waseniuksen kirjakauppa, jakaja	FALSE	   4
Toivon Tähti	FALSE	   4
S.O.K	FALSE	   4
Aakkosyhdistys	FALSE	   4
Vihtori Repo	FALSE	   4
Sentr. kp	NA	   4
Tampereen paperiteos	FALSE	   4
S. O. N. R	FALSE	   4
Suomen tie- ja vesirakennustyöläisten liitto	NA	   4
Arthur Runehjelmin kustantamo	FALSE	   4
Kulutusosuuskuntien keskusliitto	FALSE	   4
Suomen Kristillinen työväenliitto	NA	   4
Kilpeläinen, E (1879-1941)	 TRUE	   4
Kallio, J E	 TRUE	   4
Suomalainen kirjakauppa	FALSE	   4
Suomen Vapaa lähetys	FALSE	   4
Suomen valtion rautatiet	FALSE	   4
Rakentajain Kustannus	FALSE	   4
Lännen työväen kustannus	FALSE	   4
Rekonen, Aatu	 TRUE	   4
Suomi Synod	NA	   4
Oulun kaupunki	FALSE	   4
Ksiegarnia Polska	FALSE	   4
Kotkan kaupunki	FALSE	   4
Hermanson, Berta	 TRUE	   4
Gyldendalske boghandel	FALSE	   4
Uleåborgs tryckeri	FALSE	   4
Pohjois-Karjalan kp	FALSE	   4
Suomen evankelis-luterilainen kirkko	NA	   4
Wasa Tryckeribolags förlag	FALSE	   4
H.C. Friis	FALSE	   4
Mauritz Thiesen	FALSE	   4
Littera	FALSE	   4
Sydvästra Finlands svenska folkhögskola	NA	   4
Skandinaviska Förlagsexpeditionen	FALSE	   4
Suomen metsästysyhdistys	NA	   4
J. Krohn	FALSE	   4
Suomen metsäyhdistys	FALSE	   4
Suomen metodisti-piispallinen kirkko	NA	   4
Viipurin läänin maanviljelysseura	FALSE	   4
Hemvännen	NA	   4
Suomen luterilainen evankeliumiyhdistys	NA	   4
Ioh. Bapt. Homanni	FALSE	   4
F. de Witt	FALSE	   4
Frenckellska boktryckeriet	FALSE	   4
Chez Pierre Mariette Rue St. Iacques a l'esperance	FALSE	   4
Steinmann, Tobias	FALSE	   4
Andreas Gutterwitz' änka	FALSE	   4
Brockenius, Zacharias	FALSE	   4
Johan Winter	FALSE	   4
Enaeus, Olof Olofsson	FALSE	   4
Gronenberg, Simon	FALSE	   4
Lauringer, Eucharius	FALSE	   4
Burchardi, Georg Gottlieb	FALSE	   4
Turun ja Porin lääni	NA	   4
Thomas von Wierings Erben	NA	   4
Adolphi, Georg Heinrich	FALSE	   4
Decreaux, Ludvig	FALSE	   4
Falck, Israel	FALSE	   4
Matthiae, Julius Georg	FALSE	   4
Goldenau, Nathanael	FALSE	   4
Berling, Christian Fredrik	FALSE	   4
Paulssen, Franz Philip	FALSE	   4
Happenius, Johan Ludvig	FALSE	   4
Axmar, Pehr Olof	FALSE	   4
Björckegren, Gabriel	FALSE	   4
Nordström, Henrik Andersson	FALSE	   4
Holmerus, Anders	FALSE	   4
Gabriel Mauritius Waenerberg	FALSE	   3
Valtionrautateiden Eläinsuojelusyhdistys	NA	   3
Mariayhdistys	NA	   3
Fruntimmersförening	NA	   3
Suomen Naisten Kansallisliitto	FALSE	   3
Satakunnan Eläinsuojelusyhdistys	NA	   3
Raision Pitäjän, Naantalin Kaupungin sekä Naantalin Maaseurakunnan Eläinsuojelus	NA	   3
Kainuun Eläinsuojelusyhdistys	NA	   3
I.J. Ingberg	FALSE	   3
Militärlitteraturföreningens förlag	FALSE	   3
Weilin & Göösʼin Kirjapainossa ja kustantama	FALSE	   3
Tryckt hos Carl Delén	FALSE	   3
Wahlström & C	FALSE	   3
