original	polished	Count
ex officinâ typograph: Samulis Jauchij civis & bibliop: ibid	ex officinâ typograph samulis jauchij civis bibliop ibid	1
excusus ab Joh. Georg. Eberdt	ab joh georg eberdt	1
excudit Johannes Winter, S.R.M.tis in Finlandiâ typogr.	johannes winter s r m tis finlandiâ typogr	1
excusae  Petro Hansonio Acad. t.	petro hansonio acad t	1
impr. apud Johannem Wallium, Regiae univ. typogr.	apud johannem wallium regiae univ typogr	1
typis Gezelianis excudebat Johannes Winter	gezelianis johannes winter	1
a Johanne Winter, typogr. regio	johanne winter typogr regio	1
[...]udit Johannes Winter, typ. reg.	udit johannes winter typ reg	1
literis & sumptibus authoris, â Petro Hansonio, Acad. typ.	literis sumptibus authoris â petro hansonio acad typ	1
tryckt hos Johann Billingsley	johann billingsley	1
excudit Johannes Winter. reg. typ. Finland	johannes winter reg typ finland	1
recusa â Johanne Winter, tyg. [sic] reg.	â johanne winter tyg reg	1
[...] J. Medelp[...]	medelp	1
recusus â Johanne Winter, typ. reg.	recusus â johanne winter typ reg	1
excusus â Johanne Winter	â johanne winter	1
excusae  Johannes Winter	johannes winter	1
excudit Johannes Winter, typogr. regius	johannes winter typogr regius	1
recusa â Johanne Winter	â johanne winter	1
excusae â Johanne Winter, reg. typ.	â johanne winter reg typ	1
impr: apud Joh. Wallium, A. t.	apud joh wallium t	1
exc. Johannes L. Wallius, Regiae Academiae ibid. typogr.	johannes l wallius regiae academiae ibid typogr	1
excus. apud viduam Hans. A. t.	excus apud hans t	1
excus. apud viduam Hanssonii	excus apud hanssonii	1
impr. apud Johannem L. Wallium, Regiae Univ. ib. typogr.	apud johannem l wallium regiae univ ib typogr	1
â Jo. Laurentii Wallio	â jo laurentii wallio	1
exc. â Joh. Wallio, Reg. Univ. ib. typogr.	â joh wallio reg univ ib typogr	1
excusus â Joh. Waldio, Reg. Univ. Ab. typogr.	â joh waldio reg univ ab typogr	1
excusa  Johanne Waldio, Reg. Univ. Abons. typogr.	johanne waldio reg univ abons typogr	1
excusa  Johanne Wald, Acad. typogr.	johanne wald acad typogr	1
excusa à Johanne Wald Acad. typogr.	johanne wald acad typogr	1
excusus â Petro Hansonio, Acad. typogr.	â petro hansonio acad typogr	1
impressum â Petro Hansonio, Acad. typog.	â petro hansonio acad typog	1
excusam â Petro Hansonio, Acad. typog.	excusam â petro hansonio acad typog	1
[Pfotenhauerus]	pfotenhauerus	1
exc. Pet. Wald	pet wald	1
ex. Pet. Wald	ex pet wald	1
excusus â Petro Hansson, Acad. typogr.	â petro hansson acad typogr	1
excusa typis Academiae ibidem	academiae ibidem	1
excudebat Petrus Wald Acad. tyupogr.	petrus wald acad tyupogr	1
excudebat Petr[...] Acad. typogr.	petr acad typogr	1
excusa â Petro Hansonio Ac. t.	â petro hansonio ac t	1
imprimebat Petrus Wald Acad. typ.	petrus wald acad typ	1
excusa typis Acad. apuc viduam Petri Waldz	acad apuc petri waldz	1
typis Petri â Selow	petri â selow	1
typis Joh. G. Eberdt	joh eberdt	1
Johan Winter, winhiästi	johan winter winhiästi	1
excusus â Johanne Laurentii Wallio	â johanne laurentii wallio	1
tryckt uti kongl. booktr. hos sal. Wankijfs änckia	kongl booktr sal wankijfs änckia	1
tryckt hoos Hindrick Keyser kongl. booktr.	hoos hindrick keyser kongl booktr	1
aff Petro Hansonio, A. t.	petro hansonio t	1
excuditq[ue] Johannes Wallius illam	excuditque johannes wallius illam	1
tryckt af Johann Brendeken, kongl. booktr.	johann brendeken kongl booktr	1
ex molybdographia Christopheri Reusneri regij typographi	ex molybdographia christopheri reusneri regij typographi	1
[Matthias Syngman]	matthias syngman	1
af Johan Winter, kongl. boktryckiare	johan winter kongl boktryckiare	1
hoos Johan L. Wall, A. t.	hoos johan l wall t	1
Peter Fanselaulda	peter fanselaulda	1
recud. Iohan. Winter reg. typogr. :;Winter, Johan	recud iohan winter reg typogr winter johan	1
tryckt aff Petro Hansonio Academiae typogr.	petro hansonio academiae typogr	1
prändätty Henrick Keijsarilda, kuningalijsen ja Acad. kirjanpräntäjäldä	henrick keijsarilda kuningalijsen acad kirjanpräntäjäldä	1
prändätty Hendrick Keijsarilda, kuning[...] ja Upsalan acad. kirja[...]	hendrick keijsarilda kuning upsalan acad kirja	1
[Ignatius Meurerin tykönä]	ignatius meurerin tykönä	1
prändätty Johann Billingsleildä	johann billingsleildä	1
prändätty Johan Georg Eberdildä	johan georg eberdildä	1
[Andreas Gutterwitz?]	andreas gutterwitz	1
ylöspandu Thomas Andruxen poiallda Bergmanild [Johan Georg Eberdt]	ylöspandu thomas andruxen poiallda bergmanild johan georg eberdt	1
Ignatius Meurerin culucuxell	ignatius meurerin culucuxell	1
Ignatius Meurerin culutuxell	ignatius meurerin culutuxell	1
[Amûd Lauritzen poijalda]	amûd lauritzen poijalda	1
[Ignatius Meurerildä]	ignatius meurerildä	1
Johanne Winter, typogr. regio. in magno ducatu Finlandiae	johanne winter typogr regio magno ducatu finlandiae	1
â Johanne Winter, typog. regio in magno ducatu Finlandiae	â johanne winter typog regio magno ducatu finlandiae	1
excusus â Johanne Winter, reg. typogr.	â johanne winter reg typogr	1
typis Gezelianis excusus â Johanne Winter	gezelianis â johanne winter	1
excusus  Johanne Winter, typogr. regio in Finland	johanne winter typogr regio finland	1
excusus  Johanne Winter [...]	johanne winter	1
excusa per Danielem Medelplanium gymn. Wijb. typograhpum	per danielem medelplanium gymn wijb typograhpum	1
excusus â Johanne Winter, typogr. regio in Finl	â johanne winter typogr regio finl	1
excusa apud Petrum Wald	apud petrum wald	1
imprimebat Petrus Wald, Acad. tpy. [!]	petrus wald acad tpy	1
excudebat Petrus Wald, Aca. typ.	petrus wald aca typ	1
imprimebat Petrus Wald, A. t.	petrus wald t	1
typis Schroderianis	schroderianis	1
ex officinâ Petri Waldz	ex officinâ petri waldz	1
excusus, apud Petrum Hanson, Acad: typog	apud petrum hanson acad typog	1
imprimebat Petrus Hansson, Acad. typog.	petrus hansson acad typog	1
excudebat Petrus Hanson, Acad. typ.	petrus hanson acad typ	1
excusa apud Petrum Hansson Acad. typog.	apud petrum hansson acad typog	1
excusa â Petro Hanson, Acad. typog.	â petro hanson acad typog	1
excusa à Petro Hansson Acad. typog.	petro hansson acad typog	1
excusa  Petro Hansson Acad. typog	petro hansson acad typog	1
excusus apud Petrum Wald, p. m.	apud petrum wald p m	1
apud Johannem L. Wallium	apud johannem l wallium	1
impr: apuc Johan: Laurentii Wallium, A. t.	apuc johan laurentii wallium t	1
apuc Johannem Laurentii Wallium, Regiae Academiae typogr.	apuc johannem laurentii wallium regiae academiae typogr	1
excudit Johannes Winter, reg. typog.	johannes winter reg typog	1
impress: apud Johannem Laurent. Wallium	impress apud johannem laurent wallium	1
impr: Joh: Winter, reg: ibid: typogr.	joh winter reg ibid typogr	1
impr: apud Johan: Laurenti Wallium, A. t.	apud johan laurenti wallium t	1
impr. apud Johannem Laur. Wallium, A. t.	apud johannem laur wallium t	1
excusa apud Johannem Laurentii Wallium, Regiae Univ. ibidem typogr.	apud johannem laurentii wallium regiae univ ibidem typogr	1
impressum apud Johannem Laurentii Wallium, A. t.	apud johannem laurentii wallium t	1
excudit Jo. L. Wallius	jo l wallius	1
Joh. Winter, Reg. typogr.	joh winter reg typogr	1
excudit Joh. Winter, Reg. typogr.	joh winter reg typogr	1
impr. apud Joh. Laurentii Wal...	apud joh laurentii wal	1
inpr. [!] apud Joh. Wallium	inpr apud joh wallium	1
impr. apud Joh. L. Wallium ...	apud joh l wallium	1
excus. à Johanne Winter, reg. typogr.	excus johanne winter reg typogr	1
impr. apud. Joh. Wallium, A. t.	apud joh wallium t	1
exc. apud Joh. Wallium, U. t.	apud joh wallium u t	1
impressa â Johanne L. Wallio, A. t.	â johanne l wallio t	1
impressa à Johanne Winter, sae rae m:tis in Finlandiâ typograp.	johanne winter sae rae m tis finlandiâ typograp	1
exc. apud Johannem Laurentii Wallium, Regiae Univers. ibid. typogr.	apud johannem laurentii wallium regiae univers ibid typogr	1
exc. â J. Waldio, A. t.	â waldio t	1
imprimebat Petrus Wald, A. typ.	petrus wald typ	1
typis Acad. apud Viduam Petri Waldz	acad apud petri waldz	1
apud Joh. Wallium, A. t.	apud joh wallium t	1
excusus a Johanne L. Wallio, Regiae Univ. ibidem typographo	johanne l wallio regiae univ ibidem typographo	1
a Joh. L. Wallio, Reg. Univ. typogr.	joh l wallio reg univ typogr	1
excusa  Johanne Waldio, Reg. Acad. Abonës. typogr.	johanne waldio reg acad abonës typogr	1
excusae apud viduam Hanssonii, A. t.	apud hanssonii t	1
excusa â Petro Hansonio Aacd. [!] typ.	â petro hansonio aacd typ	1
excusa â Petro Hasonio [!] A. t.	â petro hasonio t	1
excusa apud Johannem Laurentii Wallium, Regiae Academiae typogr.	apud johannem laurentii wallium regiae academiae typogr	1
excudeb. Johannes Wald, Acad. typogr.	excudeb johannes wald acad typogr	1
excusa apud viduam Hanssonii, Acad. typogr.	apud hanssonii acad typogr	1
â Petro Hansonio, Acad. typ.	â petro hansonio acad typ	1
[excusa â Petro Hansonio, Acad. typog.	â petro hansonio acad typog	1
excusus â Johanne Wald, Acad. typogr.	â johanne wald acad typogr	1
excusa apud viduam Hansonii, typograph. Acad.	apud hansonii typograph acad	1
exc. apud viduam Hans.	apud hans	1
excusa Petro Hansonio, Acad. typogr.	petro hansonio acad typogr	1
excusa â Petro Hansonio, A. typ.	â petro hansonio typ	1
impr. à Joh. Waldio, Reg. Univ. Aboëns. typograph.	joh waldio reg univ aboëns typograph	1
excusa apud Petr. Hanson, Acad. typogr.	apud petr hanson acad typogr	1
excusa â Petro Hanzonio [!], Acad. typogr.	â petro hanzonio acad typogr	1
imprimebat Petrus Hansonius Acad: typ.	petrus hansonius acad typ	1
impressa â Petro Hanson Acad. typogr.	â petro hanson acad typogr	1
excudit Ephraim Kempe	ephraim kempe	1
excusa, â Johanne Winter	â johanne winter	1
commissus apud Gerhardum Schröder	commissus apud gerhardum schröder	1
aff Chr. Reusnero regio typographo	chr reusnero regio typographo	1
wastudest prändätty Johan Winterildä, cuning:da kirjan präntäiälldä	wastudest johan winterildä cuning da kirjan präntäiälldä	1
wastudest prändätty Johan Winterildä cuning:da booktr:dä	wastudest johan winterildä cuning da booktr dä	1
wastudest prändätty Johann Winterildä	wastudest johann winterildä	1
prändetty Pietar Hansonilda	prändetty pietar hansonilda	1
de novo impressa  Matthia Syngmanno gymnasii typographo	de novo matthia syngmanno gymnasii typographo	1
uthi sal. Lars Walls tryckerij	sal lars walls tryckerij	1
apud Ludouicum Elzeuirum	apud ludouicum elzeuirum	1
typis Christiani Schrödteri, Acad. typ.	christiani schrödteri acad typ	1
typis haeredum Christiani Tham	haeredum christiani tham	1
apud Aegidium Janssonium Valckenier	apud aegidium janssonium valckenier	1
durch Balthasar Kühnen, bestellten Buchtruckern	durch balthasar kühnen bestellten buchtruckern	1
hoos Ignatium Meurern	hoos ignatium meurern	1
typis Revsnerianis	revsnerianis	1
sumtu Joh. Casp. Meyeri bibliop. Lips.	sumtu joh casp meyeri bibliop lips	1
ex typographiâ viduae Gutterwicianae	ex typographiâ gutterwicianae	1
aff Ignatio Meurern, och fins hoos honom til köps	ignatio meurern fins hoos honom til köps	1
calculis Reusnerianis	calculis reusnerianis	1
excudit Henricus Curio S.R.M. & Acad. Vpsaliensis bibliop.	henricus curio s r m acad vpsaliensis bibliop	1
ex officinâ Johannis Janssonii, regii typographi	ex officinâ johannis janssonii regii typographi	1
aff hans hög-grefl: nådes hr. rijkzdråtzetens boocktryckare Iohann Kankel	hans hög grefl nådes hr rijkzdråtzetens boocktryckare iohann kankel	1
Ignati[us] Meurerild	ignatius meurerild	1
per celsiss: regni drotzeti typographum Johannem Kankel	per celsiss regni drotzeti typographum johannem kankel	1
per Augustinum Ferberum	per augustinum ferberum	1
tryckt aff Petter Hanszon	petter hanszon	1
af Peder Schmidt	peder schmidt	1
aff Johan Winter, kongl. boktr. i storförstendömet Finland	johan winter kongl boktr i storförstendömet finland	1
gedrukkt durch Peter Hansson	durch peter hansson	1
[Amund Lauritzenpoialda]	amund lauritzenpoialda	1
prändätty Ignatius Meurildä	ignatius meurildä	1
Johann Winterildä	johann winterildä	1
präntätty Christopher Reusnerildä	christopher reusnerildä	1
[hoos Johan Wall Larsson, kongl. acad. booktr.]	hoos johan wall larsson kongl acad booktr	1
af Johan L. Wald, Acad. booktr.	johan l wald acad booktr	1
Johan Wintterildä cuning. kirjainpränt.	johan wintterildä cuning kirjainpränt	1
af J. Winter, kongl. booktr.	winter kongl booktr	1
präntäisi Johan Winteri	präntäisi johan winteri	1
Pietar Hannuxen Pojalda	pietar hannuxen pojalda	1
tryckt hoos Henrich Keyser	hoos henrich keyser	1
Chr. Reusnerilde	chr reusnerilde	1
impressâ â Petro Hansonio Acad. typogr.	impressâ â petro hansonio acad typogr	1
excudebat Johannes Laurentii Wallius, A.t.	johannes laurentii wallius t	1
impressa apud Joh. Laurentii Wallium Reg. Acad. typogr.	apud joh laurentii wallium reg acad typogr	1
impressae â Petro Hansonio. Academiae typographo	impressae â petro hansonio academiae typographo	1
imprimente Petro Hansonio Academiae typogr.	imprimente petro hansonio academiae typogr	1
impressa â Petro Hansonio, A.t.	â petro hansonio t	1
imprimebat Petrus Hanson, Acad. typog.	petrus hanson acad typog	1
exc. â Joh. Wallio	â joh wallio	1
excusum â Petro Hansonio, Acad. typ.	â petro hansonio acad typ	1
impressum  Johanne Winter, reg. typographo in Finland	johanne winter reg typographo finland	1
typ. Acad. apud viduam P. Wald	typ acad apud p wald	1
[aff Peter Hansson]	peter hansson	1
af Johan L. Wall, A. t.	johan l wall t	1
hoos Jo. Laurent. Wallium	hoos jo laurent wallium	1
Ignatius Meurer	ignatius meurer	1
[aff Ignatio Meurer]	ignatio meurer	1
[aff Anund Olufsson]	anund olufsson	1
impr. apud Jo. Laurent, Wallium	apud jo laurent wallium	1
impr. apud J.L. Wallium	apud l wallium	1
impressus apud Johannem Laurentii Wallium, Regiae Univers. ibidem typogr.	apud johannem laurentii wallium regiae univers ibidem typogr	1
excusa à Johanne Winter, Reg: typogr. Finlandiae	johanne winter reg typogr finlandiae	1
excusa à Johanne Winter, Regio typographo	johanne winter regio typographo	1
apud Regiae Univ. typ. Johannem Laurentii Wallium	apud regiae univ typ johannem laurentii wallium	1
excusa â Johanne Winter, s: r: m:tis in Finlandiâ typographo	â johanne winter s r m tis finlandiâ typographo	1
excusa â Johanne Winter, s. r. m:tis in Finlandiâ typographo	â johanne winter s r m tis finlandiâ typographo	1
excusa  Johanne Waldio, Reg. Univ. Ab. typogr.	johanne waldio reg univ ab typogr	1
imprimebat Johannes L. Wallius, A. t.	johannes l wallius t	1
apud Joh. L. Wallium, A. t.	apud joh l wallium t	1
impr. apud. Joh. L. Wallium, A. t.	apud joh l wallium t	1
excudit Johannes L. Wallius, Regiae Univers. ibid. typogr.	johannes l wallius regiae univers ibid typogr	1
excusa â Johanne Waldio, Academiae typographo	â johanne waldio academiae typographo	1
exc. â Johanne L. Wallio, A. t.	â johanne l wallio t	1
exc. â Joh. Waldio, Reg. Univ. Aboëns. typogr.	â joh waldio reg univ aboëns typogr	1
excusa â Johanne Wald, Acad. typogr.	â johanne wald acad typogr	1
excusa â Joh. Waldio, Acad. typogr.	â joh waldio acad typogr	1
excusa à Johanne Waldio, Reg. Univ. Aboënsi typogr.	johanne waldio reg univ aboënsi typogr	1
excusa à Johanne Waldio Academ. typograph.	johanne waldio academ typograph	1
excusa apud viduam Hansonii	apud hansonii	1
tryckt uti Frenckellska boktryckeriet	frenckellska boktryckeriet	1
tryckt af Georg Wilhelm Londicer. efter [sic] tryckt exemplar	georg wilhelm londicer efter exemplar	1
prändättyt Frenckellin kirjanprändisä	frenckellin kirjanprändisä	1
Prändätty Frenckellin kirjan prändisä	frenckellin kirjan prändisä	1
prändätty Kuningallisen acad. kirjan pränttäjäld. J. C. Frenckellildä	kuningallisen acad kirjan pränttäjäld c frenckellildä	1
pränd. K. Acad. kirjan präntäjäldä Joh. Christoph. Frenckellildä	k acad kirjan präntäjäldä joh christoph frenckellildä	1
[prändätty Kuningallisesa suomalaisesa präntisä	kuningallisesa suomalaisesa präntisä	1
[Freenckell]	freenckell	1
pränd. Georg Wilhelm Londicerildä. Prändätyn exemplarin jälken Turusa	georg wilhelm londicerildä prändätyn exemplarin turusa	1
tryckt hos J. F. Edman	f edman	1
tryckt hos Carl Fredric Marquard	carl fredric marquard	1
tryckt hos Johann Rudolph Thiele	johann rudolph thiele	1
[Robert Hindmarsh?]	robert hindmarsh	1
sumtu typisque Frenckellianis	sumtu typisque frenckellianis	1
med Christian Trapps bekostnad tryckt af E. Flodström K. acad. boktr.	christian trapps bekostnad e flodström k acad boktr	1
af Joh. H. Werner. Kongl. Boktr.	joh h werner kongl boktr	1
af H. C. Merckell	h c merckell	1
af Joh. Hinr. Werner, kongl. boktr.	joh hinr werner kongl boktr	1
sumtibus auctoris & typis Frenckellianis	sumtibus auctoris frenckellianis	1
excudebat Henr. C. Merckell. typogr. reg.	henr c merckell typogr reg	1
[Henric Christofer Merckell (leski)]	henric christofer merckell leski	1
prändätty Kuning:sen acad. kirjanpräntäjäldä J. C. Frenckellildä	kuning sen acad kirjanpräntäjäldä c frenckellildä	1
Joh. Christoph. Frenckellildä	joh christoph frenckellildä	1
präntätty Kuning:sen maj:tin präntisä	kuning sen maj tin präntisä	1
tryckt hos kgl. adac. boktr. J. C. Frenckell	kgl adac boktr c frenckell	1
tryckt hos direct. och kongl. boktr. i storförstend. Finland, Jacob Merckell	kongl boktr i storförstend finland jacob merckell	1
tryckt, hos Iohan Christopher Mercell [sic]	iohan christopher mercell	1
[Eschillus Matthiae]	eschillus matthiae	1
excudebat Petrus Valdius. Consistorij typis ejusdemq[ue] typographus	petrus valdius consistorij ejusdemque typographus	1
excudebat Gerhardus Schröder	gerhardus schröder	1
excudebat Johannes Albinus Acad. typogr.	johannes albinus acad typogr	1
hoos Oloff Olsson [sic]	hoos oloff olsson	1
ex officinâ typographicâ Iohannis Gormanni	ex officinâ typographicâ iohannis gormanni	1
af Chr. Reusnero	chr reusnero	1
typis Anundinis	anundinis	1
praelo Myliandrino	praelo myliandrino	1
expressit Andreas Gutterwitz	expressit andreas gutterwitz	1
[excudit Eschil.]	eschil	1
[ap. Petr. Wald]	ap petr wald	1
[Stephan Möllemann]	stephan möllemann	1
typis Ianssonianis	ianssonianis	1
excudebat Heinricus Caesar	heinricus caesar	1
aff Eskill Matzson	eskill matzson	1
typis Simonis Gronenbergij	simonis gronenbergij	1
[ex officina Academica Societatis Jesu]	ex officina academica societatis jesu	1
[tryckt af Matthias Syngman. Gymn. typogr.]	matthias syngman gymn typogr	1
typis Petri à Selow	petri selow	1
typographéo Johannis Richelii, sen: typogr.	typographéo johannis richelii sen typogr	1
typis Joachimi Pedani	joachimi pedani	1
typis Iobi Wilhelmi Fincelii	iobi wilhelmi fincelii	1
typis exscribebat, Petrus Lucius	petrus lucius	1
typis haeredum Zachariae Lehmanni	haeredum zachariae lehmanni	1
Petarj Waldin läsken tykönä	petarj waldin läsken tykönä	1
af Peder Wald, acad. typogr.	peder wald acad typogr	1
apud Petrum Wald, Acad. ibidem typogr.	apud petrum wald acad ibidem typogr	1
tryckt aff Henrich Keyser	henrich keyser	1
hoos Iohan L. Wall, acad. booktr.	hoos iohan l wall acad booktr	1
durch Iohan Winter, Königl. Buchdr.	durch iohan winter königl buchdr	1
af Iohan L. Wall, acad. booktr.	iohan l wall acad booktr	1
Excusus apud Johannem Laurentii Wallium, Regiae Univ. ibid. typographum	apud johannem laurentii wallium regiae univ ibid typographum	1
exc. Johannes L. Wallius, A. t.	johannes l wallius t	1
excusum apud Joh. L. Wallium, A. t.	apud joh l wallium t	1
tryckt af Henrich Keyser, kongl. bokt.	henrich keyser kongl bokt	1
tryckt aff I. G. Eberdt	i eberdt	1
[Nils Wankijff]	nils wankijff	1
literis Johannis Wilckii	literis johannis wilckii	1
tryckt af Iohan Wald, Academiae booktr.	iohan wald academiae booktr	1
Iohan Winter, cuning. booktr.	iohan winter cuning booktr	1
aff I. Georg Eberdt	i georg eberdt	1
af Iohan Wald, Acad. booktryckiare	iohan wald acad booktryckiare	1
af Iohan Wald, academ. booktr.	iohan wald academ booktr	1
excusae â Johanne Waldio, Reg. Univ. Abo. typogr.	â johanne waldio reg univ abo typogr	1
tryckt af Johann Georg Eberdt	johann georg eberdt	1
excus: apud viduam Hansonii	excus apud hansonii	1
[Peter Hansons änka]	peter hansons änka	1
excusa  Johanne Waldio, Academ. typograph.	johanne waldio academ typograph	1
tryckt hoos hoos Petr. Hans. effterlefwerska	hoos hoos petr hans effterlefwerska	1
excusa  Johanne Waldh Acad. typogr.	johanne waldh acad typogr	1
präntätty Iohan Waldilda, A.t.	iohan waldilda t	1
excudit Henricus Curio S. R. M. & Academiae Upsal. bibliop.	henricus curio s r m academiae upsal bibliop	1
exc. apud. v. Hans. Acad. typogr.	apud v hans acad typogr	1
excus. apud viduam Hansonii Acad. typogr.	excus apud hansonii acad typogr	1
[excus. apud viduam Hans. Acad. typogr.]	excus apud hans acad typogr	1
â Johanne Winter	â johanne winter	1
tryckt aff Joh. Georg Eberdt	joh georg eberdt	1
literis J. G. Eberdt	literis eberdt	1
tryckt af Henrich Keyser, kongl. booktryckare	henrich keyser kongl booktryckare	1
af Iohan L. Wall, kongl. Acad. booktr.	iohan l wall kongl acad booktr	1
excusa â Johanne Winter, typ. Reg.	â johanne winter typ reg	1
[Zacharias Asp]	zacharias asp	1
literis J. Georg Eberdt	literis georg eberdt	1
excusum â Joh. Wallio, A. t.	â joh wallio t	1
[aff Johann Georg Eberdt]	johann georg eberdt	1
excudit Nicolaus Wankif, reg. typogr.	nicolaus wankif reg typogr	1
aff Iohan Carlsson Winter	iohan carlsson winter	1
gedruckt bey Christoph Brendeken	bey christoph brendeken	1
aff Petter Hansson, acad. booktr.	petter hansson acad booktr	1
[hoos Niclas Wankijff, k. b.]	hoos niclas wankijff k b	1
impressa â Petro Hansonio typogr. Acad.	â petro hansonio typogr acad	1
bey Hans Georg Eberdt	bey hans georg eberdt	1
typis hunc ornabat Johannes Winter	hunc ornabat johannes winter	1
hoos Ignatium Meurer, kongl. booktr.	hoos ignatium meurer kongl booktr	1
tryckt aff Petter Hanson, acad. typogr.	petter hanson acad typogr	1
excusus â Petro Hansonio, Academiae typog.	â petro hansonio academiae typog	1
tryckt aff Petter Hansson, acad. typog.	petter hansson acad typog	1
tryckt aff Iohan Winter	iohan winter	1
tryckt aff Petter Hansson, Acad. typog.	petter hansson acad typog	1
tryckt hoos sahl. Georg Hanschs efterlefwerska	hoos sahl georg hanschs efterlefwerska	1
impressae â Petro Hansonio Acad. typ.	impressae â petro hansonio acad typ	1
excudit Joh. Georg, Eberdt	joh georg eberdt	1
gedruckt bey seel. Michael Höpfners, Rahts Buchdr. nachgel. Witw.	bey seel michael höpfners rahts buchdr nachgel witw	1
excusum  Petro Hansonio. Acad. typ.	petro hansonio acad typ	1
excusum  Petro Hansonio, Acad. typogr.	petro hansonio acad typogr	1
[Johan Larsson Wall?]	johan larsson wall	1
excusum  Petro Hansonio Acad. typ.	petro hansonio acad typ	1
aff Iohan Winter, kongl. booktr. vthi stoor-furstendömet Finland	iohan winter kongl booktr stoor furstendömet finland	1
af Petro Hansonio, Acad. typ.	petro hansonio acad typ	1
[excusum â Petro Hansonio]	â petro hansonio	1
excusae â Petro Hansonio Acad. typog.	â petro hansonio acad typog	1
ektypotheìs parà Pétro Hannzonío tês Akad. bibliágrafo	ektypotheìs parà pétro hannzonío tês akad bibliágrafo	1
af Petro Hansonio, Acad. typog.	petro hansonio acad typog	1
aff Georg Hantsch	georg hantsch	1
typis Georgii Hantschenii	georgii hantschenii	1
typis Georgii Hantschenii, reg. typ.	georgii hantschenii reg typ	1
tryckt hoos Ignatium Meurer, kongl. booktr.	hoos ignatium meurer kongl booktr	1
tryckt hoos Petrum Hansonium academ. typograph.	hoos petrum hansonium academ typograph	1
hoos Petrum Hansonium Acad. typogr.	hoos petrum hansonium acad typogr	1
dictus. literis Henrici Keysers	dictus literis henrici keysers	1
excudebat Petrus Hansonius	petrus hansonius	1
â Petro Hansonio a. t.	â petro hansonio t	1
tetypómenos ap' Ignatíu Meureíanu	tetypómenos ap' ignatíu meureíanu	1
tryckt aff Petro Hansonio. Acad. typ.	petro hansonio acad typ	1
Tryckt aff Petro Hansonio. Acad. typ.	petro hansonio acad typ	1
typis exscripsit Henricus Keyser, typograph. regius	exscripsit henricus keyser typograph regius	1
tryckt aff Zacharia Brockenio	zacharia brockenio	1
aff Peder Hanson, Acad. typ.	peder hanson acad typ	1
tryckt aff Peder Hanson, Acad: typ.	peder hanson acad typ	1
tryckt aff Peder Hanson, acad. typ.	peder hanson acad typ	1
literis descriptus â Johanne Vogelio, Reg. Acad. typograph.	literis descriptus â johanne vogelio reg acad typograph	1
gedruckt bey Gerhard Schrödern	bey gerhard schrödern	1
durch Iohann Vogeln	durch iohann vogeln	1
Johanne Vogelio, Reg. Acad. typ. expressa	johanne vogelio reg acad typ expressa	1
gedruckt durch Iohann Vogel	durch iohann vogel	1
[â Johanne Vogelio, Reg. Acad. typogr. exscripta]	â johanne vogelio reg acad typogr exscripta	1
â Johanne Vogelio, Reg. Acad. typog. expressa	â johanne vogelio reg acad typog expressa	1
[excudebat Johan. Pauli, Acad. typogr.]	johan pauli acad typogr	1
[excudebat Johannes Vogel, Reg. Acad. typogr.]	johannes vogel reg acad typogr	1
hoos Peder Hansson, Acad. typog.	hoos peder hansson acad typog	1
bey Gerhard Schrödern gedruckt	bey gerhard schrödern	1
aff Iohan Vogel, acad. booktryckiare	iohan vogel acad booktryckiare	1
[Peder Waldz änka]	peder waldz änka	1
tryckt hoos Peter Waldz enckia	hoos peter waldz enckia	1
[typis viduae Petri Waldii]	petri waldii	1
excusi typis Acad. apud viduam Petri Wald	acad apud petri wald	1
excusae typis Acad. apud viduam Petri Waldz	acad apud petri waldz	1
excusum typis Acad. apud viduam Petri Wald	acad apud petri wald	1
aff Peder Wald, Acad. typogr.	peder wald acad typogr	1
hos sal: Peder Waldz Enckia	sal peder waldz enckia	1
[H. Curio]	h curio	1
literis Hantschenii, Reg: typogr.	literis hantschenii reg typogr	1
aff Peter Hansson	peter hansson	1
excudit Henricvs Curio. S. R. M. & Acad. Vps. bibliop.	henricvs curio s r m acad vps bibliop	1
gedrucht bey Petrum Hansonium	bey petrum hansonium	1
aff Petro Hansonio Acad. typ.	petro hansonio acad typ	1
durch Peter Hanson Acad. typogr.	durch peter hanson acad typogr	1
excusum â Petro Hansonio Acad. typogr.	â petro hansonio acad typogr	1
hoos Hendrich Cvrio	hoos hendrich cvrio	1
tryckt af Petro Hansonio, Acad. typogr.	petro hansonio acad typogr	1
[Peter Hanson]	peter hanson	1
excusum a Petro Hansonio, Acad. typog.	petro hansonio acad typog	1
hoos Hendrich Curio	hoos hendrich curio	1
druckts Iohann Georg Hertz	druckts iohann georg hertz	1
excusus â Petro Hansonio Acad. typogr.	â petro hansonio acad typogr	1
excusus  Johanne Winter	johanne winter	1
durch Iohan Winter	durch iohan winter	1
Druckts Adolph Simon	druckts adolph simon	1
Druckts Adolphs Simon	druckts adolphs simon	1
typis Brockeniorum, impressit Zacharias Asp	brockeniorum zacharias asp	1
impressae â Petro Hansonio, Acad. typogr.	impressae â petro hansonio acad typogr	1
gedruckt bey Friedeman Hetstädt	bey friedeman hetstädt	1
excusa â Pero [sic] Hansonio	â pero hansonio	1
excudebat Fridemannus Hetstät	fridemannus hetstät	1
excusae Johanne Winter	johanne winter	1
aff Hendrich Cvrio	hendrich cvrio	1
