original	polished	Count
Cammermeyer		   1
Karl Roine		   1
tryckt hos Henr. C. Merckell, kongl. boktr. i stor-furstendömet Finland	Merckell, Henric Christopher	   1
[Suomen maalaisväestön liitto]	Suomen maalaisväestön liitto	   1
Elämän kevät		   1
[P. Momma]	Momma, Peter	   1
exc. Joh. Kiaempe, R. A. typ.	Kämpe, Johan	   1
[prändätty cun. kirj. pränt. Henr. C. Mercellin leski]	Henric Christopher Merckellin leski	   1
Nuorsuomalaisten puoluekanslia		   1
typis Acad.	Typis academiae	   1
Johan Wilhelm Boxberg		   1
Helsingin suomalainen kirjakauppa, jakaja		   1
tryckt på befallning i Frenckellska boktryckeriet	Frenckell, Johan Christopher II	   1
[Martinus Johannes Lindforss]		   1
Norstedt		   1
Tampereen sanomain kirjapaino		   1
tryckt af E. Flodström Kongl. acad. boktr.	Flodström, Eric	   1
[Koleso]	Osuusliike Pyörä	   1
[Suomen muinaismuisto-yhdistys]		   1
[s.n.]	Suomen säästöpankkien valtuuskunta	   1
J. L. Wallius	Wall, Johan Larsson	   1
[Lahden kaupunki]		   1
Hbl	Suomen matkailijayhdistys	   1
O. L. Svanbäck'in kp.		   1
Julin		   1
[Ignatius Meurerin waiwal ia culutuxel]	Meurer, Ignatius	   1
tryckt hos sal. Frantz Philipp Paulssens enkia	Franz Philip Paulssens änka	   1
Gleerup		   1
impr. apud Jo. Laurent, Wallium	Wall, Johan Larsson	   1
Sosialistinen aikakauslehti		   1
tryckt hoosz Johan Brendeken, Kongl. acad. boktr.	Brendeken, Johann	   1
Uuden Inkerin kustannusyhdistys		   1
prändätty Joh. Christ. Frenckellildä	Frenckell, Johan Christopher I	   1
af Daniel Medelplan gymn. boktr.	Medelplan, Daniel	   1
Methodist Book-Room		   1
ob raram materiam [et] defectum exemplarium imprimebat Christoph. Enoch Buchta		   1
H. C. Merckel	Merckell, Henric Christopher	   1
tryckt af Joh. Kiaempe, Kongl. Acad. boktr.	Kämpe, Johan	   1
Svenska amerikanaren		   1
hoos Io. Wall	Wall, Johan Larsson	   1
excud: Johannes Winter	Winter, Johan	   1
Tampereen Reaalilyseo		   1
Kullervo		   1
[Ign. Meur. tykönä]	Meurer, Ignatius	   1
Åbo sjömans- och inre mission		   1
[Edvardvs Ionas Gvilielmvs Brvnér]		   1
Pohjois-Karjalan maanviljelysseura		   1
typis Frenckllianis [sic]	Frenckell, Johan Christopher II	   1
H. Råbergh		   1
[s.n.]	Valtionarkisto	   1
Suomalainen työväenliitto		   1
gedruckt bey Lars Wall	Wall, Lars Hansson	   1
O. Grahn	Grahn, Olof	   1
tryckt hos Henr. Christoph. Merckell, kongl. boktr. i stor-furstend. Finland	Merckell, Henric Christopher	   1
Kansallismielinen nuorisoliitto		   1
[Merckell]	Henric Christopher Merckellin leski	   1
impressit Joh. Christoph. Frenckell, Reg. Acad. typogr.		   1
Kauppakirjapaino		   1
Wilhelm Koskenranta		   1
tryckt hoos Johan Winter, kongl. boktryckiare	Winter, Johan	   1
impr. apud Johannem L. Wallium, A. t.	Wall, Johan Larsson	   1
Mikkelin Eläinsuojelusyhdistys		   1
[Konstsamlingarna i Ateneum]		   1
tryckt hoos Niclas Wankijff. kongl. booktr.	Wankijff, Nils	   1
J. Karreinen		   1
Suomen Pyöräilyliitto		   1
Unionen :;Söderström, distr.		   1
Aikakauslehti Spiritisti		   1
F. Frommann		   1
[W. Lavonius]		   1
prändätty J. C. Frenckellin kirjan-prändisä	Frenckell, Johan Christopher II	   1
Gutenberg		   1
Pohjoismaisen yhdistyksen tieteellisen eläinrääkkäyksen vastustamiseksi jäseniä		   1
Kustannusliike Aura		   1
tryckt hos Kongl. Acad. boktryckaren Johan Chr. Frenckell	Frenckell, Johan Christopher I	   1
praendaetty Joh. Kaempildae, Cuningallisen acad. kirjan parenttaejaldae	Kämpe, Johan	   1
[Lapinlahden kunta]		   1
J. A. Lindblads förlag		   1
Rauman kirjapaino-oy		   1
Uoti ja Grönroos	Pyhän Johanneksen seura	   1
Pyhin hallitsevainen synoodi		   1
prändätty Johan Winterilda, cuningal: kirjan-präntäjäldä	Winter, Johan	   1
Amerikan yhdist. suom. sos. kustannusyhtiöt		   1
[Fridericus Woldstedt]		   1
[Kejserliga Alexanders-Universitetet]		   1
[Wilén]		   1
Viipurin raittiusseura		   1
[Folkbiblioteket i Ekenäs]		   1
Veitikka		   1
Finska Vetenkapssocieteten		   1
W. Hagelstam o. U. Wasastjerna		   1
Elanto		   1
Skandinavilainen merimieskoti Lontoossa		   1
uplagt uti K. B. sal. Niclas Wankijfs tryckerij, med dess egen bekostnad	Wankijffin leski	   1
[Pečatano v' Glavnom' Gidrografičeskom' Upravlenìi Morskogo Ministerstva]		   1
Raivaaja		   1
Suomen evank.-luth. pyhäkouluyhdistys		   1
Exc. Jo. Wal.	Wall, Johan Larsson	   1
Tip. N. A. Cillìakusa		   1
[Jordbrukarenes i Finland Central-Andelslag]		   1
impressit Johann. Christoph. Frenckell	Frenckell, Johan Christopher I	   1
ex officina Cratoniana	Krafft, Johann II	   1
tryckt i kongl. fält-tryckeriet		   1
Suom.-Lut. Kustannusliike		   1
af Johan Winter	Winter, Johan	   1
tryckt hoos Jo. L. Wallium	Wall, Johan Larsson	   1
K. F. U. K.		   1
Keskinäinen vakuutuslaitos Sampo	Sampo, keskinäinen vakuutuslaitos	   1
Föreningen för kraft- och bränsle-ekonomi		   1
J.A. Hahnsson		   1
tryckt aff Johan Winter, kongl. booktr.	Winter, Johan	   1
V. Humble		   1
[Viipurin raittiusseura]		   1
tryckt Joh. Christ. Holmberg	Holmberg, Johan Christopher	   1
G. A. Ekholm		   1
prändätty, Johan Winterildä cunin:da booktr:dä	Winter, Johan	   1
prändätty Georg Wilhelm Londicerildä prändätyn exemplarin jälken Turusta	Londicer, Georg Wilhelm	   1
Werner Söderström osakeyhtiö		   1
[s.n.]	Finlands svenska scoutbrigad	   1
Glavnoe upravlenìe locmanskago i maâčnago vědomstva Finlândìi	Suomen luotsi- ja majakkalaitos	   1
Lutherska evangelii föreningen i Finland	Suomen luterilainen evankeliumiyhdistys	   1
tryckt af Joh Kiämpe Kongl. acad. boktr.	Kämpe, Johan	   1
Nylenius		   1
Hufvudstadsblad'in kirjapaino :;Holm		   1
[Kristian Gustaf Sucksdorff]		   1
Tampereen paperiteos		   1
Nylands Fiskareförbund	Nylands fiskarförbund	   1
Limingan kansanopisto		   1
prändätty Johann Georg Wilkildä, cuningaliselda kirjain-pränttäjäldä	Wilcke, Johann Georg	   1
prändätty directeurildä ja cuningall. kirjan-präntäjäldä, Jacob Merckellildä	Merckell, Jacob	   1
Joh. Bergdahl		   1
FÖrfattare		   1
Hemvännen		   1
Pohjois-Karjalan kirjapaino-osakeyhtiö		   1
tryckt hos Joh. Christoph. Frenckell	Frenckell, Johan Christopher II	   1
tryckt hoos Johan Hen. Werner. Kongl. acad. booktr.	Werner, Johan Henric	   1
excudeb. Reg. Acad. typogr. Joh. Kiämpe	Kämpe, Johan	   1
tryckte hos Joh. C. Frenckell	Frenckell, Johan Christopher II	   1
Suomalainen puolue		   1
Luth. Evang.-föreningen		   1
typis Petri Georgi Nyström	Nyström, Petter Jöransson	   1
Senaten	Agrikultur-ekonomiska försöksanstalten i Finland	   1
[Agrikulturwissenschaftliche Gesellschaft]		   1
K. F. U. K:s bokhandel, distr.		   1
impressus in officin [sic] Regiae Antiquitatis Archivi typografi, Joh. Laur. Horrn	Horrn, Johan Laurentius I	   1
G. D. von Essen		   1
Distributionsaffären Express		   1
tryckt hos Johan Christopher Frenckell	Handelssocieteten i Lovisa	   1
Fria missionen i Finland		   1
excudit Henricus Keyser, s: r: m.tis & Ups. Acad. typographus	Keyser, Henric II	   1
impr. apud Joh. Laurentii Wallium	Wall, Johan Larsson	   1
[G. Alfthan]		   1
excusum â Petro Hansonio Acad. typogr.	Hansson, Peter	   1
Frenckell	Frenckell, Johan Christopher II	   1
Finska Sjöräddningssällskapet		   1
J. Simeliuksen perillisten kirjapaino-osakeyhtiö	Voimaliitto	   1
Amundi Lauritzan Poialta	Laurentsson, Amund	   1
C. E. Fritze, distr.		   1
Finska Kyrkans Inremissionssällskap		   1
Etelä-Pohjalainen ylioppilas-osakunta		   1
Suomen maantieteellinen seura		   1
Gymnastikföreningen för fruntimmer i Helsingfors		   1
Almqvist & Wiksell, distr.		   1
Kustannus-oy. Kirja		   1
Augustana Library		   1
Suomen Evankelinen Seura		   1
Ignatius Meurerin	Meurer, Ignatius	   1
Öhmanska bokhandeln		   1
Suomalaisen Kirjallisuuden Seura :;Stolpe		   1
[J. Höjers encka]	Johan Höjers encka	   1
Joh. Svensson		   1
J. Wal	Wall, Johan Larsson	   1
Mercator		   1
[Sparbanken i Åbo]		   1
tryckt aff Petro Hansonio Acad. typ.	Hansson, Peter	   1
Osuuskunta Väinämöinen		   1
[Kock- och Stuertskolans i Åbo]		   1
Simelii		   1
Annonsbyrån Hermes		   1
[Längelmäen säästöpankki]		   1
tryckt hos Joh. Laur. Horrn, Kongl. Antiquit. archivi boktr.	Horrn, Johan Laurentius I	   1
excudit Johannes Winter. Reg. typogr.	Winter, Johan	   1
aff Petro Hansonio. Acad. typ.	Hansson, Peter	   1
Pietar Hansoniuxelda	Hansson, Peter	   1
impressit direct. & typog. reg. m. duc. Finland. Jacob. Merckell	Merckell, Jacob	   1
Aron Gustaf Borg		   1
Viktor Hoving		   1
impressa â Joh. L. Wallio, Acad. typogr.	Wall, Johan Larsson	   1
prändätty Kuning:sen acad. kirjan-präntäjän Joh. Christ. Frenckellin lesken tykönä	Johan Christopher Frenckellin leski	   1
excud. Joh. Winter, reg. typ.	Winter, Johan	   1
excudebat Johannes Gormannus	Gormann, Johann	   1
Julius Groos		   1
[Tyrnävän seudun osuusmeijeri]		   1
impressa apud viduam Joh. Christoph. Frenckell	Johan Christopher Frenckellin leski	   1
Suomen Matk.-yhdistyksen jäsenet		   1
prändätty Joh. Kiämpildä	Kämpe, Johan	   1
Sjuksköterskeföreningen		   1
Yrjö Weilin [distr.]		   1
excud. Reg. Ac. typ. Joh. Kiämpe	Kämpe, Johan	   1
[Juridiska föreningen i Finland]		   1
exc. R. Acad. typ. J. Kiämpe	Kämpe, Johan	   1
A. C. McClurg		   1
excusa typis Eschilli Matthiae	Mattsson, Eskil	   1
Joh. Ambr. Barth		   1
litteris direct. Johan. Edman, Reg. Acad. typogr.	Edman, Johan	   1
Kuopion pyhäkouluyhdistys		   1
imprim. direct. Reg. Acad. Aboëns. officin. Jacob Merckell	Merckell, Jacob	   1
Harper & Brothers		   1
Etelä-Savon Kirjapaino		   1
hoos Iohan Winter	Winter, Johan	   1
Administration, Åbo tryckeri och tidningsaktiebolag		   1
Afvelsföreningen för Ayrshireboskap i Finland	Suomen ayrshireyhdistys	   1
tryckt hoos Petrum Hansonium academ. typograph.	Hansson, Peter	   1
Luth. Evankeliumi-yhtiö		   1
tryckt hos directeur. och kongl. boktr. i Stor-förstendömet Finland, Jacob Merckell	Merckell, Jacob	   1
hos Jo. Wal.	Wall, Johan Larsson	   1
Suomen säästöpankkiyhdistys		   1
Helsingin paino-yhtiö		   1
Lilius & Hertsberg		   1
[Ewald Ziervogel]	Ziervogel, Evald	   1
[Kotikielen seura]		   1
Herman Hagberg ja H. E. Wegelius		   1
[Nuorten naisten kristillinen yhdistys]		   1
impr. apud. Joh. L. Wallium, A. t.	Wall, Johan Larsson	   1
Helsingin Polkupyöräseura		   1
Suomen rautatieläisten sanomalehti ja kirjapaino osuusk.		   1
Sortavalan kp.		   1
prändätty Kuningalisesa suomalaisesa prändisä	Carlbohm, Johan Arvid	   1
Senaten	Finlands medicinalväxtodlings- och insamlingsandelslag	   1
[Frencell]		   1
prändätty directeurildä ja cuning:da kirjan pränttäjäldä Jacob Merckellildä	Merckell, Jacob	   1
[Suomentaja]		   1
Edlundska Bokhandeln i distr.	Suomi 	   1
Akseli Skutnabb		   1
excud. Joh: Winter, reg. typ.	Winter, Johan	   1
excud. Reg. Acad. typogr. Joh. Kiämpe	Kämpe, Johan	   1
Amerikan sanomat		   1
Finlands senat		   1
G. W. Edlund'in kustannuksella		   1
Pietarsaaren kunta		   1
Suomen pyhäkouluyhdistys		   1
Suomen hevosjalostusliittojen edustajisto	Hevosjalostusliittojen edustajisto	   1
Tipografìâ Karl' Gol'mstrem''		   1
Tampereen kirjapaino-osakeyhtiö		   1
Nylands fruktodlareförening		   1
Suomalaisuuden liitto		   1
imprimebat Eschillus Mathiae	Mattsson, Eskil	   1
[Suomen Kanttori-urkuriyhdistys]		   1
Waseniuska bokhandeln		   1
Lammin Eläinsuojeluyhdistys		   1
excusum apud Petrum Wald	Wald, Peder Eriksson	   1
M. I. Semenovskìj		   1
A. G. Väänäsen kp.		   1
Otava	Suomen muinaismuistoyhdistys	   1
Myllymäki & Martell		   1
Etelä-Pohjanmaan nuorisoseura		   1
Suomalainen teologinen kirjallisuusseura		   1
[Kastegren]		   1
exc. apud Johannem Laurentii Wallium, Regiae Univers. ibid. typogr.	Wall, Johan Larsson	   1
Oskar Aukusti Frithiof Blomstedt		   1
å nyo uplagd och tryckt hos Lars Wennberg, på egen bekostnad	Wennberg, Lars	   1
Finska Historiska Samfundet		   1
impressa â Petro Hansonio, A. t.	Hansson, Peter	   1
Itä-Suomen kirjapaino		   1
Iohan Winter, cuning. booktr.	Winter, Johan	   1
imprim. direct. Reg. Acad. Aboëns. officin. Jacob. Merckell	Merckell, Jacob	   1
Doin		   1
[excus. apud viduam Hans. Acad. typogr.]	Peter Hanssons enckia	   1
[Henricus Curio]	Curio, Henric	   1
Sammon kirjapaino		   1
Handelstryckeriet, distr.		   1
[toimittaja]		   1
Fazerin musiikkikauppa		   1
prändätty Kuningallisesa suomalaisesa prändisä, direktorin Joh. Arv. Carlbohmin tykönä	Carlbohm, Johan Arvid	   1
Duodecim-seura	Suomalainen lääkäriseura Duodecim	   1
typis Johannis Wepplingi, seren. princ. & Acad. typogr.	Weppling, Johann	   1
Theodor Sederholms tryckeri		   1
[Johannes Matthias Sundwall]		   1
Reallyceum i Åbo	Svenska reallyceum i Åbo	   1
Vaasan sos.-dem. kunnallistoimikunta		   1
Krist. naisyhdistys		   1
typis Cratonianis, per Joan. Gorman	Krafft, Johann II	   1
Olànin kirjapaino yhtiön kirjapaino, jakaja		   1
Kotkan työväen sanomalehti		   1
WSoy		   1
Sigurd Roos		   1
[Laurentius Stuchs]	Stuchs, Lorenz	   1
F. Liewendal's lith. tr.		   1
ex officina Henrici C. Merckell	Merckell, Henric Christopher	   1
Jalmar Lax		   1
P. Th. Stolpe		   1
typis Josiae Stedelii, Academiae typographi	Städel, Josias	   1
[C. Delén]	Deleen, Carl	   1
[Förf.]		   1
prändätty H. C. Merckelildä, cuningal. kirjan pr.	Merckell, Henric Christopher	   1
E. W.		   1
[Finlands Allmänna Svenska Folkskollärare- och lärarinneförening]		   1
exc. Joh. Kiaempe, Reg. Acad. typ.	Kämpe, Johan	   1
Hufvudstadsblad'in kirjapaino :;Edlund		   1
impr. apud Jo. L. Wallium	Wall, Johan Larsson	   1
Präntätty Kuning:sa suomalaisesa präntisä, direktörin Joh. A. Carlbohmin tykönä	Carlbohm, Johan Arvid	   1
Werner Söderström	Werner Söderström osakeyhtiö	   1
tryckt af Henrich Keyser, Kongl. m:tz och Acad. boktr.	Keyser, Henric II	   1
Société d'Éditions Scientifiques		   1
Leander & Sandberg		   1
Finlands exportförening	Suomen vientiyhdistys	   1
prändätty directeurildä ja cuning:da kirjan präntäjäldä suuren-ruhtinan-maasa Suomesa, Jacob Merckellildä	Merckell, Jacob	   1
Suomen yleinen käsiteollisuusyhdistys		   1
A. C. Öhman		   1
F. & G. Beijer		   1
aff Hendrich Curio	Curio, Henric	   1
[Undsättningskomitén]		   1
Ollendorff		   1
K. Sederholm		   1
hoos Iohan Wall, A. t.	Wall, Johan Larsson	   1
Turun kp.		   1
Sällskapet för evangelisation på industriorter		   1
Itä-Hämeen       hevosjalostusyhdistysten liitto	Itä-Suomen hevosjalostusyhdistysten liitto	   1
af Georg Wilhelm Londicer	Londicer, Georg Wilhelm	   1
typis Joh. Laur. Horrn, Reg. Ant. archiv. typogr.	Horrn, Johan Laurentius I	   1
[J. C. Frenckell I ja II]	Frenckell, Johan Christopher II	   1
Knižnyj magazin' I. D. Sytina		   1
pyynnön jälken prändätty Joh. Christoph. Frenckellildä	Frenckell, Johan Christopher I	   1
Kurikka		   1
tryckt hos directeuren och Kongl. bokt. i stor-förstendömet Finland, Jacob Merckell	Merckell, Jacob	   1
prändätty [...] Fre[...]	Frenckell, Johan Christopher I	   1
Emäntäliitto		   1
tryckt hoos Henr. C. Merckell	Merckell, Henric Christopher	   1
aff Georg Hantsch, kongl: booktr.	Hantsch, Georg	   1
[Kellokosken piirimielisairashoitola]		   1
Ammattilaisten kirjapaino		   1
Aktiengesellschaftsdruckerei		   1
tryckt af Georg Wilh. Londicer, Kongl. pr. boktryckare	Londicer, Georg Wilhelm	   1
Kaarlo A. Helin		   1
[hoos sal. Lars Walls enckia]	Lars Walls enckia	   1
Rautatieläisten raittiusyhdistys		   1
Suomen kuuromykkäin liitto		   1
Allmänna Finska Arbetsgifvareförbundet		   1
[s.n.],;J. Karstenin tykönä		   1
Helluntaiherätys		   1
excud. E. Flodström, Reg. Acad. typogr.	Flodström, Eric	   1
Helsingfors stads bibliotek	Helsingin kaupunginkirjasto	   1
Theodor Sederholmin kirjapaino		   1
WSOY	Suomen koulunuorisoliitto	   1
prändätty directeurildä ja cuning:da kirjan präntäjäldä suuresa-ruhtinan-maasa Suomesa, Jacob Merckellildä	Merckell, Jacob	   1
E.K.S. rahwakirjanduse - toimekonna wäljaanne		   1
Lina Enroth		   1
impr. apud. Johannem Wallium	Wall, Johan Larsson	   1
impressa à Johanne Wald, Acad. typogr.	Wall, Johan Larsson	   1
Suomen Aleksanterin yliopisto		   1
Beijers bokförlagsaktiebolag		   1
Frenckell :;Suomalaisen Kirjallisuuden Seura :;Ylioppilaskunta		   1
Gust. Frilund		   1
[Privata sjukhuset i Björneborg]		   1
tr. uti Kongl. tryckeriet	Momma, Peter	   1
imprim. direct. Reg. Acad. Aboëns. officin. typogr. Jacob Merckell	Merckell, Jacob	   1
Pietari Kurwinen		   1
Hämeen sanomain kirjapaino		   1
Jokamiehen viikkolehti		   1
E. V. Emeleus		   1
tryckt hos Wennberg och Nordström	Wennberg och Nordström	   1
Hinrichssche Buchhandlung		   1
[Frivilliga Brand Kåren]		   1
prändätty J. C. Frenckellin tykönä	Frenckell, Johan Christopher II	   1
GEJ. ja K.		   1
hos Joh. H. Werner, Kongl. Maj:ts och Upsala acad. boktr.	Werner, Johan Henric	   1
Pekka Brofeldt [jakaja]		   1
[s.n.]	Deutsche Familie Club zu Helsingfors	   1
Kustannus-oy Kirja		   1
excudebat Panulus [sic] Egenolphus, typog. Acad.	Egenolff, Paul	   1
excusum â Petro Hansonio Acad. typ.	Hansson, Peter	   1
Zilliacus :;Clouberg		   1
per Joh. Kiaempe, Reg. Acad. Typogr.		   1
[Finska Mosskulturförening]		   1
Ehdottoman raittiuden seura		   1
Satakunnan kp.		   1
Kotkan suomalainen sanomalehti-osakeyhtiö		   1
impressa â Petro Wald, Acad. typ.	Wald, Peder Eriksson	   1
prändätty Johan A. Carlbohmin tykönä	Carlbohm, Johan Arvid	   1
apud Joh: Wallium	Wall, Johan Larsson	   1
Suomen Keisarillinen Aleksanterin yliopisto		   1
tryckt uti kongl. tryckeriet	Momma, Peter	   1
Simelius :;Aspelund		   1
Viipurin NMKY	Viipurin nuorten miesten kristillinen yhdistys	   1
Hälsovårdsnämnden i Helsingfors	Helsingin kaupunki	   1
tryckt, hos Iohan Christopher Mercell [sic]	Henric Christopher Merckellin leski	   1
Eläinsuojeluskonttori		   1
tryckt af Henrich Keyser, Kongl. m:tz och Academiae booktryckiare	Keyser, Henric II	   1
[Erik Flodström?]	Flodström, Eric	   1
Eduskunnan kirjasto, jakaja		   1
J. Palmgreni raamatukauplus		   1
[Pedagogiska fören. i Finland]		   1
Tampereen V. P. K.	Tampereen vapaaehtoinen palokunta	   1
prändätty, Frenckellin kirjan-prändisä	Frenckell, Johan Christopher II	   1
Ev. luth. söndagsskoleföreningen i Finland	Suomen evankelis-luterilainen pyhäkouluyhdistys	   1
Christopher and Jennett		   1
excudit Henricus Keyser jun. Reg: Acad. typographus	Keyser, Henric III	   1
tryckt Henr. C. Merckell, kongl. boktr. i stor-furstendömet Finland	Merckell, Henric Christopher	   1
[Helsingfors stads folkskolor]		   1
Helsingin läkki-, pelti- ja vaskiseppien yhdistys		   1
G. W. Edlundin kustannus-o.y.		   1
[Sortavalan evankelinen seura]	Sortavalan evankelinen seura	   1
Lukutupa		   1
tryckt hos Carl Johansson Röpke	Röpke, Carl Johansson	   1
pränt. Henr. C. Merckell, cun. kirjan-präntäjä	Merckell, Henric Christopher	   1
Eget förlag :;Söderström, distr.		   1
Andreas August Lindfors		   1
Ploompuu		   1
literis. Wernerianis	Werner, Johan Henric	   1
typis Johannes Christophorus Frenckell	Frenckell, Johan Christopher I	   1
Helsingin Eläinsuojelusyhdistys		   1
Lindstedtin antikvaarinen kirjakauppa		   1
Buchdrückerei des typografischen Vereinn		   1
tryckt af Henrich Keyser, kongl. may:tz och Acad. bookt.	Keyser, Henric II	   1
Suomen höyrylaiva		   1
prändätty Georg Wilhelm Londicerildä	Londicer, Georg Wilhelm	   1
tryckt af Johan Winter, kongl. booktryckiare	Winter, Johan	   1
tryckt hos Joh. Höjer, Kongl. acad. boktr.	Höjer, Johan	   1
tryckt af Kongl. Acad. boktryckaren Eric Flodström	Flodström, Eric	   1
Bruno Granit		   1
Kirjapaino Kipinä		   1
excud. R. Ac. typ. Joh. Kiämpe	Kämpe, Johan	   1
[Carolus Iac. Helander]		   1
Helsingin kaupungin sosialilautakunta		   1
tip. i hromolit. A. Tranšelâ		   1
[Helsingin Kauppiaat]		   1
Geologiska Kommissionen :;Akademiska bokhandeln, jakaja		   1
prändätty directeuri Jacob Merckelli wainajan präntisä	Merckell, Jacob	   1
J. Länkeläs förlag		   1
Pietari Hansoniuxelda	Hansson, Peter	   1
Rosenberg		   1
[Johannes Edvardus Öhman]		   1
[Raittiuden ystävät]		   1
Th. Stolpes förlag		   1
chez Pierre Mariette Rue St. Iacques a l'esperance		   1
im Verlage der Wittwe Abrams Vandenhoek	Vandenhoeck, Anna	   1
Postihallitus		   1
[August Julius Linsén]		   1
[Fångvårdsstyrelsen i Finland]		   1
impr. apud And: Biörkman, R.eg.[!] Univ. typog.	Björckman, Anders	   1
Axel Bergbom		   1
Suomen maalarien liitto		   1
Privata Handelsskolan		   1
[Föreningen för arbetareskydd och socialförsäkring i Finland]		   1
[Loimaan ja Pöytyän säästöpankki]		   1
Emil Hagelberg		   1
Päällikköhallitus		   1
Dodd, Mead and Company		   1
gedukt und zu finden bey Johann Daniel Endter	Endter, Johann Daniel	   1
tryckt hos kongl. booktr. uti stor furstendömet Finland Henr. C. Merckell	Merckell, Henric Christopher	   1
impr. R. A. typ. E. Flodström	Flodström, Eric	   1
excudebant Reg. Acad. typographi	Palmblad & co	   1
[Hämäläinen]		   1
prändätty, Frenckellin-kirjan präntisä	Frenckell, Johan Christopher II	   1
[typis Martini Henckelii]	Henckel, Martin	   1
Kansankp.	Voimistelu- ja urheiluseura Ponnistus	   1
Dosenttiyhdistys		   1
typis Edmannianis	Edman, Johan	   1
[Helsingin yleinen ravintoyhdistys]		   1
impressum a Joh. Kiaempe, typis. Acad.	Kämpe, Johan	   1
[WSOY]		   1
Verlag der Arbeiter-Versorgung		   1
Teosofinen kirjakauppa ja kustannusliike		   1
sumt: et inv: J: L: Er: f.		   1
excusa  Johanne Wald, Acad. typogr.	Wall, Johan Larsson	   1
Social-demokratiska partiet		   1
Martha-yhdistys		   1
Sortavalan Evankelinen Seura		   1
[s.n.]	Helsingin kaupungin historiallinen museo	   1
Etelä-Savon kirjapaino		   1
Helsingin Moottoritehdas Erkko & Markoff		   1
O. y. Waseniuksen kirjakauppa		   1
[Emil Hagelberg]		   1
[Airisto segelsällskap]		   1
tryckt vthi thet kongl. tryckeriet. Af O. H.	Henric Christopher Merckellin leski	   1
tryckt hos Iohan Christofer Merckell	Henric Christopher Merckellin leski	   1
[Finska evangeliska sällskapet]		   1
Lindman		   1
impressa â Johanne Wald, Reg. Universitatis ibidem typogr.	Wall, Johan Larsson	   1
[Ignatius Meurerin tykönä]	Meurer, Ignatius	   1
Työväen sanomalehti-oy.		   1
Suomalainen opera		   1
Veljekset Åström		   1
Luth. Evankeliumiyhdistys		   1
[Viborgs stad]		   1
[Kp. Polytypos]		   1
excudit Henricus Curio S. R. M. Acad. Upsaliensis bibliopola	Curio, Henric	   1
J. H. Tuhkanen		   1
Typis Frenckellianis		   1
Kainuun Eläinsuojelusyhdistys		   1
[tryckt aff Henrich Keyser, Kongl: May:tz och Ups: Acad: booktr.]	Keyser, Henric II	   1
Lång & Ståhlberg		   1
[Per Brahe]		   1
Tampereen työväen yhdistys		   1
Hagelstam'in kirjakauppa		   1
Sim. per. kp		   1
Maanviljelys-taloudellinen koelaitos Suomessa		   1
Kongl. Svenska sjökarte kontoret		   1
Ayrshireföreningen i Finland		   1
prändätty directeurildä ja kuning:da kirjan-präntäjäldä suuren-ruhtinan-maasa Suomesa, Jacob Mercellildä	Merckell, Jacob	   1
Frenckell :;Hagelberg		   1
Tuberkulosin vastustamisyhdistys :;Akateeminen kirjakauppa, jakaja		   1
tryckt hos Johan Christo[...] Frenckell	Frenckell, Johan Christopher I	   1
EHbg ja K.		   1
Suom.-lut. kustannusliike		   1
Reinhold Roine		   1
Minerva, distr.]		   1
Kiadja Hornyanszky Viktor		   1
Em. Törmälä		   1
excusa â Pero [sic] Hansonio	Hansson, Peter	   1
Hugo Hurmerinta		   1
J. U. Kern		   1
Suomen vapaan Kiinan lähetys		   1
E. V. Ponkala		   1
gedruckt bey Joh. Friedr. Steffenhagen und Sohn	Steffenhagen, Johann Friedrich ja poika	   1
tryckt hos C. Delén		   1
[Filosofiska fakultetens Fysisk-matematiska Sektion]		   1
Cedervaller :;Tekijä		   1
prändätty Johan Christoph. Frenckellildä	Frenckell, Johan Christopher I	   1
[s.n.]	Frenckell, Johan Christopher II	   1
prändätyt Erich Flodströmildä	Flodström, Eric	   1
Matti Lehtosen kirjapaino ja kustannusliike	Epworth-liitto Walo	   1
Helsingin kustannus		   1
typis Joh. Christoph. Frenckell & filii	J. C. Frenckell ja poika	   1
P. A. Norstedt & Söner, distr.		   1
Lindstedtin aktikvaarinen kirjakauppa		   1
[Sånglärare- och lärarinneföreningen]		   1
Isaac Marcus		   1
Öfvermark Understödsförening för Förolyckade Hästar, Nötkreatur och Svin		   1
[Jacob Merckell]		   1
prändätty Cuningallisesa suomalaisesa prändisä	Carlbohm, Arvid	   1
[Borgå stad]		   1
Tekniska föreningen i Finland		   1
[Johan Brendeken?]	Brendeken, Johann	   1
Suom. amer. kustannusyhtiö		   1
excudit Johannes Winter, typographus regius	Winter, Johan	   1
Edward Arnold		   1
[Laurentius Henricus Törnroth]		   1
[Nyländska jaktklubben]		   1
Suomen Lutherilainen evankeliumi-yhdistys		   1
[Limingan kansanopistolaisliitto]		   1
WSOY	Kotikasvatusyhdistys	   1
Finska Statsjärnvägarna		   1
Suom. sos. kust. yht.		   1
Työläiskynäilijäin kustannusliike		   1
Utgifwarens förlag		   1
A. Skutnabb		   1
Kalastustentarkastaja		   1
Kirjoittajan kustannuksella		   1
aff Ignatio Meurer, kongl. booktr.	Meurer, Ignatius	   1
Johan Winterildä, cuningaliselda kirjain präntäjäldä	Winter, Johan	   1
[Osuuskauppamiehet]		   1
