Name	Count
Adolfina Amanda	1
Aeschillus Svenonis	1
å. G	1
Agnar	1
A. Henry Savage	1
Aimo Lauri Vilho	1
A. Ja	1
Akseli Edv	1
Aladar	1
Alb. Lindsay Von	1
Albrecht	1
Alfhild	1
Alvar Von	1
Ambrogio	1
Ambrosius	1
Ambrosius Svensson	1
A. M. C	1
A.-m. Du	1
A. Milnes	1
And	1
And. E	1
Andr	1
Anna-liisa	1
Ano	1
Ant. Alf. V	1
Antti Eliel	1
A. Olivieri	1
å. P	1
Ape	1
Arkadij	1
Armas Aate	1
Armas Lauri Kustaa	1
Armi	1
Arv. Hj	1
Arvidus Germundi	1
Arwid	1
A. S	1
Asko	1
Astolf Gustaf Leopold	1
Atle Emanuel	1
Atso	1
Atte	1
Atterdag	1
Auk	1
Aulis V. A	1
Aulus	1
Avg	1
Axelius Josias	1
B.-a	1
Balfour	1
Barthollus Thomae	1
B. B	1
Béla	1
Benedictus Johannis	1
Benedictus Laurentii	1
Benedictus Olai	1
Berenardus	1
Bergerus Johannis	1
Bergroth	1
Berndt	1
Berndt Otto	1
Birgerus Olai	1
Blasius Ludovicus	1
Bolesław	1
Borge	1
Börje	1
Bracebridge	1
Broderus	1
Bror	1
Bror Justus Achilles	1
Bror Nils	1
C. A. J	1
Calr Georg	1
Canutus Jacobi	1
Canutus Martini	1
Carit	1
Carol. Frid	1
Carol. Frider	1
Catulle	1
C. August	1
C. A. W	1
C. D. Von	1
C. F. E	1
C. F. W	1
C.g	1
C. G. Von	1
Ch. A	1
Chas. H	1
Ch. Ph. H	1
Christianus Ehrenfr	1
Christianus Rudolphus	1
Christiernus E	1
Christophorus Claudii	1
Christophorus J	1
Christophorus Jonae	1
C. H. S	1
C. J. H	1
Claes Fredric	1
Claes Hermansson	1
Claes Joh	1
Claes Wilhelm	1
Clas Anders	1
Clas Blechert	1
C. M. E	1
C. N. E	1
Constantinus	1
Crona	1
Cunrad	1
C. Valerius	1
D. C	1
D. E	1
Detlev Von	1
D. G	1
Didrik Persson	1
Diedericus Henrici	1
D. J	1
D. N. Von	1
Dodo	1
D. P	1
D. Von	1
É	1
E. Alexander	1
E. Aug	1
E. A. Von	1
E. A. W	1
Ebbe	1
Ed. B	1
Edva	1
Edvardus Daniel	1
Edw	1
Eelis	1
Eemi	1
Eemili E	1
Ee Vuu	1
E. F. W	1
E. G. Grenville	1
Eglanton	1
E. Gunnar	1
E. H	1
E. Headon	1
E. I	1
Eia	1
Einari	1
Eine	1
Eliina	1
Elisaeus Eliae	1
Em. Mart. Luth	1
Emmuska	1
Ensio	1
Ensiö Matthias	1
Ericus Antoni	1
Ericus Christophori	1
Ericus Claudii	1
Ericus Er	1
Ericus Jacobus	1
Ericus Jeremiae	1
Ericus Laurentii	1
Ericus Nicolai	1
Ericus Pauli	1
Ericus Thomae	1
Ericus Zachariae	1
Erkki R	1
Erlandus Petri	1
Ernestus Fridericus	1
Ernstv	1
Eskil	1
Esteri S	1
Estrid	1
E. Th	1
Étienne	1
Eucharius	1
Eveliina	1
E. Y	1
E. Z	1
Fabianus Isaaci	1
F.a.b. Von	1
Fale	1
F. Alf	1
Favell Lee	1
Félix	1
Ferdinánd	1
Ferencz	1
F.gillet	1
F. Hj	1
Fjalar	1
F. K. E	1
F. Kølpin	1
F. L. H	1
F. L. O	1
F. Marion	1
Fortuné Du	1
François Pierre Guillaume	1
Fred. D	1
Freder	1
Fredericus Ferdinand	1
Fred. H. G	1
Fred. Joh	1
Fredricus	1
Fredrique	1
Fridericus Reginaldus	1
Fridericus Wilhelmus	1
Fridolf A	1
Fridtjuv	1
Fried	1
Friedebert	1
Fried. Joh	1
Friedrich-carl	1
Frith	1
Frithiof	1
Frithjof	1
Fritjof	1
Fr. Von	1
G.	1
Gabr	1
Gardonyi	1
Garibaldi	1
G. E.	1
Georges-louis	1
Georgius Gabrielis	1
Georgius Johannis	1
Georgus Johannis	1
Gerdrud	1
Germundus Fridericus	1
Gevert Johansson	1
G. H	1
G. Hj	1
Giosuè	1
G. J. A	1
G. J. Von	1
G. Lowes	1
Gn	1
G. N	1
Göran Haraldsson	1
Gotthold Ephraim	1
G. P	1
Gr	1
Gregorius A	1
Gregorius Bartholdi	1
Grigorii Spiridonovitsh	1
G. R. S	1
G. R. W	1
G. Th	1
Gudda	1
Gudmund Eriksson	1
Günther Georg Von	1
Gust. Leonh	1
Gust. Magnus	1
G. V	1
G. Wald	1
Gyula	1
Halfdan	1
Hallvard	1
Hampus Adolf Von	1
Hannu Viktor	1
Hanssu	1
Haquinus M	1
Harras Henrik	1
Hartwig	1
H. A. W	1
H. D	1
H. De Vere	1
Hearn	1
Heddi	1
Hedvig Const. Fred. Von	1
Hedvig Von	1
Heine	1
Hellmuth	1
Helmi Lydia	1
Hendrikki	1
Henni	1
Henningus Paulus	1
Henric Christopher	1
Henrich Johansson	1
Henrich Ludolf	1
Henric Larsson	1
Henricus Adrian	1
Henricus Claudii	1
Henricus Esaiae	1
Henricus F	1
Henricus Johannis	1
Henricus Michaelis	1
Henricus Petri	1
Henricus Reginaldus	1
Henricus Stephani	1
Henriko	1
Henr. R	1
Hermannus Caroli	1
Hermo	1
H. Grattan	1
H. G. Th	1
H. G. Von	1
H. H	1
H. I	1
H. I. F. C	1
Hindrich	1
Hinke	1
Hinric	1
Hippolyte	1
Hj. J	1
H. K	1
H. M	1
H. O	1
Hofrat T. E	1
H. ö. L	1
H. R	1
H. R. A	1
H. S	1
Huldi	1
Huugo Immanuel	1
H. V	1
Ib Henrik	1
Igino	1
Ignatij Nikolaevič	1
Ignaz	1
Ignaz Von	1
Iiska	1
I. J	1
I. Ju	1
Inkeri	1
Ioann	1
Irja	1
Isaacus Emmanuel	1
Isaacus Gustavi	1
Isaacus Martini	1
Isaacus Olai	1
Isted	1
Ivarus Ivari	1
Jadwiga	1
Ja. F	1
J. Alfr	1
Jalmari Tobias	1
Järvelä	1
J. B. F	1
J. Ch	1
J. C. Von	1
J. D	1
J. D. H	1
Jean-francois	1
J.-edmond	1
J. Edv	1
Jehki J	1
J. E. Hodder	1
Jemiina	1
Jeppe	1
Jerker	1
Jevdokim	1
Jevgeni	1
J.-h	1
J. H. F	1
J. J. A	1
J. J. F	1
J. J. Von	1
J. Kr	1
J. Logan	1
J. M. Van Stipriaan	1
J. Norman	1
Joachimus Andreas	1
Joachimus Bartholdi	1
Joachimus Nicolai	1
Joachimus Von	1
Joannes Henricus	1
Joh. Adam	1
Johan. Jacobus	1
Johann. Christ	1
Joh. B	1
Joh. Christian Aug	1
Joh. Ehrenfried	1
Joh. Emil	1
Joh. Heinrich	1
Joh. Henr	1
Joh. L	1
Joona	1
Joos	1
Jooseppi Joakim	1
Joos. J	1
Jöran	1
Jöran Jacob Magnus	1
Jörgen	1
Jos. A	1
Jósef	1
Jovard	1
J. Th	1
J. U	1
Juhana Augustinus	1
Juhana Kustaa	1
Juhana Vihtori	1
Juhana Wilho	1
Juho Aleksi	1
Juho Anton Immanuel	1
