original	polished	Count
50,4 x 34 cm, lehti 58,3 x 40,5 cm.	50,4 x 34 cm, plate 58,3 x 40,5 cm.	1
23,2 x 33,5 cm, lehti 25,5 x 35,7 cm.	23,2 x 33,5 cm, plate 25,5 x 35,7 cm.	1
66 x 54,3 cm, lehti 73,7 x 62 cm.	66 x 54,3 cm, plate 73,7 x 62 cm.	1
66,3 x 54,5 cm, lehti 73,7 x 62 cm.	66,3 x 54,5 cm, plate 73,7 x 62 cm.	1
35,3 x 28 cm, lehti 43,2 x 32,8 cm.	35,3 x 28 cm, plate 43,2 x 32,8 cm.	1
75,8 x 31,3 cm, lehti 83,5 x 36,5 cm.	75,8 x 31,3 cm, plate 83,5 x 36,5 cm.	1
58,3 x 45,7 cm, lehti 67,3 x 54 cm.	58,3 x 45,7 cm, plate 67,3 x 54 cm.	1
40,2 x 41,4 cm, lehti 46,2 x 48,3 cm.	40,2 x 41,4 cm, plate 46,2 x 48,3 cm.	1
40,2 x 41,4 cm, lehti 46,2 x 48,6 cm.	40,2 x 41,4 cm, plate 46,2 x 48,6 cm.	1
25,8 x 18,3 cm, lehti 35,6 x 25,3 cm.	25,8 x 18,3 cm, plate 35,6 x 25,3 cm.	1
25,5 x 17 cm, lehti 29,4 x 22,7 cm.	25,5 x 17 cm, plate 29,4 x 22,7 cm.	1
25,7 x 17 cm, lehti 29,3 x 22,8 cm.	25,7 x 17 cm, plate 29,3 x 22,8 cm.	1
48,2 x 32 cm, lehti 49,5 x 34,3 cm.	48,2 x 32 cm, plate 49,5 x 34,3 cm.	1
48,2 x 32 cm, lehti 50,7 x 34 cm.	48,2 x 32 cm, plate 50,7 x 34 cm.	1
48,2 x 32 cm, lehti 58 x 40,8 cm.	48,2 x 32 cm, plate 58 x 40,8 cm.	1
48 x 32 cm, lehti 54,2 x 38 cm.	48 x 32 cm, plate 54,2 x 38 cm.	1
69,2 x 47 cm, lehti 79,5 x 55 cm.	69,2 x 47 cm, plate 79,5 x 55 cm.	1
69,2 x 47 cm, lehti 79,5 x 54,5 cm.	69,2 x 47 cm, plate 79,5 x 54,5 cm.	1
93 x 66,7 cm, lehti 101,5 x 73,5 cm.	93 x 66,7 cm, plate 101,5 x 73,5 cm.	1
18,5 x 13,6 cm, lehti 23 x 18,3 cm.	18,5 x 13,6 cm, plate 23 x 18,3 cm.	1
49,9 x 36,5 cm, lehti 65,5 x 50,5 cm.	49,9 x 36,5 cm, plate 65,5 x 50,5 cm.	1
66,7 x 52 cm, lehti 72,7 x 58,2 cm.	66,7 x 52 cm, plate 72,7 x 58,2 cm.	1
43 x 31 cm, lehti 50,3 x 38,5 cm.	43 x 31 cm, plate 50,3 x 38,5 cm.	1
60 x 57,4 cm, lehti 62,5 x 59,7 cm.	60 x 57,4 cm, plate 62,5 x 59,7 cm.	1
32,3 x 35,3 cm, lehti 35,5 x 38,5 cm.	32,3 x 35,3 cm, plate 35,5 x 38,5 cm.	1
30 x 39,8 cm, lehti 34,7 x 44,4 cm.	30 x 39,8 cm, plate 34,7 x 44,4 cm.	1
32,5 x 42,5 cm, lehti 37 x 45,7 cm.	32,5 x 42,5 cm, plate 37 x 45,7 cm.	1
32,5 x 42,5 cm, lehti 37,2 x 45,8 cm.	32,5 x 42,5 cm, plate 37,2 x 45,8 cm.	1
42,4 x 32,3 cm, lehti 45,7 x 36,5 cm.	42,4 x 32,3 cm, plate 45,7 x 36,5 cm.	1
39,5 x 37,8 cm, lehti 44 x 40,7 cm.	39,5 x 37,8 cm, plate 44 x 40,7 cm.	1
39,5 x 37,8 cm, lehti 44 x 41 cm.	39,5 x 37,8 cm, plate 44 x 41 cm.	1
42 x 32,2 cm, lehti 45 x 35 cm.	42 x 32,2 cm, plate 45 x 35 cm.	1
42,2 x 32,3 cm, lehti 45,9 x 36,7 cm.	42,2 x 32,3 cm, plate 45,9 x 36,7 cm.	1
