author_name	Count
Beals, May.	  1
Stenbäck, L.	  1
V. L.	  1
Lyall, Edna.	  1
Bauernfeld, Eduard von.	  1
Barth, Agnar.	  1
Barre, Frank.	  1
Campanula.	  1
Barley, Alfred H.	  1
Sperling, A.	  1
Sonninen, J.	  1
Sormunen, P.	  1
Sommerfeld, Th.	  1
Solovjev, Vladimir.	  1
Smo	  1
Lindequist, Björn.	  1
Balazs, Alexander.	  1
Baird, James B.	  1
Larson, Fritz.	  1
Baedeker	  1
Lindberg, John Gustaf.	  1
Bacon, Francis.	  1
Backlund, Gustaf.	  1
Johnsson, M.	  1
Axelrod, Ida.	  1
Avellan, Hjalmar.	  1
Autero, H.	  1
Soini, S.	  1
Sohlman, B.	  1
Snorri Sturluson.	  1
Smith, Uriah.	  1
Slange, Lennart.	  1
Atteridge, H.	  1
Sivori, Emil.	  1
Sivén, Elis.	  1
Sirelius, Arne.	  1
Sinisalo, Sulo.	  1
Sillanpää, Elsa.	  1
Kalle Marianpoika.	  1
Siirilä, Väinö.	  1
Aschan, John.	  1
Artsyibashew, M.	  1
Siener, Josef.	  1
Siebe, Josephine.	  1
Wilhelmiina A:n.	  1
Shi Nai Ngan.	  1
Koskinen, Sulo.	  1
Aronen, Väinö.	  1
Lesch, Thure.	  1
Aro, Otto Nikolai.	  1
Koskimies, Hildur	  1
Setälä, Otto.	  1
Arima, Onni W.	  1
Apuleius, Lucius.	  1
Kriksciūnas, J.	  1
Serafimovitš, Aleksandr.	  1
Selss, G.	  1
Selldén, Hj.	  1
Appelgren, Henning.	  1
Seippel, Paul.	  1
Seibert, G. W.	  1
Schönaich-Carölath, Emil von.	  1
Schreck, Anna.	  1
Malmström, R.	  1
Schorsch, L.	  1
Juncker, E.	  1
Schmidt, Leopold.	  1
Schager, Ingeborg.	  1
Schachner, Robert.	  1
Saxman, Herman.	  1
Faulkner, T. A.	  1
Jörgensen, Arne	  1
Kelly, Howard A.	  1
Karlgren, Anton.	  1
Kaukovalta, K. V.	  1
Saukko, Anni Anna Katarina.	  1
Kankaanpää, V.	  1
Andrejanoff, Victor von.	  1
Tähystäjä.	  1
Räsänen, Veli	  1
Andersin, Margit.	  1
Hellén, Wolter.	  1
Florström, Bruno.	  1
Amundsen.	  1
Aminoff, Iwan T.	  1
Ehrman, E. W.	  1
Bergroth, E.	  1
Salovaara, Hannes.	  1
Salosaari, Olavi.	  1
Salonen, Frans.	  1
Salomaa, J. E.	  1
Hirschmann, Nikolaj.	  1
Salokas, Pauli.	  1
Alopaeus, Laura.	  1
Salokaarto, Erkki.	  1
Allman, James.	  1
Salmi, Otto.	  1
Jadwige, Terese.	  1
Salmenius, Christiernus	  1
Hilzheimer, Max.	  1
Salli, Eino	  1
Marklund, Gunnar.	  1
Lång, G.	  1
Björkenheim, Raf.	  1
Etelä-Pohjalainen.	  1
Sajaniemi, Joos.	  1
Saikku, Hanna.	  1
Kivi, Kaarlo.	  1
Sadeniemi, Yrjö.	  1
Ilmonen, Aleksi A.	  1
Saavalainen, A.	  1
Saarni, Nestori.	  1
Backman, A. L.	  1
Kynä.	  1
Saarinen, J.	  1
Idman-Idestam, Gustaf.	  1
Saarenpää, Mikko.	  1
Saarela, Allan Kustaa.	  1
Alcock, D.	  1
Keso, Alma.	  1
Siitoin, K.	  1
Rönkä, Ida.	  1
Lindberg, H.	  1
Rännäri, E. A.	  1
Pogodin, A. L.	  1
Hästbacka, J. E.	  1
Rydman, Georg.	  1
Rydman, Arvid.	  1
Hällfors, Edvard.	  1
Siltala (Silfvenius), A. J.	  1
Axelson, Walter M.	  1
Russell, R. J.	  1
Russell, George W.	  1
Forssell, A. L.	  1
Elfving, K. O.	  1
Ruotsi, M.	  1
Salo	  1
Ailio, W. Pasi.	  1
Ilvessalo, L.	  1
Ahtiluoto, Juhani.	  1
Ruotsalainen, Aina.	  1
Ruokosalmi, A.	  1
Runkrantz, C. A. W.	  1
Vuori, E.	  1
Ruhe, Algot.	  1
Ruhanen, Kustaa.	  1
Holmberg, Klas.	  1
Rouget de l'Isle.	  1
Hülphers, W.	  1
Hagelstam, Magnus.	  1
Thyra.	  1
Agrell, Alfhild.	  1
Roschier, L. J.	  1
Adler, Ananias.	  1
Roos, Heinrich von.	  1
Ackté-Renvall, Aino.	  1
Rodhe, Estrid.	  1
Haane, Gunnar.	  1
Gyldén, Gertrud.	  1
Gustafsson, K. W.	  1
Aatila, Evert.	  1
Sav'ojan Samppa.	  1
Ripsaluoma, Aukusti.	  1
Ripon, Jean de.	  1
Riipinen, Hilja.	  1
Ricci, Corrado.	  1
Repo, Vihtori.	  1
Renwall, Marta A.	  1
Renvall, F. Hj.	  1
Renvald, V. H.	  1
J. A-nen.	  1
**tarina.	  1
Aalto, Artturi.	  1
Antelo, Eetu.	  1
Rekola, Oskari.	  1
Reino, Kaimas Oskari.	  1
Grigaitis, Alexander.	  1
Green.	  1
Harri, Eeva.	  1
Rautanen, V.	  1
Rausch, Alfred.	  1
Hannula, Ruth.	  1
Rasmussen, Hans.	  1
Rantaniemi, Ape.	  1
Franzén, F. M.	  1
Ramatsharaka.	  1
Forsman, Helena.	  1
Pikoff, E.	  1
Raitakari, V.	  1
Ainio.	  1
Railton, George S.	  1
Raabe, Wilhelm.	  1
Pötsi, A.	  1
Hallander, W.	  1
Hagman, E. Gunnar.	  1
Estlander, F. A.	  1
Werenskjold, Frithjof.	  1
Brown, Buster.	  1
Pyykönen, M.	  1
Flach, Jósef.	  1
Graae, Ingrid.	  1
Gottschalk, Axel.	  1
H. P.	  1
Escande, Gustave.	  1
Fonseen, Fried. Joh.	  1
Goff, Mr.	  1
Potti, Aini.	  1
Erikson, Isidor.	  1
Glasell Andersson, Anna.	  1
Septimus	  1
Post, R. v.	  1
Popov, Nikolai.	  1
Nepo	  1
Engelberg, Kaarlo.	  1
Polvinen, A.	  1
Polén, Kaarle Reinhold.	  1
Pohjonen, Herman.	  1
Pohjanpalo, Tuomas.	  1
Pohjanpalo, Maiju.	  1
Pohjakallio, K. A.	  1
P.	  1
Pirinen, T.	  1
Piponius, H.	  1
Gadolin, Carl Axel Johan	  1
Lordbrok.	  1
Piha, Waldemar.	  1
Philippovich, Eugen von.	  1
Petäjä, Juhani.	  1
Petterson, Anna-Lisa.	  1
Peterson, Carl Fr.	  1
Peterson, C. M.	  1
Cannelin, Thom.	  1
Lindberg, K. E.	  1
Peter, A.	  1
Pesonen, Matti	  1
Collan-Beaurain, Maria.	  1
Pergaud, Louis.	  1
Pennanen, Aliina.	  1
Ljungström, Fredrik.	  1
Peltowuoma, A.	  1
Peltonen, Juho Aleksi.	  1
Pellinen, Simo.	  1
Pellinen, Otto Wilhelm.	  1
Ekman, Kurt.	  1
Pelkonen, J. A.	  1
Pelkonen, E. J.	  1
Pelkonen, Armas Lauri Kustaa.	  1
Woikoski, T. P.	  1
Eklund, Hj.	  1
Eklund, Artur.	  1
Procopé, Hj. J.	  1
Pehkonen, E. Y.	  1
Ekelund, Hilding	  1
Paulsen, Adam.	  1
Ylämurto, Heikki.	  1
Patterson, Joseph Medill.	  1
Paton, John G.	  1
Patomäki, K. A.	  1
Partanen, Helena.	  1
Partanen, A. J.	  1
Parkkila, John.	  1
Pankko, Juhani.	  1
Palojärvi, Lauri J.	  1
Palm, K. O. L.	  1
Palletvuori, O. A.	  1
Akinen.	  1
Suokas, Aarne.	  1
Pakkala, Arvid.	  1
Rantasalo, A. V.	  1
Andrejev, N. P.	  1
Pahlman, W.	  1
M. P-ri.	  1
Ostrovski, A. N.	  1
Suur-Juhola, Juhani.	  1
Orla-Jensen, S.	  1
Orava, Ida.	  1
Oppenheim, Phillips E.	  1
Olsson, O.	  1
Vilén, Helmi.	  1
Oliphant, W. Elwin.	  1
Oksanen, V. I.	  1
Oksa, V.	  1
Sauramo, Matti.	  1
Björkqvist, Geo.	  1
Federley, Gertrud.	  1
Oguse	  1
Obstfelder, Siegbjörn.	  1
Oahspe.	  1
Nykänen, Paavo.	  1
Arola, Aaro A.	  1
H. & J.-nen.	  1
Nurhonen, Heikki.	  1
U. N.	  1
Nordström, Ernst Samuel.	  1
Nordlund, Eemili E.	  1
Danielsson, Paul.	  1
Pere Noble.	  1
Nissinen, Aarne.	  1
Nilsson, J. O.	  1
Nieminen, A. W.	  1
Lenau, Nicolaus.	  1
Nielsen, Fredrik.	  1
Newcomb, Simon.	  1
Burjam, F.	  1
Nenye, Eemi.	  1
Laitakari, Aarne.	  1
Nelson, O.	  1
Ivarson, Bengt	  1
Natunen, Elna.	  1
Mörner, Birger.	  1
Mömmö, Lahja.	  1
Määttälä, E.	  1
Mäkinen, Karl.	  1
Mäkinen, Heikki.	  1
Mäkelä, V.	  1
Brotherus, Sven.	  1
Myrsky, Eino.	  1
Myllylä, Hannes.	  1
Cedercreutz, Karin.	  1
Cavonius, Igor.	  1
Brander, Siri.	  1
Mustonen, Iida.	  1
Musikka.	  1
Munsterhjelm, Elin.	  1
Müller, Leo.	  1
Mühlau, Helene von.	  1
Molnár, Ferenc.	  1
Mohr, O. E.	  1
M. R.	  1
Minni, Juhana Wilho.	  1
Miller, J. A.	  1
Miller, Elisabeth York.	  1
Borenius, Ernst	  1
Bergström, J. B.	  1
Almark, Ellen.	  1
Mikkola, Antti.	  1
En vän	  1
Mikander, Hjalmar Johan.	  1
Miikki, M.	  1
Boije, J. E.	  1
Berglund, Uno.	  1
Bohowityn.	  1
Meyer-Förster, Wilhelm.	  1
Metsola, Edv.	  1
Metsikkö, Juho.	  1
Merivuori, Alpo.	  1
Meriluoto, K. A.	  1
Meriluoto, Aino.	  1
Björkqvist, M. L.	  1
Merikallio, Einari.	  1
Melander, Wilhart.	  1
Grönvik, Axel.	  1
Mela, Eino.	  1
Mehring, Franz.	  1
Mead, G. R. S.	  1
Mauclair, Camille.	  1
Mattila, V. H.	  1
Mattila, V.	  1
Mattila, J. H.	  1
J. A. V.	  1
Ahlman, Erik	  1
Martitz, Ferdinand von.	  1
Sand, Mikael.	  1
B. E. M.	  1
Markkula, Jaakko.	  1
Berg, Pi.	  1
Markkanen, Aaro.	  1
Markham, Florence A.	  1
Marcy, Mary E.	  1
Mannstén, Elin.	  1
Sörensen, Edith.	  1
Hyyppärä, Aarne.	  1
Mann, Tom.	  1
Malmi, Kaarle V.	  1
Malmberg, Olli.	  1
Magnay, William.	  1
Maclaren, Jan.	  1
Mac Gregor, G. H. C.	  1
Macé, Gustave.	  1
Backlund, R. J.	  1
Sundvik, E. E.	  1
Tiisala, K. V.	  1
Wäisälä, A.	  1
Roschier, R. H.	  1
Löns, Hermann.	  1
Louhivuori, Verneri	  1
Louhelainen, O. A.	  1
Longfellow, Henry Wadsworth.	  1
Montell, Justus.	  1
Aminoff, Ivar.	  1
Walle, K. J.	  1
Alopaeus, Ivar.	  1
Alm, E.	  1
Locke, John.	  1
Ljungberg, Ellen.	  1
Lipponen, Akseli.	  1
Linko, Sulo.	  1
Lindholm, K. E.	  1
Lindholm, K.	  1
Lindgren, Robert Wilhelm.	  1
Lindgren, Armas	  1
Lindblom, Edel.	  1
Lindberg, Axel V.	  1
Liljequist, N.	  1
Wihuri, Irja	  1
Liliencron, Detlev von.	  1
Liimatainen, A.	  1
Lhotzky, Heinrich.	  1
Lewänen, Oskar.	  1
Letonmäki, Lauri	  1
Bonsdorff, A. J.	  1
Lenhardtson, A.	  1
P. L.	  1
Lempiäinen, Pekka	  1
Lähteinen, Väinö.	  1
Lähde, Juhana Vihtori.	  1
Arvily	  1
Könönen, Aulis V. A.	  1
Lehtonen, Sulho.	  1
Lehtonen, J. V.	  1
Lundqvist, Julius Johannes.	  1
Lundegård, Axel.	  1
Sarakorpi, O.	  1
Lehtinen, Juho.	  1
Lehokas, Wilho.	  1
M. Th. L.	  1
Loveson, Karl.	  1
Kukkonen, Albert.	  1
Lassila, Kaarlo.	  1
Lassila, Eero.	  1
Kujala, Viljo	  1
Larsson, Leon.	  1
Lappalainen, Otto.	  1
Lappala, Risto.	  1
Lang, Helene.	  1
Kuitunen, Elis.	  1
Lamszus, Wilhelm.	  1
Launonen, J.	  1
Kuhlman, Fritz.	  1
Krylov, I. A.	  1
Laukkanen, Heikki.	  1
Krogerus, Rolf.	  1
Kuusi, Aarne.	  1
Lampén, Siiri.	  1
Lambrechts, Hector.	  1
Lamartine, A. de.	  1
Kovalevsky, Sonja.	  1
Koutaniemi, Risto.	  1
Laine, Viljo Odert.	  1
Laine, Johannes.	  1
Kotikoski, J. W.	  1
Koskinen, S.	  1
Koskinen, Mauno.	  1
Koskimies, Kaarlo Väinö.	  1
Teekkari, Teemu.	  1
Koski, Lahja.	  1
Ladoff, Isador.	  1
Koskenmaa, Erik Johan.	  1
Korpitie, Kusti.	  1
Korpitie, K. J.	  1
Laakso, Juho.	  1
Kärki, J. A.	  1
Kytömäki, Juho.	  1
Kuokkanen, Eero K.	  1
Korhonen, Sauli.	  1
Kulvik, Bertel.	  1
Koppinen, Yrjö Hesekiel.	  1
Kolehmainen, Eero.	  1
Kopperi, Antti Eliel.	  1
Koponen, Edvard.	  1
Kokkola, Akseli Edv.	  1
Kohonen, Selma.	  1
Knuutila, H. J.	  1
Knjaskoff, S. A.	  1
Kolu, Martti.	  1
Kivistö, Gust.	  1
Kivialho, Akseli.	  1
Kauffman, Reginald Wright.	  1
Juureva, Eemeli	  1
Jussila, Aino.	  1
Kinos, K. V.	  1
Kassowitz, Max.	  1
Kilpi, Hilja	  1
Kilkka, K. W.	  1
Hypönniemi.	  1
Karolus.	  1
Kiianlinna, Ilmari.	  1
Kihl, K. W.	  1
Hevosmies.	  1
Iki-Tursas.	  1
Karjalainen, Heikki.	  1
Kettunen, Hilja.	  1
Keto, J. W.	  1
Karjalainen, August.	  1
Karisto, Arvi A.	  1
Keränen, M.	  1
Karhi, Otto.	  1
Jouppi, J.	  1
Kantele, Wäinö Vilhelm.	  1
Kangasvuo, Johannes.	  1
Kamke, Hanna.	  1
Kallio, K. K.	  1
Ker, David.	  1
Keppler, Paul Wilhelm von.	  1
Kemppi, Albin.	  1
Kemiläinen, Lauri	  1
Kemiläinen, J. A.	  1
Kallio, Antti.	  1
Hämeen-Hinttu.	  1
Nisima, Josef Hardy.	  1
Kalenius, Ilmari.	  1
Kauppi, I.	  1
Kaisla, E. A.	  1
Johannsen, Otto.	  1
Kaipio, K. G.	  1
Jerusalem, Else.	  1
Jensen, Hermann.	  1
Jauhiainen, J. J.	  1
Jansson, Gustaf.	  1
Tuompo, J. E.	  1
Tuominen, J. H.	  1
Uura, Esko.	  1
Pasi.	  1
Jääskeläinen, Laina.	  1
Jäämaa, Kaarlo Aatto Ilmari.	  1
Tornberg, Bror.	  1
Tulenheimo, Martti.	  1
Järvelä, G.	  1
Jäntere, K. M.	  1
Jännes, Juho Kaarle.	  1
Tshaikowski, Modest.	  1
Isopuro, Aino.	  1
Toivonen, Onni.	  1
Ingram, Eleanor M.	  1
Vuorjoki, U. J.	  1
Vuoristo, P. S.	  1
Vuorela, K.	  1
Zart, A.	  1
Vuolle, B.	  1
Zancka, Herman Theodor von.	  1
Inberg, Kaarlo Juhana.	  1
Inberg, Elsa Maria.	  1
Immonen, Weikko.	  1
Välisalmi, Heikki	  1
Väisälä, Vilho.	  1
Woodworth-Etter, Maria.	  1
Woodruff, Abner E.	  1
Toiviainen, S.	  1
Voionmaa, Eino.	  1
Pikku maksaja.	  1
Vitkala, Eva M.	  1
Ihala, Hilma.	  1
Virtanen, Artturi.	  1
Tilvis, Arvi.	  1
Wasastjerna, Lars.	  1
Höglund, Zeth.	  1
Häyrén, Eva.	  1
Warne, Frank W.	  1
Vappula, O. V.	  1
Liikemies.	  1
Hämäläinen, Martti	  1
Hällström, Anni af.	  1
Hägg, Erik.	  1
Williams, Harold Whitmore.	  1
Wilson, Woodrow.	  1
Hyttinen, Juho.	  1
Walters, Ester.	  1
Vilho, Atle Emanuel.	  1
A. E. W-o.	  1
Wilder, R. P.	  1
Kiitollinen Vierailija.	  1
Hurstinen, Sulo.	  1
Hurmalainen, Rosa.	  1
Huovila, A.	  1
Valovuori, Viljo.	  1
Walorinta, Väinö.	  1
Huhti, J. A.	  1
Huhta, Vihtori	  1
Valmari, Anton.	  1
Howard, H.	  1
Vallinheimo, Bruno.	  1
Horton, R. F.	  1
Hopper, James.	  1
Honkala, K. F.	  1
Valle, K. J.	  1
Valle, Anna.	  1
Walkama, E.	  1
Waljakka, Yrjö.	  1
Hollmann, A. H.	  1
Wiedig, Wilh.	  1
Videmark, Paul G.	  1
Tavast, Kaarlo.	  1
Hoffmann, Adolf	  1
R. A. H.	  1
Vainio, Rufus V.	  1
Tattari, Juho.	  1
Vahervuori, Mikko.	  1
White, Stewart Edward.	  1
Wettberg, Frans Emanuel.	  1
Westén, Mandi.	  1
Vernède, R. E.	  1
Salonen, Ilmari.	  1
Nevalainen, Mandi.	  1
Vermasvuori, Lempi.	  1
Toikka, Pekka.	  1
Hellman, Frithiof.	  1
Kuusi, Sakari	  1
Voipio, Viljo.	  1
Tähtilä, R.	  1
Targioni-Tozzetti, Giovanni.	  1
Hissa, Jaakko.	  1
Hirvinen, H.	  1
Hirsjärvi, Lauri.	  1
Hiltunen, Eino.	  1
Hill, Headon.	  1
Tallgren Schalin, Aili.	  1
Hiljanen, Juho.	  1
Hiilos, H. K.	  1
Hichens, Robert.	  1
Hetzel, Jules.	  1
Takala, Sanfrid.	  1
Takala, Armas.	  1
Tervas, Mikko	  1
Herodinow, A.	  1
Säntti, Jonni.	  1
Henttu, S. V.	  1
Henriksson, Hilja.	  1
Hendell, Lauri.	  1
Hemyng, Bracebridge.	  1
Heman, F.	  1
Syvänen, J.	  1
Silvanto, Reino.	  1
Suursalmi, Onni.	  1
Helme, Jalmari.	  1
H. R. A.	  1
Heliä, Aug.	  1
Helin, J. V.	  1
Helin, Henr. R.	  1
Helander, Ebba.	  1
Heinonen, O. S.	  1
Kulkuri.	  1
Heinonen, I.	  1
Heinovaara, Yrjö.	  1
Heimovaara, Yrjö.	  1
Heikkinen, E.	  1
Heikkiläinen, Iiska.	  1
Heikkilä, T.	  1
Heikinaho, Heikki.	  1
Heikinheimo, Mikko.	  1
Suhonen, Em.	  1
Heiberg, J. L.	  1
Stratton-Porter, Gene.	  1
Strahoff, W.	  1
Hebbel, Friedrich.	  1
Hawola, A.	  1
Hautamäki, Kustaa.	  1
Tolvanen, Viljo.	  1
Hartung, Max.	  1
Hartea, Mauri.	  1
Harmaja, Aino.	  1
Harald, Henry.	  1
Sipi, Julius N.	  1
Stjernstedt, Marika.	  1
Silvennoinen, Onni.	  1
Harju, Kustaa.	  1
Silén, Helga.	  1
Sil-Vara.	  1
Hannikainen, Klaus.	  1
Hanho, J. T.	  1
Siirala, Martti	  1
Synkkälä, Ulla.	  1
Itkonen, T. I.	  1
Stevens, Frank.	  1
Stephens, Margaret.	  1
Immelmann, Max.	  1
Halla, A. W.	  1
Ilvessalo, Lauri.	  1
Hakosalo, Maiju.	  1
Hainari, Tilma	  1
Stacpoole, H. de Vere.	  1
Späd, Ville.	  1
Hagelstam-Federley, S.	  1
Side, Otto.	  1
Spiegel, von und zu Peckelsheim.	  1
Lindfors, M. K.	  1
Gutzmann, Herman.	  1
Guttzeit, Johannes.	  1
Gurland, R.	  1
Gunnarsson, Gunnar.	  1
Setula, Jaakko.	  1
Gumbert, Ferdinand.	  1
Grönvall, R.	  1
Gråstén, Ernst.	  1
Mökkiläinen, Mikko.	  1
Gruber, Max von.	  1
Hämeen-Anttila, Mary.	  1
Hällström, Ernst af.	  1
V. S.	  1
Selow-Serman, K. E.	  1
Selinheimo, Vilho.	  1
Grieve, Ed. B.	  1
Rosenqvist, Gustaf L.	  1
Hytönen, Erland.	  1
Skoglund, Wald.	  1
Sjöström, Wilho.	  1
Hynninen, Eemil.	  1
Hyden, Niilo.	  1
Schumacher, Heinrich Vollrat.	  1
Sirkka, Impi.	  1
Hurme, Toivo.	  1
Huovila, Anton.	  1
Grane, Hillis.	  1
Grane, Gunnar.	  1
Goodnow, Elizabeth.	  1
Goncourt, Edmond de.	  1
Hunter, Robert.	  1
Gnudtzmann, Albert.	  1
Gibson, Charles R.	  1
Géza, Gardonyi.	  1
Gerling, R.	  1
Ger, A.	  1
Sahlberg, Johan.	  1
Saarnilehto, Juhani.	  1
Savolahti, K. R.	  1
Gaupp, Otto.	  1
Gartz, W.	  1
Saari, Ilmari.	  1
Räsänen, Urho.	  1
Räsänen, Ilmari.	  1
Gagner, M. L.	  1
Hoppe, Hugo.	  1
Hopkins, Cyril G.	  1
Teemu.	  1
Frostell, Gunnar.	  1
Sarlin, Hannes.	  1
Honkasalo, Valle.	  1
Frey, J.	  1
Frederiksen, H. C.	  1
Francke, Julius.	  1
Sarjakoski, Akseli.	  1
Fouqué, Friedrich de la Motte.	  1
Saratie, Allan.	  1
Forstén, O. W.	  1
Erkkilä, Eva	  1
Forslund, Karl-Erik.	  1
Forsblom, A.	  1
Sandberg, Algot.	  1
Flotmann, Gerhard.	  1
Fitinghoff, Laura.	  1
Salonen, Toivo.	  1
Fischer-Ohmann, G.	  1
Runolinna, K. W.	  1
Salonen, I. A.	  1
Salonen, Erkki.	  1
Fischer, Wilh.	  1
Fischer, Konrad.	  1
Finney, C. G.	  1
Talma, Eino.	  1
Roussel, S.	  1
Finnberg, Jul.	  1
Filchner, Wilhelm.	  1
Salo, A.	  1
Federley, Alex.	  1
Uotila, Oskar.	  1
Fatima.	  1
Faraday, Mikael.	  1
Falkberget, Johan.	  1
Ristola, Viktor.	  1
Ruoholampi, Roope.	  1
Eriksson, Gösta.	  1
Ensio, Armas.	  1
Enroth, G. Hj.	  1
Hiltunen, P. J.	  1
Pätsi, Renne.	  1
Hillilä, Hugo.	  1
Higinbotham, Harlow N.	  1
[Engelberg, G.].	  1
Retcliffe, John.	  1
Eneberg, Emil Edv.	  1
Enckell, A. R.	  1
Renvall, Uuno	  1
G. St.	  1
Santeri M.	  1
Renée, Gaston.	  1
G. M.	  1
Elliot, Frances.	  1
Eliot, Charles W.	  1
Heydemarck	  1
Elfving, Jenny.	  1
Dietzgen, Josef.	  1
D'ennery.	  1
Dell, Ethel M.	  1
Elenius, O.	  1
Rauvola, T. E.	  1
Ekman, H. A.	  1
Henkel, Th.	  1
Eheberg, Karl Theodor von.	  1
Pulkkinen, A.	  1
Edberg, N.	  1
Rantalainen, A.	  1
Rantala, T.	  1
Pripp, E.	  1
Prévost	  1
Eastman, Ch. A.	  1
Powell, E. Alexander.	  1
Ranta, O. W.	  1
Durham, W. H.	  1
Porter, Eleanor H.	  1
Drosinis, Georgios.	  1
Railo, Jussi.	  1
Pohjalainen	  1
Donizetti, Gaetano.	  1
Dmowski, R.	  1
Djerf, O. E.	  1
Dillberg, Gustaf.	  1
Raevuori, Vihtori.	  1
Racowitza, Helene von.	  1
McMahon, John.	  1
Heller, Frank.	  1
Plüschow, Gunther.	  1
Hellaakoski, Aaro.	  1
Plassow, Johann zur.	  1
David, Gerdrud.	  1
Danneberg, Robert.	  1
Dale-Snedeker, Caroline.	  1
Voikoski, T. P.	  1
Pekkala, Eino.	  1
Peiboi, V.	  1
Pimiä, J. A.	  1
Dahlheim, Ivar.	  1
Piispanen, Karin.	  1
Dahlberg, John.	  1
Cutting, Mary Stewart.	  1
S. J:nen.	  1
Pietilä, Väinö	  1
Crawford, Marion.	  1
Cory, F.Gillet.	  1
Helander, O. J.	  1
Cornelius, Peter.	  1
Corelli, Maria.	  1
Parker, Gilbert.	  1
Corell, V. F.	  1
Parikka, Matti.	  1
Panknin, C. L.	  1
Palomäki, A. J.	  1
Conrad, J.	  1
Paloheimo, K. A.	  1
Hela, Martti.	  1
Comfort, Will Levington.	  1
Heiskanen, Aatu.	  1
Philips, Roland E.	  1
Petterson, Anna-Liisa.	  1
Cleve, Ola.	  1
Centnerszwer, M.	  1
Cederberg, Lauri.	  1
Wright, Tor von.	  1
Ceder, K. R.	  1
Perkins-Gilman, Charlotte.	  1
Penttinen, K. J.	  1
Peltovuoma, A.	  1
Heikkeli, Eino.	  1
Oneal, James.	  1
Oksanen, Kaino W.	  1
Heikinheimo, Oskari.	  1
Oksala, O.	  1
Oksala, K.	  1
Putki, Samuli.	  1
Puskanen, Jussi.	  1
Ojanen, Matti.	  1
Heikel, O. J.	  1
Heichen, Walter.	  1
Havas, Eino.	  1
Burwinkel, O.	  1
Bull, Jacob B.	  1
Brusila, A.	  1
Brummer, Paavo.	  1
Brontë, Charlotte.	  1
Broda, W. R.	  1
Virtala, Ilma.	  1
Brax, Kalle.	  1
Brax, Greta.	  1
Brander, Helena.	  1
Brand, Wilhelm F.	  1
Bouveng, Nils.	  1
Bourne, E. W.	  1
Borg, Ruth.	  1
Hansson, Edv.	  1
Hansen, Erik.	  1
Paljakka, Maurits.	  1
Paltamo, Siri.	  1
Nystén, E. R.	  1
Nylander, Helmi.	  1
Paasche, Hans.	  1
Oxenstierna, Mårten Gabriel Leijonsköld.	  1
Nybergh, Vihtori.	  1
Nurmela, Anton.	  1
Ostroumov, Stefan.	  1
Nummelin, G. A.	  1
Hamilton, Kate.	  1
Nordin, J. L.	  1
Bondegger, Harry H.	  1
Bolin, Pehr.	  1
O'Neil, James.	  1
Sananpalvelija.	  1
Mäki, Kalle.	  1
Niesiolowski-Gawin, Viktor von.	  1
Hall, Lilius.	  1
Bergstrand, A.	  1
Bergroth, J. K.	  1
Hagman, Nils.	  1
Nelson, Karoliina.	  1
Nakari, Anton.	  1
Berczik, Arpad von.	  1
Bentheim, A.	  1
Muusmann, Carl.	  1
Beesley, Lawrence.	  1
Bayard, M.	  1
Mustonen, G. V.	  1
Mustonen, Folke.	  1
Mustakallio, Johannes J.	  1
Martensen-Larsen, H.	  1
Munter, I. J.	  1
Multamäki, S. E.	  1
Marchmont, Arthur W.	  1
Bahr, L.	  1
Backman, Hjalmar.	  1
Babcock, M.	  1
Avertshenko, Arkadij.	  1
Autio, Nikolai.	  1
Autere, Toivo.	  1
Aure, Aksel.	  1
Aura, Jalo.	  1
Aunio, Aksel.	  1
Aulanko, Harras Henrik.	  1
Audoux, Marguerite.	  1
Aspelin, Signe.	  1
Ashton, Harold.	  1
Montgomery, Florence.	  1
Arvela, Elis.	  1
Voltaire.	  1
Gutmayer, F.	  1
Arho, A. O.	  1
Ampuja, Mikko.	  1
Arbertus, Louis.	  1
Mikkonen, Pekka.	  1
Anttila, Eva.	  1
Antokoletz, Daniel.	  1
Anthoni, Armas.	  1
Angell, Norman.	  1
Andrejew, Leonid.	  1
I. M.	  1
Ammann, David.	  1
Aminoff, K. G.	  1
Grimm, Robert.	  1
E. F. M-n.	  1
Malmberg, Emil.	  1
Malinen, Vilho.	  1
Grebst, W. A:son.	  1
Wartiovaara-Malin, Kyllikki.	  1
Merikoski, Edvard.	  1
Almqvist, Aksel.	  1
Allinson, T. R.	  1
Goki.	  1
Allin, Th.	  1
Glässer, L.	  1
Ghislanzoni, Antonio.	  1
Mac Grath, Harold.	  1
MacDonald, Alexander.	  1
Garvice, Charles.	  1
Maasalo, Armas.	  1
Maunu, J. P.	  1
Alenius, A. W.	  1
Alén, John.	  1
Aldrich, Thomas Bailey.	  1
Futrelle, Jacques.	  1
Lövros, Johan Fr.	  1
Airila, Martti.	  1
Löffler	  1
Friedegg, Ernst.	  1
Frich, Øvre Richter.	  1
Ahtola, Lauri E.	  1
Ahto, K. A.	  1
Ahrens, W.	  1
Lännenpää, A.	  1
Ahlström, J. V.	  1
Ahlman, John E.	  1
V. A.	  1
Ahlfors, A. K.	  1
Franc-Nohain.	  1
Forstner, Günther Georg von.	  1
Afzelius, J. A.	  1
Aereboe, H. S.	  1
Lindberg, A. V.	  1
Adelpha.	  1
About, Edmond.	  1
Abhedaananda, Svaami.	  1
