original	polished	Count
Seebohm, Benjamin.	Seebohm, Benjamin	3
Niemann, Walter.	Niemann, Walter	3
Grube, August Wilhelm.	Grube, August Wilhelm	3
Dahlberg, Ragnar.	Dahlberg, Ragnar	3
Qvanten, Emil von.	Qvanten, Emil Von	3
Comparetti, Domenico.	Comparetti, Domenico	3
Bergbom, Kaarlo.	Bergbom, Kaarlo	3
Saint-Pierre, Bernardin de.	Saint-pierre, Bernardin De	3
Bremer, Karl Viktor.	Bremer, Karl Viktor	3
Åkerblom, Rudolf.	åkerblom, Rudolf	3
Moskvitš, Grigori.	Moskvitš, Grigori	3
Fries, B.	Fries, B	3
Willkomm, Moritz.	Willkomm, Moritz	3
Ekman, R. W.	Ekman, R. W	3
Luthström, Carl Johan.	Luthström, Carl Johan	3
Riis, C. P.	Riis, C. P	3
Ricker, A. W.	Ricker, A. W	3
Kügelgen, Charles de.	Kügelgen, Charles De	3
Spargo, John.	Spargo, John	3
Pannekoek, Anton.	Pannekoek, Anton	3
Lewis, Arthur M.	Lewis, Arthur M	3
Caspari, K. H.	Caspari, K. H	3
Hornborg, Herman Emanuel.	Hornborg, Herman Emanuel	3
Derschau, F.	Derschau, F	3
Young, Ernest.	Young, Ernest	3
Schubert, Friedrich Wilhelm von.	Schubert, Friedrich Wilhelm Von	3
Samzelius, Hugo.	Samzelius, Hugo	3
Welp, Treumund.	Welp, Treumund	3
Léouzon Le Duc, Louis-Antoine.	Léouzon Le Duc, Louis-antoine	3
Fries, Th. M.	Fries, Th. M	3
-el-el-	El-el-	3
Stenius, Carl Evert.	Stenius, Carl Evert	3
Marmier, Xavier.	Marmier, Xavier	3
Campe, Joachim Heinrich.	Campe, Joachim Heinrich	3
Svedelius, Wilhelm Erik.	Svedelius, Wilhelm Erik	3
Wartiainen, August.	Wartiainen, August	3
Schauman, A.	Schauman, A	3
Rostedt, R.	Rostedt, R	3
Mickwitz, Gerda von.	Mickwitz, Gerda Von	3
Öller, Karl Fredrik.	öller, Karl Fredrik	3
Högman, August.	Högman, August	3
Gratschoff, Louis.	Gratschoff, Louis	3
Witkovsky, B.	Witkovsky, B	3
Nyberg, A. G.	Nyberg, A. G	3
Sandberg, Hugo Richard.	Sandberg, Hugo Richard	3
Rautanen, Martti.	Rautanen, Martti	3
Golovin, Wladimir.	Golovin, Wladimir	3
Sundén, Daniel Anton.	Sundén, Daniel Anton	3
Steinmetz, Alfred.	Steinmetz, Alfred	3
Sohlberg, Herman Fredrik.	Sohlberg, Herman Fredrik	3
Sellergren, Peter Lorentz.	Sellergren, Peter Lorentz	3
Bertini, François.	Bertini, François	3
Bertels, John.	Bertels, John	3
Ahnger, Charles Emile.	Ahnger, Charles Emile	3
White, James.	White, James	3
Christoph, F.	Christoph, F	3
Steger, V. St.	Steger, V. St	3
Sääf, Knut.	Sääf, Knut	3
Såltin, T.	Såltin, T	3
Steenberg, Andr. Sch.	Steenberg, Andr. Sch	3
Hultman, Oskar.	Hultman, Oskar	3
Selin, Edvard Viktor.	Selin, Edvard Viktor	3
Selander, Edvard.	Selander, Edvard	3
Schauman, Ossian.	Schauman, Ossian	3
Pütz, Wilhelm.	Pütz, Wilhelm	3
Petterson, Erik Viktor.	Petterson, Erik Viktor	3
Olaus Petri.	Olaus Petri	3
Beer, Ch.	Beer, Ch	3
North, Brownlow.	North, Brownlow	3
Spielhagen, Friedrich.	Spielhagen, Friedrich	3
Silfvast, Anders.	Silfvast, Anders	3
Mau, Edvard.	Mau, Edvard	3
Martineau, Harriet.	Martineau, Harriet	3
Pilvi, E.	Pilvi, E	3
Ramus, Jonas.	Ramus, Jonas	3
Leino, Vihtori.	Leino, Vihtori	3
Järnefelt, Eugen.	Järnefelt, Eugen	3
Höcker, Oskar.	Höcker, Oskar	3
Hellman, Anders Victor.	Hellman, Anders Victor	3
Hassel, Antti Fredrik.	Hassel, Antti Fredrik	3
Hakkarainen, A.	Hakkarainen, A	3
Forsman, Kaarle Valdemar.	Forsman, Kaarle Valdemar	3
Lau, Samuel.	Lau, Samuel	3
Dybdahl, Peter.	Dybdahl, Peter	3
Gréville, Henry.	Gréville, Henry	3
Cunning, Robert.	Cunning, Robert	3
Werner, Elisabeth.	Werner, Elisabeth	3
Boxström, Adolf Anders.	Boxström, Adolf Anders	3
Bonsdorff, Karl Robert.	Bonsdorff, Karl Robert	3
James, John Angell.	James, John Angell	3
Hübner, Johannes.	Hübner, Johannes	3
Harms, Ludwig.	Harms, Ludwig	3
Almqvist, Aksel Leander.	Almqvist, Aksel Leander	3
Grönberg, Josef.	Grönberg, Josef	3
Giers, Eric P.	Giers, Eric P	3
Nieritz, Gustav.	Nieritz, Gustav	3
Eyriès, Jean Baptiste Benoit.	Eyriès, Jean Baptiste Benoit	3
Duveyrier, Anne Honoré Joseph.	Duveyrier, Anne Honoré Joseph	3
Cervantes Saavedra, Miguel de.	Cervantes Saavedra, Miguel De	3
Wyyryläinen, David Konstantin.	Wyyryläinen, David Konstantin	3
Nestor T-r.	Nestor T-r	3
Afzelius, Petrus.	Afzelius, Petrus	3
Svidzinskij, E.	Svidzinskij, E	3
Stinde, Julius Ernst Wilhelm.	Stinde, Julius Ernst Wilhelm	3
Dahl, Christopher.	Dahl, Christopher	3
Pira, G.	Pira, G	3
Lamberg, J.	Lamberg, J	3
Löfgren, Oscar Leonard.	Löfgren, Oscar Leonard	3
Klencke, Hermann.	Klencke, Hermann	3
Hynén, Alexandra.	Hynén, Alexandra	3
Huxley, Thomas H.	Huxley, Thomas H	3
Hume, Fergus.	Hume, Fergus	3
Hinkula, Matti.	Hinkula, Matti	3
Habberton, John.	Habberton, John	3
Forel, Auguste.	Forel, Auguste	3
Pahlman, Oscar.	Pahlman, Oscar	3
Bredow, Gottfried Gabriel.	Bredow, Gottfried Gabriel	3
Bogatzky, Karl Heinrich von.	Bogatzky, Karl Heinrich Von	3
Marinero.	Marinero	3
Hope, Anthony.	Hope, Anthony	3
Schandorph, S.	Schandorph, S	3
Adams, William.	Adams, William	3
Bring, Sven Libert.	Bring, Sven Libert	3
Brandes, Georg.	Brandes, Georg	3
Heimburg, W.	Heimburg, W	3
Teräs, Kyösti.	Teräs, Kyösti	3
Ödegaard, N.	ödegaard, N	3
Zaccone, Pierre.	Zaccone, Pierre	3
Witt, Otto.	Witt, Otto	3
Wistrand, August Timoleon.	Wistrand, August Timoleon	3
Toth, Kolomán.	Toth, Kolomán	3
Wakely, Charles.	Wakely, Charles	3
Ussing, Henry.	Ussing, Henry	3
Summa, Vilho.	Summa, Vilho	3
Sigurdsson, A.	Sigurdsson, A	3
Seyfferth, A.	Seyfferth, A	3
Keller, S.	Keller, S	3
Sahlberg, Kustaa.	Sahlberg, Kustaa	3
Rosenthal.	Rosenthal	3
Reaney, G. S.	Reaney, G. S	3
Ponson du Terrail, Pierre Alexis de.	Ponson Du Terrail, Pierre Alexis De	3
Pemberton, Max.	Pemberton, Max	3
Paton, James.	Paton, James	3
Parviainen, Johan Walter.	Parviainen, Johan Walter	3
Niemann, August.	Niemann, August	3
Nansen, Fridtjof.	Nansen, Fridtjof	3
Moinaux, Jules.	Moinaux, Jules	3
Mendelin, Irene.	Mendelin, Irene	3
Mannerheim, J.	Mannerheim, J	3
Kretzer, Max.	Kretzer, Max	3
Krestovski, Vsevolod.	Krestovski, Vsevolod	3
Hahl, Axel Fredrik.	Hahl, Axel Fredrik	3
Koski, Samuli.	Koski, Samuli	3
Korhonen, Pekka.	Korhonen, Pekka	3
Boëthius, Daniel.	Boëthius, Daniel	3
Karvonen, Juhana Jaakko.	Karvonen, Juhana Jaakko	3
Soisalo, Heikki.	Soisalo, Heikki	3
Winter, John Strange.	Winter, John Strange	3
Lindfors, A. E.	Lindfors, A. E	3
Wallin, J. O.	Wallin, J. O	3
Ukkonen, Aksel.	Ukkonen, Aksel	3
Gough, John B.	Gough, John B	3
Granath, Wilhelm.	Granath, Wilhelm	3
Godenhjelm, Ida.	Godenhjelm, Ida	3
Neovius, Dagmar.	Neovius, Dagmar	3
Thieme, August.	Thieme, August	3
Schoultz, N. F. von.	Schoultz, N. F. Von	3
Liljenthal, Michael.	Liljenthal, Michael	3
Ranke, Johan Friedrich.	Ranke, Johan Friedrich	3
Lappalainen, Anders.	Lappalainen, Anders	3
Hemmer, Helga.	Hemmer, Helga	3
Gunter, A. C.	Gunter, A. C	3
Corelli, Marie.	Corelli, Marie	3
Friberg, Anna Julia Irene.	Friberg, Anna Julia Irene	3
Coolidge, Susan.	Coolidge, Susan	3
Boberg, Carl.	Boberg, Carl	3
Erwast, Karl.	Erwast, Karl	3
Cook, Thomas.	Cook, Thomas	3
Österbladh, Kaarlo.	österbladh, Kaarlo	3
Bögh, Erik.	Bögh, Erik	3
Buchanan, Robert.	Buchanan, Robert	3
Wassermann, Jakob.	Wassermann, Jakob	3
Winter, Gustaf Johannes.	Winter, Gustaf Johannes	3
Trine, Ralph Waldo.	Trine, Ralph Waldo	3
Blom, E. W.	Blom, E. W	3
Bilhaud, Paul.	Bilhaud, Paul	3
Heinrichs, Axel.	Heinrichs, Axel	3
Auer, Vihtori.	Auer, Vihtori	3
Auer, Axel.	Auer, Axel	3
Tikkanen, L. J.	Tikkanen, L. J	3
Michaëlis, Karin.	Michaëlis, Karin	3
Hammarström, R.	Hammarström, R	3
Schneller, Ludvig.	Schneller, Ludvig	3
Schadewitz, Leo.	Schadewitz, Leo	3
Salokannel, Akseli.	Salokannel, Akseli	3
Stalker, James.	Stalker, James	3
Sallinen, K.	Sallinen, K	3
Renfors, Agnes.	Renfors, Agnes	3
Pestalozzi, Johann Heinrich.	Pestalozzi, Johann Heinrich	3
Nyström, Anton.	Nyström, Anton	3
Nyblom, Helena.	Nyblom, Helena	3
Nyberg, Carl.	Nyberg, Carl	3
Löthman, Tilda.	Löthman, Tilda	3
Kalakangas, J.	Kalakangas, J	3
May, Karl.	May, Karl	3
Malmberg, Aino.	Malmberg, Aino	3
Ekholm, Karl.	Ekholm, Karl	3
Ekström, N.	Ekström, N	3
Mahlberg, Frans Leonard.	Mahlberg, Frans Leonard	3
Madsen, N. P.	Madsen, N. P	3
Donner, J. O. E.	Donner, J. O. E	3
Levón, Kaarlo.	Levón, Kaarlo	3
Laitinen, Joh.	Laitinen, Joh	3
Bremer, K. V.	Bremer, K. V	3
Korpela, J. O.	Korpela, J. O	3
Konttinen, Juho.	Konttinen, Juho	3
Kingsley, Charles.	Kingsley, Charles	3
Haydn, Joseph.	Haydn, Joseph	3
Jansen, J. J.	Jansen, J. J	3
Ingman, Junia.	Ingman, Junia	3
Idestam, Leonard.	Idestam, Leonard	3
Hänninen, Edvard Valpas.	Hänninen, Edvard Valpas	3
Halme, August.	Halme, August	3
Huotari, Anni.	Huotari, Anni	3
Hindhede, M.	Hindhede, M	3
Genetz, Hilma.	Genetz, Hilma	3
Furuhjelm, Maria.	Furuhjelm, Maria	3
Ingman, W.	Ingman, W	3
Ericsson, Bernhard.	Ericsson, Bernhard	3
Drake, Emma F. Angell.	Drake, Emma F. Angell	3
Cour, Poul La.	Cour, Poul La	3
Coppée, François.	Coppée, François	3
Artti, Pontus.	Artti, Pontus	3
Trygg, Alli.	Trygg, Alli	3
Lövegren, Elis.	Lövegren, Elis	3
Ahlqvist, Ellen.	Ahlqvist, Ellen	3
Beskow, Natanael.	Beskow, Natanael	3
Allén, Carl.	Allén, Carl	3
Palander, Hugo.	Palander, Hugo	3
Holsti, Hugo.	Holsti, Hugo	3
Ågren, Robert.	ågren, Robert	3
Moberg, Nenne.	Moberg, Nenne	3
Aaltio, Eetu.	Aaltio, Eetu	3
Nervander, Ellen.	Nervander, Ellen	3
Renvall, Marta A.	Renvall, Marta A	3
Ylänne, Yrjö.	Ylänne, Yrjö	3
Hemmer, Jarl.	Hemmer, Jarl	3
Mary, Jules.	Mary, Jules	3
Vuorinen, Anton.	Vuorinen, Anton	3
Helsingius, Torsten.	Helsingius, Torsten	3
Virta, Kyösti.	Virta, Kyösti	3
Luther, A.	Luther, A	3
Williamson, William.	Williamson, William	3
Torborg.	Torborg	3
Karsten, Edvin.	Karsten, Edvin	3
Hedengren, Johannes.	Hedengren, Johannes	3
Johansson, G.	Johansson, G	3
Heinricius, Sigrid.	Heinricius, Sigrid	3
Heikel, Gunnar.	Heikel, Gunnar	3
Wells, Amos R.	Wells, Amos R	3
Granholm, Onni.	Granholm, Onni	3
Hildén, A.	Hildén, A	3
Hartwall, Gösta.	Hartwall, Gösta	3
Sundman, Karl F.	Sundman, Karl F	3
Waismaa, Kaarlo.	Waismaa, Kaarlo	3
Boldt, Jean.	Boldt, Jean	3
Björkstén, Max.	Björkstén, Max	3
Ungewitter, Richard.	Ungewitter, Richard	3
Ullmann, V.	Ullmann, V	3
Ramsay, Henrik.	Ramsay, Henrik	3
Torvelainen, Juho.	Torvelainen, Juho	3
Hahl, Carl.	Hahl, Carl	3
Wilén, H.	Wilén, H	3
Tiuppa, Otto.	Tiuppa, Otto	3
Blomqvist, Johan Fredrik.	Blomqvist, Johan Fredrik	3
Grönberg, John.	Grönberg, John	3
Schneider, Guido.	Schneider, Guido	3
Tallgren, Anna-Maria.	Tallgren, Anna-maria	3
Nordström, Ernst.	Nordström, Ernst	3
Runeberg, J.	Runeberg, J	3
Rudnitzky, Naphtali.	Rudnitzky, Naphtali	3
Maeterlinck, Maurice.	Maeterlinck, Maurice	3
Granfelt, Alice.	Granfelt, Alice	3
Cedercreutz, Axel.	Cedercreutz, Axel	3
Kilburn, M. C.	Kilburn, M. C	3
Borgström, Leon H.	Borgström, Leon H	3
Forsberg, Aug. B.	Forsberg, Aug. B	3
Stenroth, Fanny.	Stenroth, Fanny	3
D'Annunzio, Gabriele.	D'annunzio, Gabriele	3
Ehrnrooth, Georg.	Ehrnrooth, Georg	3
Conrad, Joseph.	Conrad, Joseph	3
Habermann, Wilhelm.	Habermann, Wilhelm	3
Bengts, Josefina.	Bengts, Josefina	3
Sjöblom, Frida.	Sjöblom, Frida	3
Forssell, Axel.	Forssell, Axel	3
Russell, Charles Edward.	Russell, Charles Edward	3
Forsberg, J. W.	Forsberg, J. W	3
Rosenkrantz, Palle.	Rosenkrantz, Palle	3
Weichert, Reinhard.	Weichert, Reinhard	3
Wegelius, Sigurd.	Wegelius, Sigurd	3
Ahlberg, Hugo.	Ahlberg, Hugo	3
Egge, Peter.	Egge, Peter	3
Krag, Thomas P.	Krag, Thomas P	3
Ylppö, Arvo.	Ylppö, Arvo	3
Häyrén, Ernst.	Häyrén, Ernst	3
Puhakka, P.	Puhakka, P	3
Wright, Ferd. von.	Wright, Ferd. Von	3
Woldstedt, L.	Woldstedt, L	3
Renko, Samuli Wilho.	Renko, Samuli Wilho	3
Wilhelmsson, John.	Wilhelmsson, John	3
Reinke, Joh.	Reinke, Joh	3
Ekholm, Hjalmar.	Ekholm, Hjalmar	3
Wichmann, S. E.	Wichmann, S. E	3
Wettenhovi-Aspa, Sigurd.	Wettenhovi-aspa, Sigurd	3
Collan, Anna.	Collan, Anna	3
Thesleff, Rolf.	Thesleff, Rolf	3
Pehkonen, Otto P.	Pehkonen, Otto P	3
Hjelmqvist, Theodor.	Hjelmqvist, Theodor	3
Smirnoff, Karin.	Smirnoff, Karin	3
Steinberger, G.	Steinberger, G	3
Stjernschantz, Torsten.	Stjernschantz, Torsten	3
Serenius, Bengt.	Serenius, Bengt	3
Salminen, K. A.	Salminen, K. A	3
Nylander, Ernst August.	Nylander, Ernst August	3
Rundt, Joel.	Rundt, Joel	3
Ronimus, Rafael.	Ronimus, Rafael	3
Rang, Ragnar.	Rang, Ragnar	3
Rohrbach, A. E.	Rohrbach, A. E	3
Rosenqvist, Oskar August.	Rosenqvist, Oskar August	3
Nissinen, T.	Nissinen, T	3
Nietzsche, Friedrich.	Nietzsche, Friedrich	3
Nevalinna, L.	Nevalinna, L	3
Kortesuo, Katri.	Kortesuo, Katri	3
Kolmodin, A.	Kolmodin, A	3
Kierkegaard, Søren.	Kierkegaard, Søren	3
Karhunen, Onni.	Karhunen, Onni	3
Miettinen, E.	Miettinen, E	3
Michelet, Marie.	Michelet, Marie	3
Meyer, Conrad Ferdinand.	Meyer, Conrad Ferdinand	3
Müller, Wilhelm.	Müller, Wilhelm	3
Müller, Johannes.	Müller, Johannes	3
Menger, Anton.	Menger, Anton	3
Barrès, Maurice.	Barrès, Maurice	3
Melsted, Henning von.	Melsted, Henning Von	3
Buch, Kurt.	Buch, Kurt	3
Manzoni, Alessandro.	Manzoni, Alessandro	3
Malinen, V.	Malinen, V	3
Renvall, August.	Renvall, August	3
Kalima, Eino.	Kalima, Eino	3
Kvist, Joh.	Kvist, Joh	3
Krohn, Hilja.	Krohn, Hilja	3
Fabritius, H.	Fabritius, H	3
Loimaranta, Yrjö.	Loimaranta, Yrjö	3
Ljadov, M.	Ljadov, M	3
Erich, Mikko V.	Erich, Mikko V	3
Leutz, Ferd.	Leutz, Ferd	3
Lehtonen, M.	Lehtonen, M	3
Leffingwell, William H.	Leffingwell, William H	3
Ekelund, Ragnar.	Ekelund, Ragnar	3
Hästesko, Elsa.	Hästesko, Elsa	3
Lafargue, Paul.	Lafargue, Paul	3
Holsti, Rudolf.	Holsti, Rudolf	3
Hjelt-Cajanus, Esther.	Hjelt-cajanus, Esther	3
Hirn, David Fredrik.	Hirn, David Fredrik	3
Vallgren, Ville.	Vallgren, Ville	3
Havo, Tuomas.	Havo, Tuomas	3
Wiljaranta, Sulo.	Wiljaranta, Sulo	3
Bondestam, Gustav.	Bondestam, Gustav	3
Hansson, Nils.	Hansson, Nils	3
Hammarsten, Fr.	Hammarsten, Fr	3
Hagelin, Sam.	Hagelin, Sam	3
Varteva, Kaarle.	Varteva, Kaarle	3
Mickwitz, Axel.	Mickwitz, Axel	3
Frerking, W.	Frerking, W	3
Fischer-Dückelmann, Anna.	Fischer-dückelmann, Anna	3
Feilitzen, Hjalmar von.	Feilitzen, Hjalmar Von	3
Törnwall, Bertel.	Törnwall, Bertel	3
Sarvi, Otto.	Sarvi, Otto	3
Marck, Mary.	Marck, Mary	3
Tirranen, M.	Tirranen, M	3
Bardy, Henri.	Bardy, Henri	3
Timm, Allan.	Timm, Allan	3
Tikkanen, Eino.	Tikkanen, Eino	3
Dodel, A.	Dodel, A	3
Dennert, E.	Dennert, E	3
Darrow, Clarence S.	Darrow, Clarence S	3
Itkonen, Lauri.	Itkonen, Lauri	3
Böhme, Margarete.	Böhme, Margarete	3
Brofeldt, A.	Brofeldt, A	3
Ahlskog, Victor.	Ahlskog, Victor	3
Ahlqvist, Viktor.	Ahlqvist, Viktor	3
Baltzer, Eduard.	Baltzer, Eduard	3
Aulanko, Heino.	Aulanko, Heino	3
Setälä, Vilho.	Setälä, Vilho	3
Finnilä, Carl.	Finnilä, Carl	3
Allen, James.	Allen, James	3
Hietalahti, Uuno.	Hietalahti, Uuno	3
Alarcon, Pedro Antonio de.	Alarcon, Pedro Antonio De	3
Abelin, Rudolf.	Abelin, Rudolf	3
Ahtela, H.	Ahtela, H	3
Bruun, Albert.	Bruun, Albert	3
Piirinen, E.	Piirinen, E	3
Furuhjelm, Erik.	Furuhjelm, Erik	3
Ohlsson, Ilona.	Ohlsson, Ilona	3
Noro, Yrjö.	Noro, Yrjö	3
Mäki, Matti E.	Mäki, Matti E	3
Mauro, Philip.	Mauro, Philip	3
Marcuse, Julian.	Marcuse, Julian	3
Linkola, K.	Linkola, K	3
Lind, Gustaf.	Lind, Gustaf	3
Lehto, A. E.	Lehto, A. E	3
Laukki, Leo.	Laukki, Leo	3
Krishnamurti, J.	Krishnamurti, J	3
Koti, Juhani.	Koti, Juhani	3
Karilas, Yrjö.	Karilas, Yrjö	3
Kellermann, Bernhard.	Kellermann, Bernhard	3
Kauppi, Juho.	Kauppi, Juho	3
Jinarajadasa, C.	Jinarajadasa, C	3
Järvinen, Roope.	Järvinen, Roope	3
Järvi, Matti.	Järvi, Matti	3
Helle, L. T.	Helle, L. T	3
Harmaja, Hilja.	Harmaja, Hilja	3
Hallio, Kustaa.	Hallio, Kustaa	3
Hallamäki, T.	Hallamäki, T	3
Gummerus, Kaarlo.	Gummerus, Kaarlo	3
Godenhjelm, Hugo.	Godenhjelm, Hugo	3
Engberg, Anna.	Engberg, Anna	3
Elenius, Edvard.	Elenius, Edvard	3
Christmas, Walter.	Christmas, Walter	3
Barker, Mauno.	Barker, Mauno	3
Asp, Kustaa.	Asp, Kustaa	3
Knudsen, Jakob.	Knudsen, Jakob	3
Järvi, Hanna.	Järvi, Hanna	3
Hedberg, F. G.	Hedberg, F. G	3
Hall, J. V.	Hall, J. V	3
Lenningh, Carl.	Lenningh, Carl	3
Hardt, Richard von der.	Hardt, Richard Von Der	3
Qvanten, Carl-Jacob von.	Qvanten, Carl-jacob Von	3
Dalin, Olof.	Dalin, Olof	3
Hjerta, Fredrich Larsson.	Hjerta, Fredrich Larsson	3
Jacobus Martini.	Jacobus Martini	3
Unonius, Olaus.	Unonius, Olaus	3
Mylius, Georgius.	Mylius, Georgius	3
Biningius, Ericus Johannis.	Biningius, Ericus Johannis	3
Ullén, Petrus.	Ullén, Petrus	3
Piranesi, Francesco.	Piranesi, Francesco	3
Mathesius, Matthias.	Mathesius, Matthias	3
Kepplerus, Justus.	Kepplerus, Justus	3
Zethrin, Michael.	Zethrin, Michael	3
Stieler, Adolf.	Stieler, Adolf	2
Kahila, Hilja.	Kahila, Hilja	2
Södergran, Edith.	Södergran, Edith	2
-l-b-s.	L-b-s	2
Silla.	Silla	2
Heinonen, G. A.	Heinonen, G. A	2
Förster, Paul.	Förster, Paul	2
Huhtala, K.	Huhtala, K	2
Räsänen, Hilma.	Räsänen, Hilma	2
Lawrence, Abbot.	Lawrence, Abbot	2
Sarlin, Knut.	Sarlin, Knut	2
Stenius, E.	Stenius, E	2
Topelius, Z.	Topelius, Z	2
Ommerbo, Peter.	Ommerbo, Peter	2
Jönsson, N.	Jönsson, N	2
Boas, J. E. V.	Boas, J. E. V	2
Hector, D. S.	Hector, D. S	2
Vihonen, Alli.	Vihonen, Alli	2
Wetterhoff, Onni.	Wetterhoff, Onni	2
Beck, Dorothy.	Beck, Dorothy	2
Westerlund, Carl Agardh.	Westerlund, Carl Agardh	2
Montgomery, Gustaf.	Montgomery, Gustaf	2
Lindqvist, Victor.	Lindqvist, Victor	2
Warburg, Karl.	Warburg, Karl	2
Wieselgren, H.	Wieselgren, H	2
Kocke, Anders.	Kocke, Anders	2
Tönnies, Ferdinand.	Tönnies, Ferdinand	2
Tengberg, Niklas.	Tengberg, Niklas	2
Sohlman, August.	Sohlman, August	2
Stockfleth, Nils Vibe.	Stockfleth, Nils Vibe	2
Steveni, William Barnes.	Steveni, William Barnes	2
Wrede, Henrik Otto.	Wrede, Henrik Otto	2
Sivén, Albert.	Sivén, Albert	2
Schauman, B. O.	Schauman, B. O	2
Schantz, G. von.	Schantz, G. Von	2
Särkilax, Peder.	Särkilax, Peder	2
Quennerstedt, Axel.	Quennerstedt, Axel	2
Friccius, Pierre de.	Friccius, Pierre De	2
Ingerslev, A.	Ingerslev, A	2
Odhner, Clas Theodor.	Odhner, Clas Theodor	2
Mankell, Julius.	Mankell, Julius	2
Jernvall, Janne.	Jernvall, Janne	2
Grönblad, Edward.	Grönblad, Edward	2
Leinberg, Karl Gustav.	Leinberg, Karl Gustav	2
Struve, F. G. V.	Struve, F. G. V	2
Moberg, K. A.	Moberg, K. A	2
Kunik, Ernst.	Kunik, Ernst	2
Korolev, Viktor.	Korolev, Viktor	2
Granström, E.	Granström, E	2
Miljukov, A.	Miljukov, A	2
Mannerheim, Carl Gustaf Emil.	Mannerheim, Carl Gustaf Emil	2
Berezin, N.	Berezin, N	2
Halvorsen, A.	Halvorsen, A	2
Eisen, M. J.	Eisen, M. J	2
Gerschau, Peter von.	Gerschau, Peter Von	2
Coussange, Jacques de.	Coussange, Jacques De	2
Buch, Max.	Buch, Max	2
Frosterus, Adolf Emil.	Frosterus, Adolf Emil	2
Ahlén, Abraham.	Ahlén, Abraham	2
Stead, William T.	Stead, William T	2
Russobtovski, M.	Russobtovski, M	2
Minzès, Boris.	Minzès, Boris	2
Leclercq, Jules.	Leclercq, Jules	2
Caspar, Jean-Jacques.	Caspar, Jean-jacques	2
Getz, B.	Getz, B	2
Bornhak, Conrad.	Bornhak, Conrad	2
Fisher, Joseph R.	Fisher, Joseph R	2
Liljeberg, K. A.	Liljeberg, K. A	2
Åberg, E.	åberg, E	2
Lehto, F. E.	Lehto, F. E	2
Sasonoff, N.	Sasonoff, N	2
Schultz, Johan Gustaf.	Schultz, Johan Gustaf	2
Lindeman, Voldemar.	Lindeman, Voldemar	2
Wargelin, John.	Wargelin, John	2
Rantala, Pauli.	Rantala, Pauli	2
Mahlberg, Linda.	Mahlberg, Linda	2
Lehtonen, Matti.	Lehtonen, Matti	2
Koponen, Wilhelm.	Koponen, Wilhelm	2
Juntunen, Ewa M.	Juntunen, Ewa M	2
Avellan, Niilo J.	Avellan, Niilo J	2
Forstén, Torsten.	Forstén, Torsten	2
Weske, M.	Weske, M	2
Wellewill, M.	Wellewill, M	2
Schott, Wilhelm.	Schott, Wilhelm	2
Gleye, Arthur.	Gleye, Arthur	2
Boller, Anton.	Boller, Anton	2
Hietakari, Eero.	Hietakari, Eero	2
Dietrichson, L.	Dietrichson, L	2
Aschan, Pekka.	Aschan, Pekka	2
Nummelin, Emil.	Nummelin, Emil	2
Reguly, Antal.	Reguly, Antal	2
Semenov, D.	Semenov, D	2
Pfaler, Karl Elis Leonard von.	Pfaler, Karl Elis Leonard Von	2
Stern, Jak.	Stern, Jak	2
Öhman, Hjalmar.	öhman, Hjalmar	2
Nordensvan, Georg.	Nordensvan, Georg	2
Sylwan, Otto.	Sylwan, Otto	2
Schweitzer, Ph.	Schweitzer, Ph	2
Robert, Auguste.	Robert, Auguste	2
Norlind, Tobias.	Norlind, Tobias	2
Schiller, Ernst.	Schiller, Ernst	2
Dietrichson, Lorentz.	Dietrichson, Lorentz	2
Boner, E. G.	Boner, E. G	2
Nielsen, Chr.	Nielsen, Chr	2
Paul, Aksel.	Paul, Aksel	2
Gallen-Kallela, Akseli.	Gallen-kallela, Akseli	2
Friedmann, Hermann.	Friedmann, Hermann	2
Thornton, J. P.	Thornton, J. P	2
Stenbäck, J.	Stenbäck, J	2
Plockhorst, B.	Plockhorst, B	2
Snoilsky, Carl.	Snoilsky, Carl	2
Höijer, Otto.	Höijer, Otto	2
Lundahl, L.	Lundahl, L	2
Lundmark, Janne.	Lundmark, Janne	2
Aawik, J.	Aawik, J	2
Untermann, Ernest.	Untermann, Ernest	2
Talmage, T. de Witt.	Talmage, T. De Witt	2
Nuorteva, Santeri.	Nuorteva, Santeri	2
Knopf, S. A.	Knopf, S. A	2
Kaarna, Emil.	Kaarna, Emil	2
Hyren, Frederic.	Hyren, Frederic	2
Huhta, Matti.	Huhta, Matti	2
Collins, E. C.	Collins, E. C	2
Cobb, Sylvanus.	Cobb, Sylvanus	2
Alttius, Emil.	Alttius, Emil	2
Lindqvist, Alexander.	Lindqvist, Alexander	2
Merriman, Harry Seton.	Merriman, Harry Seton	2
Andersson, Nils Johan.	Andersson, Nils Johan	2
Braddon, M. E.	Braddon, M. E	2
Boisgelin, Louis de.	Boisgelin, Louis De	2
Wilson, William Rae.	Wilson, William Rae	2
Walter, Edna.	Walter, Edna	2
Tripplin, T.	Tripplin, T	2
Taylor, Bayard.	Taylor, Bayard	2
Rae, Edward.	Rae, Edward	2
Otter, William.	Otter, William	2
Nielsen, Yngvar.	Nielsen, Yngvar	2
Gernandt-Claine, Jane.	Gernandt-claine, Jane	2
Galitzin, Emmanuel.	Galitzin, Emmanuel	2
Daumont, Alexandre.	Daumont, Alexandre	2
