original	polished	Count
[Wiipurissa]	Vyborg	1
St. Petterburg	St Petersburg	1
Nya Wasa	Vaasa	1
Te Amersfoort	Amersfoort	1
Porwossa	Porvoo	1
Stckholm	Stockholm	1
Askersundiae	Askersund	1
Rock Island, Ill.	Rock Island IL	1
Varsovie	Warsaw	1
Jyvæskylæssæ	Jyväskylä	1
Tryckt i Hernösand	Härnösand	1
Nytorp	Nytorp	1
[A Stockholm]	Stockholm	1
Ja Turusa	Turku	1
A Londres	London	1
Wastudesta prändätty Turusa	Turku	1
Leipsic	Leipzig	1
Vitebergae	Wittenberg	1
New York (NY)	New York NY	1
Ely (MI)	Ely MI	1
St.Michel	Mikkeli	1
Gel'singfors' ;;S.-Peterburg'	Helsinki	1
Viipuri ;;Mikkeli ;;Viipuri	Vyborg	1
Oulu ;;Turku	Oulu	1
Mikkeli ;;Viipuri	Mikkeli	1
Annettu Wiipurissa	Vyborg	1
St. Mikkeli ;;Viipuri	Mikkeli	1
Hämennlinna ;;Jyväskylä	Hämeenlinna	1
Helsinki ;;Pietarborissa	Helsinki	1
Varšava	Warsaw	1
[Sankt'-Peterburg']	St Petersburg	1
[Sankt-Peterburg]	St Petersburg	1
Turku ;;Helsinki	Turku	1
Gamburg' ;;Bazel' r ;;London' ;;Gel'singfors'	Hamburg	1
Gamburg' ;;Bazel' r                              ;;London' ;;Vašington' ;;Gel'singfors'	Hamburg	1
Porvoo ;;Viipuri	Porvoo	1
Akureyri	Akureyri	1
L'vìv	Lviv	1
S.-Peterburg' B Gosudarstvennaâ tipografìâ	St Petersburg	1
Purleigh	Purleigh	1
Oniipa	Oniipa	1
London'	London	1
Stokgol'm'	Stockholm	1
Helsinki  Simelius	Helsinki	1
Kuopio ;;Sortavala	Kuopio	1
Pistoia	Pistoia	1
Oslo	Oslo	1
Sawonlinna	Savonlinna	1
Helsingfors ;;Turku	Helsinki	1
Pietäri	St Petersburg	1
Quedlinburg	Quedlinburg	1
Turun kaupungisa	Turku	1
Helsinki ;;Tampere	Helsinki	1
Helsinki :;Helsinki	Helsinki	1
Jywäskylässä	Jyväskylä	1
Helsingissä = Helsingfors	Helsinki	1
Kuopio ;;Viipuri	Kuopio	1
[Haaparanta]	Haaparanta	1
Jyväskylän kaupunnissa	Jyväskylä	1
Helsinki 4b Frenckell	Helsinki	1
Luulaja	Luleå	1
Viipuri ;;St. Mikkeli ;;Viipuri	Vyborg	1
Borgosa	Porvoo	1
Pietarporissa	St Petersburg	1
Kuopio linnas	Kuopio	1
Helsinki Frenckell	Helsinki	1
Jyvaeskylae	Jyväskylä	1
Helsinki K.E. Holm	Helsinki	1
Uusikaarlebyy	Uusikaarlepyy	1
Kiliae	Kiel	1
Helsingi linnas	Helsinki	1
[Helsingissä] :;Helsinki	Helsinki	1
[Sankt Peterburg]	St Petersburg	1
[Kuopiossa]	Kuopio	1
Helsingin kaupungisa	Helsinki	1
[Hyvinkää]	Hyvinkää	1
[Korsholm]	Mustasaari	1
Turku ja Helsinki	Turku	1
Helsingisä	Helsinki	1
Orisberg	Isokyrö	1
Imprimé à Åbo	Turku	1
Kurkijoki	Kurkijoki	1
Helsinki Otava	Helsinki	1
[Brahestad]	Raahe	1
Jywäskylä	Jyväskylä	1
[Fredrikshamn]	Hamina	1
A St. Pétersbourg	St Petersburg	1
Peterisa prändätty	St Petersburg	1
[St. Petersburg?]	St Petersburg	1
[Örebro]	Örebro	1
St. Peterborissa	St Petersburg	1
Trukketum Hernösandesne	Härnösand	1
V' Sanktpeterburge	St Petersburg	1
St.-Petersburg	St Petersburg	1
Ja kolmanen kerran Turusa prändätty	Turku	1
Strengnäsis	Strängnäs	1
Excuderunt Aboae	Turku	1
Abae [sic]	Turku	1
Haminassa	Hamina	1
Närpes	Närpiö	1
Perno	Turku	1
Laihiala	Laihiala	1
Björkboda	Björkboda	1
Björbeborg	Pori	1
Hancockissa, Mich.	Hancock MI	1
Kettuvaara	Kettuvaara	1
Pori Otto Andersin	Pori	1
Orismala	Orismala	1
Helsingfors = Helsingissä	Helsinki	1
Mäntyharju	Mäntyharju	1
Otavan asema	Otava	1
Helsingofrs	Helsinki	1
Lohtaja	Lohtaja	1
Krisstiania	Oslo	1
[Kajaani]	Kajaani	1
Ylivieska	Ylivieska	1
Jalasjärvi	Jalasjärvi	1
Lohja	Lohja	1
[S.l.] :;Tampere	Tampere	1
[Pernå]	Pernaja	1
T:hus	Hämeenlinna	1
Schwerin	Schwerin	1
Hirvensalmi	Hirvensalmi	1
Kylmäkoski	Kylmäkoski	1
Anttola	Anttola	1
helsinki	Helsinki	1
Brooklyn, N. Y.	New York NY	1
[S.l.] 4b Viipurin läänin maatalouskomisioni	Vyborg	1
Brahestads	Raahe	1
Harbor	Harbor OH	1
Sortavla	Sortavala	1
Loimijoki	Loimijoki	1
Gütersloh	Gutersloh	1
Svartå	Mustio	1
Ingå	Inkoo	1
Toholampi	Toholampi	1
Ypäjä	Ypäjä	1
[Björneborg]	Pori	1
Halle a/S	Halle	1
Östersund	Oslo	1
Rock Springs (Wyo.)	Rock Springs WY	1
Simola	Simola	1
Maaninka	Maaninka	1
Kallislahti	Kallislahti	1
Luleå	Luleå	1
Malmö	Malmö	1
Landskrona	Landskrona	1
kelsinki	Helsinki	1
Loimaa	Loimaa	1
Godby, Åland	Godby	1
Sarvlaks	Sarvilahti	1
Korsnäs	Korsnäs	1
Rautio	Rautio	1
Prunkkala	Turku	1
Frankfurt am Main	Frankfurt	1
Pernå	Pernaja	1
[Paris	Paris	1
Le Mans	Le Mans	1
Brooklyn, New York	New York NY	1
Brisbane	Brisbane	1
Jywäskylästä	Jyväskylä	1
Kausala	Kausala	1
Berlin-Grunewald	Berlin	1
Salmi	Salmi	1
[Helsingfors	Helsinki	1
Terni	Terni	1
[Lapua]	Lapua	1
Reykjavík	Reykjavik	1
Gel'singfrs'	Helsinki	1
Marttila	Marttila	1
[Kyrö]	Kyrö	1
Kvevlaks	Koivulahti	1
Taipalsaari	Taipalsaari	1
Borgå̊	Porvoo	1
Torgelow	Torgelow	1
Ekenäs [s.n.]	Tammisaari	1
Paimio	Paimio	1
Villmanstrand	Lappeenranta	1
Heinjoki	Heinäjoki	1
Weida	Weida	1
Wiljandi	Viljandi	1
Fitchburg. (Mass.)	Fitchburg MA	1
Oulunkylä	Helsinki	1
St. Petersbrg	St Petersburg	1
Enare	Inari	1
Padova	Padova	1
Reikjavik	Reykjavik	1
[Mariehamn]	Maarianhamina	1
[Kristinestad]	Kristiinankaupunki	1
Alfeld (Leine)	Alfend	1
Rock Island, (Ill.)	Rock Island IL	1
[Gamlakarleby]	Kokkola	1
Frankfurt a/M	Frankfurt	1
Kauhajoki	Kauhajoki	1
Hinnerjoki	Hinnerjoki	1
Maarianhamina	Maarianhamina	1
Jääski	Jääski	1
Helsink	Helsinki	1
Kirvu	Kirvu	1
Helsingfors [s.n.]	Helsinki	1
Rock Island (Ill.)	Rock Island IL	1
Würzburg	Wurzburg	1
Nagy-Várad	Oradea	1
Kolozsvár	Cluj-Napoca	1
Lausanne	Lausanne	1
Inkerinmaalla	Inkeri	1
Haag	The Hague	1
Køpenhavn	Copenhagen	1
Kodisjoki	Kodisjoki	1
Billnäs	Billnäs	1
Nurmijärvi	Nurmijärvi	1
[Nyslott]	Savonlinna	1
[Ilmajoki]	Ilmajoki	1
Ilmajoki	Ilmajoki	1
Helsignfors	Helsinki	1
Praze	Prague	1
Arezzo	Arezzo	1
Rotterdam	Rotterdam	1
Rääkkylä	Rääkkylä	1
Kajana	Kajaani	1
Pinjainen	Pinjainen	1
Keltto	Keltto	1
[Libau]	Libau	1
Heilbronn	Heilbronn	1
Neuchatel	Neuchatel	1
[Lappeenranta]	Lappeenranta	1
Ironwood, Michigan	Ironwood MI	1
Calcutta	Calcutta	1
Helsingfors :;[Helsingfors]	Helsinki	1
Oulainen	Oulainen	1
Vicenza	Vicenza	1
Åggelby	Helsinki	1
Calumet	Calumet MI	1
[Chicago]	Chicago IL	1
[Jacobson (Minn.)]	Jacobson MI	1
Trondhjem	Trondheim	1
[Quincy (Mass.)]	Quincy MA	1
Vibourg	Vyborg	1
Neapel	Naples	1
[Lovisa]	Loviisa	1
[Jakobstad]	Pietarsaari	1
Rautalampi	Rautalampi	1
Kristinehamn	Kristinehamn	1
Ugra	Ugra	1
Kangasala	Kangasala	1
[Pieksämäki]	Pieksämäki	1
Haukilahti	Espoo	1
Lontoo	London	1
Harjavallassa	Harjavalta	1
Ottawa, Canada	Ottawa	1
Buenos Aires	Buenos Aires	1
Bennäs	Pännäinen	1
Portland (Or.)	Portland OR	1
Perho	Perho	1
Kivennapa	Kivennapa	1
Vreta	Vreta	1
La Haye	The Hague	1
Hämeeenlinna	Hämeenlinna	1
Tuusula	Tuusula	1
Tervonsalmi	Tervonsalmi	1
Kaukaa	Kaukaa	1
New York (Mills.)	New York Mills MN	1
[Pietarissa]	St Petersburg	1
Raisio	Raisio	1
Haaparanta	Haaparanta	1
Kaprio	Kaprio	1
Perkjärvi	Perkjärvi	1
Rooma	Rome	1
Clear Creek (Utah)	Clear Creek UT	1
Impilahti	Impilahti	1
[Lahti]	Lahti	1
Oahspe Home Letchworth	Letchworth	1
Kalevassa (Mich.)	Kaleva MI	1
Brooklynissa (N.Y.)	New York NY	1
Sauvo	Sauvo	1
Hämennlinnassa	Hämeenlinna	1
[Hangö]	Hanko	1
[Kotka]	Kotka	1
Fichtburg (Mass.)	Fitchburg MA	1
[Salo]	Salo	1
Bronx (N. Y.)	New York NY	1
Superior (Wis)	Superior WI	1
Brooklyn [N.Y.]	New York NY	1
Superior, (Wis.)	Superior WI	1
Kokemäki	Kokemäki	1
Nokia	Nokia	1
Hämeelinna	Hämeenlinna	1
Port Arth., (Ont. Can.)	Port Arthur ON	1
Harbor (OH)	Harbor OH	1
Superior (WI)	Superior WI	1
Ishpeming (MI)	Ishpeming MI	1
Houghton (MI)	Houghton MI	1
Red Jacket (MI)	Red Jacket MI	1
Ashtabula (OH)	Ashtabula OH	1
[Hancock, MI]	Hancock MI	1
Fitchburg (MA)	Fitchburg MA	1
Worchester (MA)	Worcester MA	1
Minneapolis (MN)	Minneapolis MN	1
New York Mills, MN	New York Mills MN	1
Worcester (MA)	Worcester MA	1
Chicago (IL)	Chicago IL	1
Hancock, MI	Hancock MI	1
Calumet (MI)	Calumet MI	1
Nanaimo (B.C.)	Nanaimo BC	1
New York Mills (MN)	New York Mills MN	1
Astoria (Oregon)	Astoria OR	1
[Astoria, Ore.]	Astoria OR	1
Quincy, Mass.	Quincy MA	1
Astoria	Astoria OR	1
[U.S.A.]	USA	1
Köln	Cologne	1
Astoria, (Oregon)	Astoria OR	1
Imatra	Imatra	1
Fichtburg, Mass.	Fitchburg MA	1
Seattle, (Wash.)	Seattle WA	1
Ala-Tornio	Tornio	1
Duluth, Minn.	Duluth MN	1
Uusikaarlepyy	Uusikaarlepyy	1
Freiburg in Baden	Freiburg im Breisgau	1
[St.-Pétersbourg]	St Petersburg	1
Vammala	Vammala	1
Säkkijärvi	Säkkijärvi	1
Räisälä	Räisälä	1
Port Arthur, Ont.	Port Arthur ON	1
Sudbury, Ontario	Sudbury ON	1
Uudessakaupungissa	Uusikaupunki	1
Tikkurila	Vantaa	1
Helsingfors : [s.n.]	Helsinki	1
Vainikkala	Vainikkala	1
Uusikirkko	Uusikirkko	1
Kymi	Kemi	1
Made and sold by George Willdey at the corner house in Ludgate street next S:t. Pauls Church London	London	1
A Paris chez le sr. Desnos. Rue St. Jacques au globe, 1766.	Paris	1
A Venise	Venice	1
Aug. Vind. [Augsburg]	Augsburg	1
[Amstelodami]	Amsterdam	1
Norimberge	Nürnberg	1
[Frankfurt]	Frankfurt	1
[Cologne]	Cologne	1
À Amsterdam	Amsterdam	1
Lutetiae Parisiorum	Paris	1
[Anvers]	Antwerpen	1
Brvnsvigae	Braniewo	1
Tryct i Åbo	Turku	1
[Franckfurt am Mäyn und Leipzig]	Frankfurt	1
[A Paris]	Paris	1
Frankfurt und Leipzig	Frankfurt	1
Venezia	Venice	1
[Basel]	Basel	1
Tryckt Dorpati Livonúm	Tartu	1
tʼAmsterdam	Amsterdam	1
Francofurti	Frankfurt	1
Stregnesij	Strängnäs	1
A Maestricht	Maastricht	1
Siena	Siena	1
[S.-Peterburg]	St Petersburg	1
a Maestricht	Maastricht	1
Tryckt i Götheborg	Gothenburg	1
Wib.	Vyborg	1
Präntätty Stockholmisa	Stockholm	1
[Wasasa.]	Vaasa	1
Prändätty Suomen niemen Turusa	Turku	1
Stuckhulmis	Stockholm	1
Stockh.	Stockholm	1
[Turusa?]	Turku	1
Prändätty Stockholmisa	Stockholm	1
Pränt. Turusa	Turku	1
Präntätty Moscoosa	Moscow	1
[Örebroosa]	Örebro	1
In Burgo Sancti Petri	St Petersburg	1
Tryckt i Carlscrona	Karlskrona	1
[Stocholm]	Stockholm	1
Tryckte i Vpsala	Uppsala	1
Turura [sic]	Turku	1
Edinburgh	Edinburgh	1
Tryckte i Stockholm	Stockholm	1
Londini	London	1
[Holmis]	Stockholm	1
Stockholme	Stockholm	1
Pränädtty Stockholmisa	Stockholm	1
Altdorfi	Altdorf	1
och på mångas begäran ånyo uplagd i Åbo	Turku	1
A Copenhague	Copenhagen	1
[Königsberg]	Kaliningrad	1
Riga & Mietau	Riga	1
Stocholm [!]	Stockholm	1
Excusum Wiburgi	Vyborg	1
Lisboa	Lisbon	1
[Wasasa	Vaasa	1
Stukhulmisa	Stockholm	1
Greiffswald	Greifswald	1
Amsteldam	Amsterdam	1
[Norrköping]	Norrköping	1
[Götheborg]	Gothenburg	1
Rostochiae	Rostock	1
Tryckt i Wästeråås	Västerås	1
Gedruckt zu Alten Stetin	Altenstein	1
[Västerås]	Västerås	1
Tryckt vthi Wästeråås	Västerås	1
Strasburg	Strasbourg	1
[Strassburg]	Strasbourg	1
[Lvtetiae Parisorvm]	Paris	1
Vpsala	Uppsala	1
Gedruckt zu Elbingen	Elbingen	1
Strengnensii	Strängnäs	1
Jönkiöping	Jönnköping	1
Tryckt i Stockholm aff Georg Hantsch, Kongl: booktr.	Stockholm	1
[In der königlichen Heubtstadt Stockholm gedruckt]	Stockholm	1
[Wiburgiae?]	Vyborg	1
Tryckt på Wisingzborg	Visingsborg	1
Dorpati Livonrum	Tartu	1
Tryckt uthi Dorpt	Tartu	1
Verteutscht und gedruckt zu Riga	Riga	1
[Prändäty Turusa]	Turku	1
[Wiburisa]	Vyborg	1
[Prändätty Turusa]	Turku	1
Prendäty Turusa	Turku	1
Tryckt j Åbo	Turku	1
Armollisimman käskyn jälken präntätty Rigasa	Riga	1
Prändätty Turusa, Johan Winterildä cuning.da boktr:dä suures ruhtinan maasa Suomes	Turku	1
Prändätty Turusa, Johan Winterildä kuning.da boktr.dä suures ruhtinan maasa Suomes	Turku	1
Tvrvsa	Turku	1
Turus	Turku	1
[Hafniae]	Copenhagen	1
Giessae Cattorum	Giessen	1
Lond. Scanorum	Lund	1
Tryck j Sthocholm	Stockholm	1
Magdaeburgi	Magdeburg	1
[Upsala	Uppsala	1
à Berlin	Berlin	1
St. Petersborg	St Petersburg	1
Ingressu Aboae	Turku	1
[Wiburgae]	Vyborg	1
[Viborgae]	Vyborg	1
Tryckt uti Westerås	Västerås	1
Impressus Aboae	Turku	1
Recusa Aboae	Turku	1
Aboáe	Turku	1
[Impressum Aboae]	Turku	1
[Holmiae v. editum]	Stockholm	1
[Giessae]	Giessen	1
[Pernaviae]	Pärnu	1
Dorpati Livonvm	Tartu	1
Vbsaliae	Uppsala	1
Londini Scanor.	Lund	1
Londini Scanorum	Lund	1
Argentorati	Strasbourg	1
Londini Goth	Lund	1
Marpvrgi Cattorvm	Marburg	1
[Strengnesii]	Strängnäs	1
Tryckt i Linköping	Linköping	1
[Rigasa]	Riga	1
[Holmiae Sveonum]	Stockholm	1
[Präntätty Stockhomin [sic]]	Stockholm	1
[Präntätty Stockhomin]	Stockholm	1
[Präntätty Stocholmisa]	Stockholm	1
[Gothoburgae]	Gothenburg	1
[Stockholmis pränt.]	Stockholm	1
[Turusa pränd.]	Turku	1
[Stockh.]	Stockholm	1
[Tulkittu sures fangiuxes olles, mutta painettu Stocholmisa]	Stockholm	1
[Alten Stettin]	Altenstein	1
Tryckt på Wijsingsborg	Visingsborg	1
Wisingsburgi	Visingsborg	1
Impressum Gryphiswaldiae	Greifswald	1
[Lübeck]	Lybeck	1
Tryckt j Stocholm	Stockholm	1
[Strengnesiae]	Strängnäs	1
Och i Vpsala	Uppsala	1
I Vpsala	Uppsala	1
Stockholmiae Sveonum	Stockholm	1
Prentetty Stockholmi sa]	Stockholm	1
En tê Gryfisbaldía [Greifswald]	Greifswald	1
Enthlímmenon en Abóe	Turku	1
Holmiae recusa	Stockholm	1
Excusus Holmiae Svecorum	Stockholm	1
Rostochij	Rostock	1
Dorpato Pernaviam translatae	Tartu	1
Aboae Fennorum	Turku	1
[Turku tai Viipuri]	Turku	1
Stock[...]	Stockholm	1
Präntäis Stockholmis	Stockholm	1
Suobaci	Greifswald	1
Tryckt i Strengnäss	Strängnäs	1
Tryckt i Stockhom	Stockholm	1
Präntättyt Turusa	Turku	1
Aboae impensis autoris	Turku	1
Stocholmis	Stockholm	1
[Präntettu Stocholmis]	Stockholm	1
[Prentättu Stocholmis]	Stockholm	1
Prentattu Stockholmis	Stockholm	1
Tryckt i Socholm [sic]	Stockholm	1
Tryckt i Stockholm på nytt	Stockholm	1
Tryckt i then konungzlige hufwudstaden Stockholm	Stockholm	1
[Tryckt j keyserligh frij Rijkzstad Lybeck]	Lybeck	1
[Stokholmiae]	Stockholm	1
Excusi Aboae Finnorum	Turku	1
t'Amsterdam	Amsterdam	1
Francofvrti	Frankfurt	1
[Halberstadtiae]	Halberstadt	1
Präntäty Turusa	Turku	1
[Prentattu Stocholmisa]	Stockholm	1
Prentätty Stocholmis	Stockholm	1
Holmiae Sueonum	Stockholm	1
Lubecae	Lybeck	1
Adoae [po. Aboae]	Turku	1
Wjburgi	Vyborg	1
Suobaci recusa	Greifswald	1
Pani präntihin Turusa	Turku	1
Tryckt i Wiborgh	Vyborg	1
[Prentat i Vpsala]	Uppsala	1
Stukkolmis	Stockholm	1
Vthi Åbo	Turku	1
[Präntätty Stockholman caupungis]	Stockholm	1
Stockhulmisa	Stockholm	1
Stockholmin caupungis präntätty	Stockholm	1
[Paynettu Stockhol[...]isa	Stockholm	1
Et Aboae	Turku	1
Et Aboa	Turku	1
Excudit Aboae	Turku	1
Typis ver Rigae Livonum	Riga	1
Amsterodami	Amsterdam	1
[Warschau?]	Warsaw	1
Edita Wittebergae	Wittenberg	1
Gedrukt zu Vlm	Ulm	1
Tryckt på Wijsingzborg	Visingsborg	1
Tryckte j Stockholm	Stockholm	1
Präntätyd Stocholmisa	Stockholm	1
Imprimebatur Wisingsbvrgi	Visingsborg	1
Imprimebatur Gryphisuualdiae	Greifswald	1
Tryckt i Arnstadt	Arnstadt	1
[Painettu Stocholmisa]	Stockholm	1
Präntätty Rigas	Riga	1
Präntätty Riigas	Riga	1
[I Åbo]	Turku	1
Mutta nytt toisen kerran wastwdest, Stockholmin caupungis präntätty	Stockholm	1
Trycht i Åbo	Turku	1
Prentetty Stocholmin caupungis	Stockholm	1
Revisa [et] recusa Aboae	Turku	1
Prentat i Stockholm	Stockholm	1
Turusa anomuxen jälkeen präntätyt	Turku	1
Kjöpenhamn	Copenhagen	1
[London?]	London	1
Falun	Falun	1
Gryphiswaldi	Greifswald	1
Excusum primo Rostochii, nunc recusum Stockholmiae	Rostock	1
[Witebergae]	Wittenberg	1
[Lubecae]	Lybeck	1
Nu på nytt vplagdt och tryckt i Vpsala	Uppsala	1
Vilnae	Vilnius	1
[I Wiborg]	Vyborg	1
Gedrukkt Azu bo [sic]	Turku	1
Pränttäis Turusa	Turku	1
Imprimebat Aboae	Turku	1
[Strängnäs]	Strängnäs	1
[In Stockholm]	Stockholm	1
Tryckti [sic] Vpsala	Uppsala	1
Alten Stettin	Altenstein	1
Tryck [sic] i Åbo	Turku	1
Abóa [Turku]	Turku	1
Aff trycket vthgångit i Åbo	Turku	1
Excusae [Aboae]	Turku	1
Holmías	Stockholm	1
I Strengnäs	Strängnäs	1
Gedruckt zu Dorpt	Tartu	1
Zu Riga	Riga	1
Ttyckt [sic] i Abo	Turku	1
[Tryckt i Stock]holm	Stockholm	1
Gedrucht zu Abo	Turku	1
Impressum Athenis Auräicis [sic]	Turku	1
Erffurt	Erfurt	1
Excussit [sic] Aboae	Turku	1
Dorpt i Lieflandh	Tartu	1
Tryckt i Wästerås	Västerås	1
[En Barcelona]	Barcelona	1
Tryckt i Reval	Tallinn	1
Trykt i Stokholm	Stockholm	1
[Trykt i Ståkhålm]	Stockholm	1
Ståkkhålm	Stockholm	1
Helmstadii	Helmstedt	1
[Gothenburg]	Gothenburg	1
[Tryckt i Wiborg]	Vyborg	1
[Tryckt uti Lund]	Lund	1
Narva	Narva	1
[Lundini Goth.]	Lund	1
Trykkt i Abo	Turku	1
[Wiburgiae]	Vyborg	1
[Bremae]	Bremen	1
Excusum primo Upsaliae per Eschillum Matthiae a. 1631. nunc recusum Stockholmiae	Uppsala	1
Stetini	Szczecin	1
[Jena?]	Jena	1
[Hamburgi]	Hamburg	1
Dorpati Livonorvm	Tartu	1
Tryckt vthi Stockholm	Stockholm	1
Excudebat Holmiae	Stockholm	1
Tryckt i Stocholm	Stockholm	1
Stokholmi	Stockholm	1
Lugd. Batavorum	Leiden	1
Tryckt i Wijbor	Vyborg	1
Occidentalis Arhusae	Aarhus	1
Excusae Aboae	Turku	1
En Aboâ [Turku]	Turku	1
Wästeråhs	Västerås	1
Tryckt i Riga	Riga	1
Gedruckt zu Reval	Tallinn	1
Upsaiae [sic]	Uppsala	1
Wismariae	Wismar	1
Tryckt i Wijborg	Vyborg	1
[Auctoritate Regia Privilegialis Holmiae]	Stockholm	1
[Viburgiae]	Vyborg	1
Wiborgh	Vyborg	1
Exposita Aboae	Turku	1
A Abo	Turku	1
Wasasa, prändätty	Vaasa	1
Tockholmisa ja Turusa	Turku	1
Stockholmisa ja Turvsa	Stockholm	1
[Rigasa prändätty]	Riga	1
Stockholmis[s]a	Stockholm	1
Ånyo tryckt i Stockholm	Stockholm	1
Sotckholm [!]	Stockholm	1
Sto[c]holm	Stockholm	1
Sto[c]kholm	Stockholm	1
Dantzig	Dantzig	1
[Stóckholm]	Stockholm	1
Ludguni Batavorum	Leiden	1
Gothoburgi	Gothenburg	1
[Londini Gothorum]	Lund	1
Upsalie impressum	Uppsala	1
[Upsalie]	Uppsala	1
Upsalie impressa	Uppsala	1
[Kobenhavn]	Copenhagen	1
[Upsaliae	Uppsala	1
[Vasa?]	Vaasa	1
[Carlscrona]	Karlskrona	1
Tryckte i Upsala	Uppsala	1
Stokcholm	Stockholm	1
Carls-crona	Karlskrona	1
Strengnes	Strängnäs	1
Åco [sic]	Turku	1
Stralsund	Stralsund	1
Stralesundii	Stralsund	1
Abo [!]	Turku	1
Tryckt i Norkiöping	Norrköping	1
Imprimè [sic] a Abo	Turku	1
Stocklom	Stockholm	1
Norköping	Norrköping	1
Imprimé a Stockholm	Stockholm	1
Westeråhs	Västerås	1
Junekopiae	Uppsala	1
[Upsala?]	Uppsala	1
Upsal.	Uppsala	1
Af tryckt i Åbo	Turku	1
[Wiborg?]	Vyborg	1
Stocholm [sic]	Stockholm	1
Stockohlm [sic]	Stockholm	1
Linkiöping	Linköping	1
Skarae	Skara	1
St. Peterborisa	St Petersburg	1
Wasasa prändättyt	Vaasa	1
Turasa [sic] prändätty	Turku	1
[Turusa, prändäty]	Turku	1
[Prändättyt Waasasa]	Vaasa	1
[Götheborg] :;[Samt nu för andras räkning i Åbo]	Gothenburg	1
[Giöthebörisa [sic] ruotzin kielen prändätty Eric Stackbergildä. Mutta palkan edestä suomexi Turusa]	Turku	1
York	York	1
Stockholm, Upsala & Åbo	Stockholm	1
Abo [sic]	Turku	1
Räwelisä	Tallinn	1
Stockholmjsa	Stockholm	1
Göttingen und Gotha	Göttingen	1
[Wasa?]	Vaasa	1
Tryckt i Stockholm & Åbo	Stockholm	1
Prändätty Stockholmis	Stockholm	1
[Linköping]	Linköping	1
Stockholm, Upsala und Åbo	Stockholm	1
Tyrnaviae	Tyrnävä	1
Hafniae	Copenhagen	1
A Strasbourg	Strasbourg	1
Upsaliae et Aboae	Uppsala	1
St. Petarborisa	St Petersburg	1
St. Petersburgisa	St Petersburg	1
Rewelis	Tallinn	1
Stockholmisa prändätty	Stockholm	1
Stockh. ja Turus.	Stockholm	1
Turura [!]	Turku	1
Stockhomisa	Stockholm	1
Imprimé á Stockholm	Stockholm	1
A Amsterdam et a Leipzig	Amsterdam	1
A Amsteldam et a Leipzig	Amsterdam	1
Leipzig und Amsterdam	Leipzig	1
Deutschland [Stralsund]	Stralsund	1
Italia [i.e. Nizza]	Nizza	1
Franc fort & Leipzig	Frankfurt	1
A Francfort et Leipzig	Frankfurt	1
A Liege	Liège	1
Regenspurg	Regensburg	1
Franckfurth	Frankfurt	1
[Prändätty Stockholmis]	Stockholm	1
Ja toisen kerran Turusa prändätty	Turku	1
Ja Turusa prändätty	Turku	1
Rewalisa prändätty	Tallinn	1
Linköpingisä	Linköping	1
Wiiburisa	Vyborg	1
Åboae	Turku	1
Åbae [!]	Turku	1
