Name	Count
Lrn	  4
L. S-n.	  4
Lundqvist, J.	  4
Luomanen, Aadolf.	  4
Mac Intosh, C. H.	  4
Manninen, Ilmari	  4
Mansikka, V. J.	  4
Mantero, Jussi.	  4
Mathesius, Georgius Nicolai	  4
Matteson, J. G.	  4
Merimaa, Akseli.	  4
M. Gt.	  4
Monod, Th.	  4
Newton, Rikhard.	  4
Nietschmann, H.	  4
Nuormaa, Severi.	  4
Ollila, Onni.	  4
Österviking.	  4
Ottelin, A. K.	  4
Palmén, K. E.	  4
Paloheimo, F. A.	  4
Paulaharju, Samuli.	  4
Pennanen, Ain'Elisabet.	  4
Pesonen, E. J.	  4
Petterson, Väinö.	  4
Pfennigsdorf, E.	  4
Phaedrus	  4
Pihlemann, J.	  4
Platou, Ludvig Stoud.	  4
Porkka, Volmari	  4
Pryss, Fridericus Samuelis	  4
Puhakka, Wäinö.	  4
Raala, R.	  4
Rahkonen, A.	  4
Rauhamaa, Onni.	  4
Rein, Edv.	  4
Rentola, A.	  4
Riehl, W. H.	  4
Rissanen, Santeri.	  4
Roos, Jeja.	  4
Routala, Oskari.	  4
Runeberg, J. L.	  4
Saelan, Thiodolf.	  4
Salin, Eetu.	  4
Salo, Aukusti.	  4
Salonen, B. F.	  4
Salonius, Paavo.	  4
Saxon, J. L.	  4
Schalberg, Olaus Laurentii	  4
Schroderus, Ericus Johannis	  4
Selin, Helmi.	  4
Seutter, Matthaeus	  4
Silfvenius, A. J.	  4
Simpson, A. B.	  4
Sipilä, Fr. Vilho.	  4
Sohlman, S. A.	  4
Soveri, H. F.	  4
Spångberg, Valfrid.	  4
Ståhlberg, Benj.	  4
Steenbergius, Ericus Michaelis	  4
